data_point,region,vac_interval_group,age_group,vaccine,vac_count
2022.04_13-10-2022,Республика Татарстан,21_195_days,18+,SputnikLite,265698
2022.04_13-10-2022,Республика Татарстан,21_195_days,18+,SputnikV,949986
2022.04_13-10-2022,Республика Татарстан,21_195_days,18-59,AllVaccines,918447
2022.04_13-10-2022,Республика Татарстан,21_195_days,18-59,CoviVac,4277
2022.04_13-10-2022,Республика Татарстан,21_195_days,18-59,EpiVacCorona,18014
2022.04_13-10-2022,Республика Татарстан,21_195_days,18-59,SputnikLite,167993
2022.04_13-10-2022,Республика Татарстан,21_195_days,18-59,SputnikV,728163
2022.04_13-10-2022,Республика Татарстан,21_195_days,60+,AllVaccines,331196
2022.04_13-10-2022,Республика Татарстан,21_195_days,60+,CoviVac,1345
2022.04_13-10-2022,Республика Татарстан,21_195_days,60+,EpiVacCorona,10323
2022.04_13-10-2022,Республика Татарстан,21_195_days,60+,SputnikLite,97705
2022.04_13-10-2022,Республика Татарстан,21_195_days,60+,SputnikV,221823
2022.04_13-10-2022,Республика Тыва,21_195_days,18+,AllVaccines,77583
2022.04_13-10-2022,Республика Тыва,21_195_days,18+,CoviVac,572
2022.04_13-10-2022,Республика Тыва,21_195_days,18+,EpiVacCorona,1368
2022.04_13-10-2022,Республика Тыва,21_195_days,18+,SputnikLite,49643
2022.04_13-10-2022,Республика Тыва,21_195_days,18+,SputnikV,26000
2022.04_13-10-2022,Республика Тыва,21_195_days,18-59,AllVaccines,64901
2022.04_13-10-2022,Республика Тыва,21_195_days,18-59,CoviVac,487
2022.04_13-10-2022,Республика Тыва,21_195_days,18-59,EpiVacCorona,1158
2022.04_13-10-2022,Республика Тыва,21_195_days,18-59,SputnikLite,41026
2022.04_13-10-2022,Республика Тыва,21_195_days,18-59,SputnikV,22230
2022.04_13-10-2022,Республика Тыва,21_195_days,60+,AllVaccines,12682
2022.04_13-10-2022,Республика Тыва,21_195_days,60+,CoviVac,85
2022.04_13-10-2022,Республика Тыва,21_195_days,60+,EpiVacCorona,210
2022.04_13-10-2022,Республика Тыва,21_195_days,60+,SputnikLite,8617
2022.04_13-10-2022,Республика Тыва,21_195_days,60+,SputnikV,3770
2022.04_13-10-2022,Республика Хакасия,21_195_days,18+,AllVaccines,104735
2022.04_13-10-2022,Республика Хакасия,21_195_days,18+,CoviVac,1903
2022.04_13-10-2022,Республика Хакасия,21_195_days,18+,EpiVacCorona,3042
2022.04_13-10-2022,Республика Хакасия,21_195_days,18+,SputnikLite,53719
2022.04_13-10-2022,Республика Хакасия,21_195_days,18+,SputnikV,46071
2022.04_13-10-2022,Республика Хакасия,21_195_days,18-59,AllVaccines,70967
2022.04_13-10-2022,Республика Хакасия,21_195_days,18-59,CoviVac,1467
2022.04_13-10-2022,Республика Хакасия,21_195_days,18-59,EpiVacCorona,2161
2022.04_13-10-2022,Республика Хакасия,21_195_days,18-59,SputnikLite,35614
2022.04_13-10-2022,Республика Хакасия,21_195_days,18-59,SputnikV,31725
2022.04_13-10-2022,Республика Хакасия,21_195_days,60+,AllVaccines,33768
2022.04_13-10-2022,Республика Хакасия,21_195_days,60+,CoviVac,436
2022.04_13-10-2022,Республика Хакасия,21_195_days,60+,EpiVacCorona,881
2022.04_13-10-2022,Республика Хакасия,21_195_days,60+,SputnikLite,18105
2022.04_13-10-2022,Республика Хакасия,21_195_days,60+,SputnikV,14346
2022.04_13-10-2022,Ростовская область,21_195_days,18+,AllVaccines,868843
2022.04_13-10-2022,Ростовская область,21_195_days,18+,CoviVac,8743
2022.04_13-10-2022,Ростовская область,21_195_days,18+,EpiVacCorona,23884
2022.04_13-10-2022,Ростовская область,21_195_days,18+,SputnikLite,260777
2022.04_13-10-2022,Ростовская область,21_195_days,18+,SputnikV,575439
2022.04_13-10-2022,Ростовская область,21_195_days,18-59,AllVaccines,566544
2022.04_13-10-2022,Ростовская область,21_195_days,18-59,CoviVac,6434
2022.04_13-10-2022,Ростовская область,21_195_days,18-59,EpiVacCorona,14611
2022.04_13-10-2022,Ростовская область,21_195_days,18-59,SputnikLite,173441
2022.04_13-10-2022,Ростовская область,21_195_days,18-59,SputnikV,372058
2022.04_13-10-2022,Ростовская область,21_195_days,60+,AllVaccines,302299
2022.04_13-10-2022,Ростовская область,21_195_days,60+,CoviVac,2309
2022.04_13-10-2022,Ростовская область,21_195_days,60+,EpiVacCorona,9273
2022.04_13-10-2022,Ростовская область,21_195_days,60+,SputnikLite,87336
2022.04_13-10-2022,Ростовская область,21_195_days,60+,SputnikV,203381
2022.04_13-10-2022,Рязанская область,21_195_days,18+,AllVaccines,294841
2022.04_13-10-2022,Рязанская область,21_195_days,18+,CoviVac,4240
2022.04_13-10-2022,Рязанская область,21_195_days,18+,EpiVacCorona,9522
2022.04_13-10-2022,Рязанская область,21_195_days,18+,SputnikLite,85405
2022.04_13-10-2022,Рязанская область,21_195_days,18+,SputnikV,195674
2022.04_13-10-2022,Рязанская область,21_195_days,18-59,AllVaccines,204729
2022.04_13-10-2022,Рязанская область,21_195_days,18-59,CoviVac,3364
2022.04_13-10-2022,Рязанская область,21_195_days,18-59,EpiVacCorona,7250
2022.04_13-10-2022,Рязанская область,21_195_days,18-59,SputnikLite,47377
2022.04_13-10-2022,Рязанская область,21_195_days,18-59,SputnikV,146738
2022.04_13-10-2022,Рязанская область,21_195_days,60+,AllVaccines,90112
2022.04_13-10-2022,Рязанская область,21_195_days,60+,CoviVac,876
2022.04_13-10-2022,Рязанская область,21_195_days,60+,EpiVacCorona,2272
2022.04_13-10-2022,Рязанская область,21_195_days,60+,SputnikLite,38028
2022.04_13-10-2022,Рязанская область,21_195_days,60+,SputnikV,48936
2022.04_13-10-2022,Самарская область,21_195_days,18+,AllVaccines,801634
2022.04_13-10-2022,Самарская область,21_195_days,18+,CoviVac,5882
2022.04_13-10-2022,Самарская область,21_195_days,18+,EpiVacCorona,21045
2022.04_13-10-2022,Самарская область,21_195_days,18+,SputnikLite,235076
2022.04_13-10-2022,Самарская область,21_195_days,18+,SputnikV,539631
2022.04_13-10-2022,Самарская область,21_195_days,18-59,AllVaccines,514562
2022.04_13-10-2022,Самарская область,21_195_days,18-59,CoviVac,4216
2022.04_13-10-2022,Самарская область,21_195_days,18-59,EpiVacCorona,10620
2022.04_13-10-2022,Самарская область,21_195_days,18-59,SputnikLite,141093
2022.04_13-10-2022,Самарская область,21_195_days,18-59,SputnikV,358633
2022.04_13-10-2022,Самарская область,21_195_days,60+,AllVaccines,287072
2022.04_13-10-2022,Самарская область,21_195_days,60+,CoviVac,1666
2022.04_13-10-2022,Самарская область,21_195_days,60+,EpiVacCorona,10425
2022.04_13-10-2022,Самарская область,21_195_days,60+,SputnikLite,93983
2022.04_13-10-2022,Самарская область,21_195_days,60+,SputnikV,180998
2022.04_13-10-2022,Саратовская область,21_195_days,18+,AllVaccines,576782
2022.04_13-10-2022,Саратовская область,21_195_days,18+,CoviVac,5882
2022.04_13-10-2022,Саратовская область,21_195_days,18+,EpiVacCorona,30724
2022.04_13-10-2022,Саратовская область,21_195_days,18+,SputnikLite,184018
2022.04_13-10-2022,Саратовская область,21_195_days,18+,SputnikV,356158
2022.04_13-10-2022,Саратовская область,21_195_days,18-59,AllVaccines,392045
2022.04_13-10-2022,Саратовская область,21_195_days,18-59,CoviVac,4630
2022.04_13-10-2022,Саратовская область,21_195_days,18-59,EpiVacCorona,20412
2022.04_13-10-2022,Саратовская область,21_195_days,18-59,SputnikLite,116602
2022.04_13-10-2022,Саратовская область,21_195_days,18-59,SputnikV,250401
2022.04_13-10-2022,Саратовская область,21_195_days,60+,AllVaccines,184737
2022.04_13-10-2022,Саратовская область,21_195_days,60+,CoviVac,1252
2022.04_13-10-2022,Саратовская область,21_195_days,60+,EpiVacCorona,10312
2022.04_13-10-2022,Саратовская область,21_195_days,60+,SputnikLite,67416
2022.04_13-10-2022,Саратовская область,21_195_days,60+,SputnikV,105757
2022.04_13-10-2022,Сахалинская область,21_195_days,18+,AllVaccines,111441
2022.04_13-10-2022,Сахалинская область,21_195_days,18+,CoviVac,1518
2022.04_13-10-2022,Сахалинская область,21_195_days,18+,EpiVacCorona,6749
2022.04_13-10-2022,Сахалинская область,21_195_days,18+,SputnikLite,66237
2022.04_13-10-2022,Сахалинская область,21_195_days,18+,SputnikV,36937
2022.04_13-10-2022,Сахалинская область,21_195_days,18-59,AllVaccines,79103
2022.04_13-10-2022,Сахалинская область,21_195_days,18-59,CoviVac,1302
2022.04_13-10-2022,Сахалинская область,21_195_days,18-59,EpiVacCorona,5364
2022.04_13-10-2022,Сахалинская область,21_195_days,18-59,SputnikLite,43224
2022.04_13-10-2022,Сахалинская область,21_195_days,18-59,SputnikV,29213
2022.04_13-10-2022,Сахалинская область,21_195_days,60+,AllVaccines,32338
2022.04_13-10-2022,Сахалинская область,21_195_days,60+,CoviVac,216
2022.04_13-10-2022,Сахалинская область,21_195_days,60+,EpiVacCorona,1385
2022.04_13-10-2022,Сахалинская область,21_195_days,60+,SputnikLite,23013
2022.04_13-10-2022,Сахалинская область,21_195_days,60+,SputnikV,7724
2022.04_13-10-2022,Свердловская область,21_195_days,18+,AllVaccines,1199693
2022.04_13-10-2022,Свердловская область,21_195_days,18+,CoviVac,7295
2022.04_13-10-2022,Свердловская область,21_195_days,18+,EpiVacCorona,39146
2022.04_13-10-2022,Свердловская область,21_195_days,18+,SputnikLite,357542
2022.04_13-10-2022,Свердловская область,21_195_days,18+,SputnikV,795710
2022.04_13-10-2022,Свердловская область,21_195_days,18-59,AllVaccines,839969
2022.04_13-10-2022,Свердловская область,21_195_days,18-59,CoviVac,5998
2022.04_13-10-2022,Свердловская область,21_195_days,18-59,EpiVacCorona,26332
2022.04_13-10-2022,Свердловская область,21_195_days,18-59,SputnikLite,228670
2022.04_13-10-2022,Свердловская область,21_195_days,18-59,SputnikV,578969
2022.04_13-10-2022,Свердловская область,21_195_days,60+,AllVaccines,359724
2022.04_13-10-2022,Свердловская область,21_195_days,60+,CoviVac,1297
2022.04_13-10-2022,Свердловская область,21_195_days,60+,EpiVacCorona,12814
2022.04_13-10-2022,Свердловская область,21_195_days,60+,SputnikLite,128872
2022.04_13-10-2022,Свердловская область,21_195_days,60+,SputnikV,216741
2022.04_13-10-2022,Смоленская область,21_195_days,18+,AllVaccines,176724
2022.04_13-10-2022,Смоленская область,21_195_days,18+,CoviVac,1877
2022.04_13-10-2022,Смоленская область,21_195_days,18+,EpiVacCorona,7417
2022.04_13-10-2022,Смоленская область,21_195_days,18+,SputnikLite,73790
2022.04_13-10-2022,Смоленская область,21_195_days,18+,SputnikV,93640
2022.04_13-10-2022,Смоленская область,21_195_days,18-59,AllVaccines,110852
2022.04_13-10-2022,Смоленская область,21_195_days,18-59,CoviVac,1457
2022.04_13-10-2022,Смоленская область,21_195_days,18-59,EpiVacCorona,4713
2022.04_13-10-2022,Смоленская область,21_195_days,18-59,SputnikLite,41728
2022.04_13-10-2022,Смоленская область,21_195_days,18-59,SputnikV,62954
2022.04_13-10-2022,Смоленская область,21_195_days,60+,AllVaccines,65872
2022.04_13-10-2022,Смоленская область,21_195_days,60+,CoviVac,420
2022.04_13-10-2022,Смоленская область,21_195_days,60+,EpiVacCorona,2704
2022.04_13-10-2022,Смоленская область,21_195_days,60+,SputnikLite,32062
2022.04_13-10-2022,Смоленская область,21_195_days,60+,SputnikV,30686
2022.04_13-10-2022,Ставропольский край,21_195_days,18+,AllVaccines,567934
2022.04_13-10-2022,Ставропольский край,21_195_days,18+,CoviVac,6427
2022.04_13-10-2022,Ставропольский край,21_195_days,18+,EpiVacCorona,27992
2022.04_13-10-2022,Ставропольский край,21_195_days,18+,SputnikLite,184501
2022.04_13-10-2022,Ставропольский край,21_195_days,18+,SputnikV,349014
2022.04_13-10-2022,Ставропольский край,21_195_days,18-59,AllVaccines,401412
2022.04_13-10-2022,Ставропольский край,21_195_days,18-59,CoviVac,4460
2022.04_13-10-2022,Ставропольский край,21_195_days,18-59,EpiVacCorona,18506
2022.04_13-10-2022,Ставропольский край,21_195_days,18-59,SputnikLite,120551
2022.04_13-10-2022,Ставропольский край,21_195_days,18-59,SputnikV,257895
2022.04_13-10-2022,Ставропольский край,21_195_days,60+,AllVaccines,166522
2022.04_13-10-2022,Ставропольский край,21_195_days,60+,CoviVac,1967
2022.04_13-10-2022,Ставропольский край,21_195_days,60+,EpiVacCorona,9486
2022.04_13-10-2022,Ставропольский край,21_195_days,60+,SputnikLite,63950
2022.04_13-10-2022,Ставропольский край,21_195_days,60+,SputnikV,91119
2022.04_13-10-2022,Тамбовская область,21_195_days,18+,AllVaccines,244399
2022.04_13-10-2022,Тамбовская область,21_195_days,18+,CoviVac,5364
2022.04_13-10-2022,Тамбовская область,21_195_days,18+,EpiVacCorona,16032
2022.04_13-10-2022,Тамбовская область,21_195_days,18+,SputnikLite,104855
2022.04_13-10-2022,Тамбовская область,21_195_days,18+,SputnikV,118148
2022.04_13-10-2022,Тамбовская область,21_195_days,18-59,AllVaccines,146753
2022.04_13-10-2022,Тамбовская область,21_195_days,18-59,CoviVac,4504
2022.04_13-10-2022,Тамбовская область,21_195_days,18-59,EpiVacCorona,9095
2022.04_13-10-2022,Тамбовская область,21_195_days,18-59,SputnikLite,69983
2022.04_13-10-2022,Тамбовская область,21_195_days,18-59,SputnikV,63171
2022.04_13-10-2022,Тамбовская область,21_195_days,60+,AllVaccines,97646
2022.04_13-10-2022,Тамбовская область,21_195_days,60+,CoviVac,860
2022.04_13-10-2022,Тамбовская область,21_195_days,60+,EpiVacCorona,6937
2022.04_13-10-2022,Тамбовская область,21_195_days,60+,SputnikLite,34872
2022.04_13-10-2022,Тамбовская область,21_195_days,60+,SputnikV,54977
2022.04_13-10-2022,Тверская область,21_195_days,18+,AllVaccines,239759
2022.04_13-10-2022,Тверская область,21_195_days,18+,CoviVac,4336
2022.04_13-10-2022,Тверская область,21_195_days,18+,EpiVacCorona,12728
2022.04_13-10-2022,Тверская область,21_195_days,18+,SputnikLite,110252
2022.04_13-10-2022,Тверская область,21_195_days,18+,SputnikV,112443
2022.04_13-10-2022,Тверская область,21_195_days,18-59,AllVaccines,146626
2022.04_13-10-2022,Тверская область,21_195_days,18-59,CoviVac,3450
2022.04_13-10-2022,Тверская область,21_195_days,18-59,EpiVacCorona,7891
2022.04_13-10-2022,Тверская область,21_195_days,18-59,SputnikLite,62092
2022.04_13-10-2022,Тверская область,21_195_days,18-59,SputnikV,73193
2022.04_13-10-2022,Тверская область,21_195_days,60+,AllVaccines,93133
2022.04_13-10-2022,Тверская область,21_195_days,60+,CoviVac,886
2022.04_13-10-2022,Тверская область,21_195_days,60+,EpiVacCorona,4837
2022.04_13-10-2022,Тверская область,21_195_days,60+,SputnikLite,48160
2022.04_13-10-2022,Тверская область,21_195_days,60+,SputnikV,39250
2022.04_13-10-2022,Томская область,21_195_days,18+,AllVaccines,275679
2022.04_13-10-2022,Томская область,21_195_days,18+,CoviVac,4834
2022.04_13-10-2022,Томская область,21_195_days,18+,EpiVacCorona,7298
2022.04_13-10-2022,Томская область,21_195_days,18+,SputnikLite,114301
2022.04_13-10-2022,Томская область,21_195_days,18+,SputnikV,149246
2022.04_13-10-2022,Томская область,21_195_days,18-59,AllVaccines,199215
2022.04_13-10-2022,Томская область,21_195_days,18-59,CoviVac,4273
2022.04_13-10-2022,Томская область,21_195_days,18-59,EpiVacCorona,5296
2022.04_13-10-2022,Томская область,21_195_days,18-59,SputnikLite,72807
2022.04_13-10-2022,Томская область,21_195_days,18-59,SputnikV,116839
2022.04_13-10-2022,Томская область,21_195_days,60+,AllVaccines,76464
2022.04_13-10-2022,Томская область,21_195_days,60+,CoviVac,561
2022.04_13-10-2022,Томская область,21_195_days,60+,EpiVacCorona,2002
2022.04_13-10-2022,Томская область,21_195_days,60+,SputnikLite,41494
2022.04_13-10-2022,Томская область,21_195_days,60+,SputnikV,32407
2022.04_13-10-2022,Тульская область,21_195_days,18+,AllVaccines,316756
2022.04_13-10-2022,Тульская область,21_195_days,18+,CoviVac,3809
2022.04_13-10-2022,Тульская область,21_195_days,18+,EpiVacCorona,17130
2022.04_13-10-2022,Тульская область,21_195_days,18+,SputnikLite,136978
2022.04_13-10-2022,Тульская область,21_195_days,18+,SputnikV,158839
2022.04_13-10-2022,Тульская область,21_195_days,18-59,AllVaccines,203583
2022.04_13-10-2022,Тульская область,21_195_days,18-59,CoviVac,2830
2022.04_13-10-2022,Тульская область,21_195_days,18-59,EpiVacCorona,9797
2022.04_13-10-2022,Тульская область,21_195_days,18-59,SputnikLite,88079
2022.04_13-10-2022,Тульская область,21_195_days,18-59,SputnikV,102877
2022.04_13-10-2022,Тульская область,21_195_days,60+,AllVaccines,113173
2022.04_13-10-2022,Тульская область,21_195_days,60+,CoviVac,979
2022.04_13-10-2022,Тульская область,21_195_days,60+,EpiVacCorona,7333
2022.04_13-10-2022,Тульская область,21_195_days,60+,SputnikLite,48899
2022.04_13-10-2022,Тульская область,21_195_days,60+,SputnikV,55962
2022.04_13-10-2022,Тюменская область,21_195_days,18+,AllVaccines,430372
2022.04_13-10-2022,Тюменская область,21_195_days,18+,CoviVac,2987
2022.04_13-10-2022,Тюменская область,21_195_days,18+,EpiVacCorona,4731
2022.04_13-10-2022,Тюменская область,21_195_days,18+,SputnikLite,197817
2022.04_13-10-2022,Тюменская область,21_195_days,18+,SputnikV,224837
2022.04_13-10-2022,Тюменская область,21_195_days,18-59,AllVaccines,308534
2022.04_13-10-2022,Тюменская область,21_195_days,18-59,CoviVac,2450
2022.04_13-10-2022,Тюменская область,21_195_days,18-59,EpiVacCorona,3441
2022.04_13-10-2022,Тюменская область,21_195_days,18-59,SputnikLite,129486
2022.04_13-10-2022,Тюменская область,21_195_days,18-59,SputnikV,173157
2022.04_13-10-2022,Тюменская область,21_195_days,60+,AllVaccines,121838
2022.04_13-10-2022,Тюменская область,21_195_days,60+,CoviVac,537
2022.04_13-10-2022,Тюменская область,21_195_days,60+,EpiVacCorona,1290
2022.04_13-10-2022,Тюменская область,21_195_days,60+,SputnikLite,68331
2022.04_13-10-2022,Тюменская область,21_195_days,60+,SputnikV,51680
2022.04_13-10-2022,Удмуртская Республика,21_195_days,18+,AllVaccines,349619
2022.04_13-10-2022,Удмуртская Республика,21_195_days,18+,CoviVac,6090
2022.04_13-10-2022,Удмуртская Республика,21_195_days,18+,EpiVacCorona,19349
2022.04_13-10-2022,Удмуртская Республика,21_195_days,18+,SputnikLite,100775
2022.04_13-10-2022,Удмуртская Республика,21_195_days,18+,SputnikV,223405
2022.04_13-10-2022,Удмуртская Республика,21_195_days,18-59,AllVaccines,237530
2022.04_13-10-2022,Удмуртская Республика,21_195_days,18-59,CoviVac,5181
2022.04_13-10-2022,Удмуртская Республика,21_195_days,18-59,EpiVacCorona,12123
2022.04_13-10-2022,Удмуртская Республика,21_195_days,18-59,SputnikLite,56289
2022.04_13-10-2022,Удмуртская Республика,21_195_days,18-59,SputnikV,163937
2022.04_13-10-2022,Удмуртская Республика,21_195_days,60+,AllVaccines,112089
2022.04_13-10-2022,Удмуртская Республика,21_195_days,60+,CoviVac,909
2022.04_13-10-2022,Удмуртская Республика,21_195_days,60+,EpiVacCorona,7226
2022.04_13-10-2022,Удмуртская Республика,21_195_days,60+,SputnikLite,44486
2022.04_13-10-2022,Удмуртская Республика,21_195_days,60+,SputnikV,59468
2022.04_13-10-2022,Ульяновская область,21_195_days,18+,AllVaccines,272478
2022.04_13-10-2022,Ульяновская область,21_195_days,18+,CoviVac,3729
2022.04_13-10-2022,Ульяновская область,21_195_days,18+,EpiVacCorona,9098
2022.04_13-10-2022,Ульяновская область,21_195_days,18+,SputnikLite,96074
2022.04_13-10-2022,Ульяновская область,21_195_days,18+,SputnikV,163577
2022.04_13-10-2022,Ульяновская область,21_195_days,18-59,AllVaccines,178781
2022.04_13-10-2022,Ульяновская область,21_195_days,18-59,CoviVac,2999
2022.04_13-10-2022,Ульяновская область,21_195_days,18-59,EpiVacCorona,6076
2022.04_13-10-2022,Ульяновская область,21_195_days,18-59,SputnikLite,54494
2022.04_13-10-2022,Ульяновская область,21_195_days,18-59,SputnikV,115212
2022.04_13-10-2022,Ульяновская область,21_195_days,60+,AllVaccines,93697
2022.04_13-10-2022,Ульяновская область,21_195_days,60+,CoviVac,730
2022.04_13-10-2022,Ульяновская область,21_195_days,60+,EpiVacCorona,3022
2022.04_13-10-2022,Ульяновская область,21_195_days,60+,SputnikLite,41580
2022.04_13-10-2022,Ульяновская область,21_195_days,60+,SputnikV,48365
2022.04_13-10-2022,Хабаровский край,21_195_days,18+,AllVaccines,268880
2022.04_13-10-2022,Хабаровский край,21_195_days,18+,CoviVac,4463
2022.04_13-10-2022,Хабаровский край,21_195_days,18+,EpiVacCorona,14212
2022.04_13-10-2022,Хабаровский край,21_195_days,18+,SputnikLite,113595
2022.04_13-10-2022,Хабаровский край,21_195_days,18+,SputnikV,136610
2022.04_13-10-2022,Хабаровский край,21_195_days,18-59,AllVaccines,191709
2022.04_13-10-2022,Хабаровский край,21_195_days,18-59,CoviVac,3659
2022.04_13-10-2022,Хабаровский край,21_195_days,18-59,EpiVacCorona,10360
2022.04_13-10-2022,Хабаровский край,21_195_days,18-59,SputnikLite,78862
2022.04_13-10-2022,Хабаровский край,21_195_days,18-59,SputnikV,98828
2022.04_13-10-2022,Хабаровский край,21_195_days,60+,AllVaccines,77171
2022.04_13-10-2022,Хабаровский край,21_195_days,60+,CoviVac,804
2022.04_13-10-2022,Хабаровский край,21_195_days,60+,EpiVacCorona,3852
2022.04_13-10-2022,Хабаровский край,21_195_days,60+,SputnikLite,34733
2022.04_13-10-2022,Хабаровский край,21_195_days,60+,SputnikV,37782
2022.04_13-10-2022,Ханты-Мансийский автономный округ - Югра,21_195_days,18+,AllVaccines,431098
2022.04_13-10-2022,Ханты-Мансийский автономный округ - Югра,21_195_days,18+,CoviVac,3086
2022.04_13-10-2022,Ханты-Мансийский автономный округ - Югра,21_195_days,18+,EpiVacCorona,6141
2022.04_13-10-2022,Ханты-Мансийский автономный округ - Югра,21_195_days,18+,SputnikLite,177232
2022.04_13-10-2022,Ханты-Мансийский автономный округ - Югра,21_195_days,18+,SputnikV,244639
2022.04_13-10-2022,Ханты-Мансийский автономный округ - Югра,21_195_days,18-59,AllVaccines,351730
2022.04_13-10-2022,Ханты-Мансийский автономный округ - Югра,21_195_days,18-59,CoviVac,2624
2022.04_13-10-2022,Ханты-Мансийский автономный округ - Югра,21_195_days,18-59,EpiVacCorona,4687
2022.04_13-10-2022,Ханты-Мансийский автономный округ - Югра,21_195_days,18-59,SputnikLite,139066
2022.04_13-10-2022,Ханты-Мансийский автономный округ - Югра,21_195_days,18-59,SputnikV,205353
2022.04_13-10-2022,Ханты-Мансийский автономный округ - Югра,21_195_days,60+,AllVaccines,79368
2022.04_13-10-2022,Ханты-Мансийский автономный округ - Югра,21_195_days,60+,CoviVac,462
2022.04_13-10-2022,Ханты-Мансийский автономный округ - Югра,21_195_days,60+,EpiVacCorona,1454
2022.04_13-10-2022,Ханты-Мансийский автономный округ - Югра,21_195_days,60+,SputnikLite,38166
2022.04_13-10-2022,Ханты-Мансийский автономный округ - Югра,21_195_days,60+,SputnikV,39286
2022.04_13-10-2022,Челябинская область,21_195_days,18+,AllVaccines,937661
2022.04_13-10-2022,Челябинская область,21_195_days,18+,CoviVac,7772
2022.04_13-10-2022,Челябинская область,21_195_days,18+,EpiVacCorona,37054
2022.04_13-10-2022,Челябинская область,21_195_days,18+,SputnikLite,300373
2022.04_13-10-2022,Челябинская область,21_195_days,18+,SputnikV,592462
2022.04_13-10-2022,Челябинская область,21_195_days,18-59,AllVaccines,655048
2022.04_13-10-2022,Челябинская область,21_195_days,18-59,CoviVac,6362
2022.04_13-10-2022,Челябинская область,21_195_days,18-59,EpiVacCorona,23822
2022.04_13-10-2022,Челябинская область,21_195_days,18-59,SputnikLite,196238
2022.04_13-10-2022,Челябинская область,21_195_days,18-59,SputnikV,428626
2022.04_13-10-2022,Челябинская область,21_195_days,60+,AllVaccines,282613
2022.04_13-10-2022,Челябинская область,21_195_days,60+,CoviVac,1410
2022.04_13-10-2022,Челябинская область,21_195_days,60+,EpiVacCorona,13232
2022.04_13-10-2022,Челябинская область,21_195_days,60+,SputnikLite,104135
2022.04_13-10-2022,Челябинская область,21_195_days,60+,SputnikV,163836
2022.04_13-10-2022,Чеченская Республика,21_195_days,18+,AllVaccines,126551
2022.04_13-10-2022,Чеченская Республика,21_195_days,18+,CoviVac,5797
2022.04_13-10-2022,Чеченская Республика,21_195_days,18+,EpiVacCorona,6482
2022.04_13-10-2022,Чеченская Республика,21_195_days,18+,SputnikLite,68765
2022.04_13-10-2022,Чеченская Республика,21_195_days,18+,SputnikV,45507
2022.04_13-10-2022,Чеченская Республика,21_195_days,18-59,AllVaccines,110394
2022.04_13-10-2022,Чеченская Республика,21_195_days,18-59,CoviVac,4892
2022.04_13-10-2022,Чеченская Республика,21_195_days,18-59,EpiVacCorona,5594
2022.04_13-10-2022,Чеченская Республика,21_195_days,18-59,SputnikLite,61067
2022.04_13-10-2022,Чеченская Республика,21_195_days,18-59,SputnikV,38841
2022.04_13-10-2022,Чеченская Республика,21_195_days,60+,AllVaccines,16157
2022.04_13-10-2022,Чеченская Республика,21_195_days,60+,CoviVac,905
2022.04_13-10-2022,Чеченская Республика,21_195_days,60+,EpiVacCorona,888
2022.04_13-10-2022,Чеченская Республика,21_195_days,60+,SputnikLite,7698
2022.04_13-10-2022,Чеченская Республика,21_195_days,60+,SputnikV,6666
2022.04_13-10-2022,Чувашская Республика,21_195_days,18+,AllVaccines,301551
2022.04_13-10-2022,Чувашская Республика,21_195_days,18+,CoviVac,4107
2022.04_13-10-2022,Чувашская Республика,21_195_days,18+,EpiVacCorona,10162
2022.04_13-10-2022,Чувашская Республика,21_195_days,18+,SputnikLite,95160
2022.04_13-10-2022,Чувашская Республика,21_195_days,18+,SputnikV,192122
2022.04_13-10-2022,Чувашская Республика,21_195_days,18-59,AllVaccines,206023
2022.04_13-10-2022,Чувашская Республика,21_195_days,18-59,CoviVac,3511
2022.04_13-10-2022,Чувашская Республика,21_195_days,18-59,EpiVacCorona,7137
2022.04_13-10-2022,Чувашская Республика,21_195_days,18-59,SputnikLite,56153
2022.04_13-10-2022,Чувашская Республика,21_195_days,18-59,SputnikV,139222
2022.04_13-10-2022,Чувашская Республика,21_195_days,60+,AllVaccines,95528
2022.04_13-10-2022,Чувашская Республика,21_195_days,60+,CoviVac,596
2022.04_13-10-2022,Чувашская Республика,21_195_days,60+,EpiVacCorona,3025
2022.04_13-10-2022,Чувашская Республика,21_195_days,60+,SputnikLite,39007
2022.04_13-10-2022,Чувашская Республика,21_195_days,60+,SputnikV,52900
2022.04_13-10-2022,Чукотский автономный округ,21_195_days,18+,AllVaccines,13641
2022.04_13-10-2022,Чукотский автономный округ,21_195_days,18+,CoviVac,814
2022.04_13-10-2022,Чукотский автономный округ,21_195_days,18+,EpiVacCorona,909
2022.04_13-10-2022,Чукотский автономный округ,21_195_days,18+,SputnikLite,9718
2022.04_13-10-2022,Чукотский автономный округ,21_195_days,18+,SputnikV,2200
2022.04_13-10-2022,Чукотский автономный округ,21_195_days,18-59,AllVaccines,11714
2022.04_13-10-2022,Чукотский автономный округ,21_195_days,18-59,CoviVac,754
2022.04_13-10-2022,Чукотский автономный округ,21_195_days,18-59,EpiVacCorona,793
2022.04_13-10-2022,Чукотский автономный округ,21_195_days,18-59,SputnikLite,8274
2022.04_13-10-2022,Чукотский автономный округ,21_195_days,18-59,SputnikV,1893
2022.04_13-10-2022,Чукотский автономный округ,21_195_days,60+,AllVaccines,1927
2022.04_13-10-2022,Чукотский автономный округ,21_195_days,60+,CoviVac,60
