data_point,region,vac_interval_group,age_group,vaccine,vac_count
2022.04.B_13-10-2022,г. Санкт-Петербург,45_75_days,40-49,CoviVac,171
2022.04.B_13-10-2022,г. Санкт-Петербург,45_75_days,40-49,EpiVacCorona,97
2022.04.B_13-10-2022,г. Санкт-Петербург,45_75_days,40-49,SputnikLite,2832
2022.04.B_13-10-2022,г. Санкт-Петербург,45_75_days,40-49,SputnikV,5159
2022.04.B_13-10-2022,г. Санкт-Петербург,45_75_days,50-59,AllVaccines,7130
2022.04.B_13-10-2022,г. Санкт-Петербург,45_75_days,50-59,CoviVac,121
2022.04.B_13-10-2022,г. Санкт-Петербург,45_75_days,50-59,EpiVacCorona,61
2022.04.B_13-10-2022,г. Санкт-Петербург,45_75_days,50-59,SputnikLite,2582
2022.04.B_13-10-2022,г. Санкт-Петербург,45_75_days,50-59,SputnikV,4366
2022.04.B_13-10-2022,г. Санкт-Петербург,45_75_days,60-69,AllVaccines,8356
2022.04.B_13-10-2022,г. Санкт-Петербург,45_75_days,60-69,CoviVac,34
2022.04.B_13-10-2022,г. Санкт-Петербург,45_75_days,60-69,EpiVacCorona,105
2022.04.B_13-10-2022,г. Санкт-Петербург,45_75_days,60-69,SputnikLite,3433
2022.04.B_13-10-2022,г. Санкт-Петербург,45_75_days,60-69,SputnikV,4784
2022.04.B_13-10-2022,г. Санкт-Петербург,45_75_days,70-79,AllVaccines,5563
2022.04.B_13-10-2022,г. Санкт-Петербург,45_75_days,70-79,CoviVac,10
2022.04.B_13-10-2022,г. Санкт-Петербург,45_75_days,70-79,EpiVacCorona,74
2022.04.B_13-10-2022,г. Санкт-Петербург,45_75_days,70-79,SputnikLite,2578
2022.04.B_13-10-2022,г. Санкт-Петербург,45_75_days,70-79,SputnikV,2901
2022.04.B_13-10-2022,г. Санкт-Петербург,45_75_days,80+,AllVaccines,2617
2022.04.B_13-10-2022,г. Санкт-Петербург,45_75_days,80+,CoviVac,1
2022.04.B_13-10-2022,г. Санкт-Петербург,45_75_days,80+,EpiVacCorona,96
2022.04.B_13-10-2022,г. Санкт-Петербург,45_75_days,80+,SputnikLite,1264
2022.04.B_13-10-2022,г. Санкт-Петербург,45_75_days,80+,SputnikV,1256
2022.04.B_13-10-2022,г. Санкт-Петербург,75_90_days,18+,AllVaccines,57330
2022.04.B_13-10-2022,г. Санкт-Петербург,75_90_days,18+,CoviVac,627
2022.04.B_13-10-2022,г. Санкт-Петербург,75_90_days,18+,EpiVacCorona,859
2022.04.B_13-10-2022,г. Санкт-Петербург,75_90_days,18+,SputnikLite,22076
2022.04.B_13-10-2022,г. Санкт-Петербург,75_90_days,18+,SputnikV,33768
2022.04.B_13-10-2022,г. Санкт-Петербург,75_90_days,20-29,AllVaccines,10894
2022.04.B_13-10-2022,г. Санкт-Петербург,75_90_days,20-29,CoviVac,115
2022.04.B_13-10-2022,г. Санкт-Петербург,75_90_days,20-29,EpiVacCorona,103
2022.04.B_13-10-2022,г. Санкт-Петербург,75_90_days,20-29,SputnikLite,3990
2022.04.B_13-10-2022,г. Санкт-Петербург,75_90_days,20-29,SputnikV,6686
2022.04.B_13-10-2022,г. Санкт-Петербург,75_90_days,30-39,AllVaccines,12946
2022.04.B_13-10-2022,г. Санкт-Петербург,75_90_days,30-39,CoviVac,179
2022.04.B_13-10-2022,г. Санкт-Петербург,75_90_days,30-39,EpiVacCorona,171
2022.04.B_13-10-2022,г. Санкт-Петербург,75_90_days,30-39,SputnikLite,4394
2022.04.B_13-10-2022,г. Санкт-Петербург,75_90_days,30-39,SputnikV,8202
2022.04.B_13-10-2022,г. Санкт-Петербург,75_90_days,40-49,AllVaccines,9991
2022.04.B_13-10-2022,г. Санкт-Петербург,75_90_days,40-49,CoviVac,158
2022.04.B_13-10-2022,г. Санкт-Петербург,75_90_days,40-49,EpiVacCorona,188
2022.04.B_13-10-2022,г. Санкт-Петербург,75_90_days,40-49,SputnikLite,3728
2022.04.B_13-10-2022,г. Санкт-Петербург,75_90_days,40-49,SputnikV,5917
2022.04.B_13-10-2022,г. Санкт-Петербург,75_90_days,50-59,AllVaccines,8498
2022.04.B_13-10-2022,г. Санкт-Петербург,75_90_days,50-59,CoviVac,146
2022.04.B_13-10-2022,г. Санкт-Петербург,75_90_days,50-59,EpiVacCorona,158
2022.04.B_13-10-2022,г. Санкт-Петербург,75_90_days,50-59,SputnikLite,3450
2022.04.B_13-10-2022,г. Санкт-Петербург,75_90_days,50-59,SputnikV,4744
2022.04.B_13-10-2022,г. Санкт-Петербург,75_90_days,60-69,AllVaccines,8281
2022.04.B_13-10-2022,г. Санкт-Петербург,75_90_days,60-69,CoviVac,23
2022.04.B_13-10-2022,г. Санкт-Петербург,75_90_days,60-69,EpiVacCorona,134
2022.04.B_13-10-2022,г. Санкт-Петербург,75_90_days,60-69,SputnikLite,3478
2022.04.B_13-10-2022,г. Санкт-Петербург,75_90_days,60-69,SputnikV,4646
2022.04.B_13-10-2022,г. Санкт-Петербург,75_90_days,70-79,AllVaccines,4800
2022.04.B_13-10-2022,г. Санкт-Петербург,75_90_days,70-79,CoviVac,6
2022.04.B_13-10-2022,г. Санкт-Петербург,75_90_days,70-79,EpiVacCorona,68
2022.04.B_13-10-2022,г. Санкт-Петербург,75_90_days,70-79,SputnikLite,2157
2022.04.B_13-10-2022,г. Санкт-Петербург,75_90_days,70-79,SputnikV,2569
2022.04.B_13-10-2022,г. Санкт-Петербург,75_90_days,80+,AllVaccines,1920
2022.04.B_13-10-2022,г. Санкт-Петербург,75_90_days,80+,EpiVacCorona,37
2022.04.B_13-10-2022,г. Санкт-Петербург,75_90_days,80+,SputnikLite,879
2022.04.B_13-10-2022,г. Санкт-Петербург,75_90_days,80+,SputnikV,1004
2022.04.B_13-10-2022,г. Санкт-Петербург,90_105_days,18+,AllVaccines,84885
2022.04.B_13-10-2022,г. Санкт-Петербург,90_105_days,18+,CoviVac,1266
2022.04.B_13-10-2022,г. Санкт-Петербург,90_105_days,18+,EpiVacCorona,2054
2022.04.B_13-10-2022,г. Санкт-Петербург,90_105_days,18+,SputnikLite,34852
2022.04.B_13-10-2022,г. Санкт-Петербург,90_105_days,18+,SputnikV,46713
2022.04.B_13-10-2022,г. Санкт-Петербург,90_105_days,20-29,AllVaccines,15729
2022.04.B_13-10-2022,г. Санкт-Петербург,90_105_days,20-29,CoviVac,195
2022.04.B_13-10-2022,г. Санкт-Петербург,90_105_days,20-29,EpiVacCorona,238
2022.04.B_13-10-2022,г. Санкт-Петербург,90_105_days,20-29,SputnikLite,6110
2022.04.B_13-10-2022,г. Санкт-Петербург,90_105_days,20-29,SputnikV,9186
2022.04.B_13-10-2022,г. Санкт-Петербург,90_105_days,30-39,AllVaccines,19440
2022.04.B_13-10-2022,г. Санкт-Петербург,90_105_days,30-39,CoviVac,311
2022.04.B_13-10-2022,г. Санкт-Петербург,90_105_days,30-39,EpiVacCorona,461
2022.04.B_13-10-2022,г. Санкт-Петербург,90_105_days,30-39,SputnikLite,6581
2022.04.B_13-10-2022,г. Санкт-Петербург,90_105_days,30-39,SputnikV,12087
2022.04.B_13-10-2022,г. Санкт-Петербург,90_105_days,40-49,AllVaccines,14588
2022.04.B_13-10-2022,г. Санкт-Петербург,90_105_days,40-49,CoviVac,350
2022.04.B_13-10-2022,г. Санкт-Петербург,90_105_days,40-49,EpiVacCorona,396
2022.04.B_13-10-2022,г. Санкт-Петербург,90_105_days,40-49,SputnikLite,5635
2022.04.B_13-10-2022,г. Санкт-Петербург,90_105_days,40-49,SputnikV,8207
2022.04.B_13-10-2022,г. Санкт-Петербург,90_105_days,50-59,AllVaccines,12718
2022.04.B_13-10-2022,г. Санкт-Петербург,90_105_days,50-59,CoviVac,354
2022.04.B_13-10-2022,г. Санкт-Петербург,90_105_days,50-59,EpiVacCorona,308
2022.04.B_13-10-2022,г. Санкт-Петербург,90_105_days,50-59,SputnikLite,5853
2022.04.B_13-10-2022,г. Санкт-Петербург,90_105_days,50-59,SputnikV,6203
2022.04.B_13-10-2022,г. Санкт-Петербург,90_105_days,60-69,AllVaccines,12647
2022.04.B_13-10-2022,г. Санкт-Петербург,90_105_days,60-69,CoviVac,40
2022.04.B_13-10-2022,г. Санкт-Петербург,90_105_days,60-69,EpiVacCorona,303
2022.04.B_13-10-2022,г. Санкт-Петербург,90_105_days,60-69,SputnikLite,6080
2022.04.B_13-10-2022,г. Санкт-Петербург,90_105_days,60-69,SputnikV,6224
2022.04.B_13-10-2022,г. Санкт-Петербург,90_105_days,70-79,AllVaccines,6874
2022.04.B_13-10-2022,г. Санкт-Петербург,90_105_days,70-79,CoviVac,14
2022.04.B_13-10-2022,г. Санкт-Петербург,90_105_days,70-79,EpiVacCorona,217
2022.04.B_13-10-2022,г. Санкт-Петербург,90_105_days,70-79,SputnikLite,3262
2022.04.B_13-10-2022,г. Санкт-Петербург,90_105_days,70-79,SputnikV,3381
2022.04.B_13-10-2022,г. Санкт-Петербург,90_105_days,80+,AllVaccines,2889
2022.04.B_13-10-2022,г. Санкт-Петербург,90_105_days,80+,CoviVac,2
2022.04.B_13-10-2022,г. Санкт-Петербург,90_105_days,80+,EpiVacCorona,131
2022.04.B_13-10-2022,г. Санкт-Петербург,90_105_days,80+,SputnikLite,1331
2022.04.B_13-10-2022,г. Санкт-Петербург,90_105_days,80+,SputnikV,1425
2022.05.B_02-09-2022,Московская область,105_165_days,18+,AllVaccines,654539
2022.05.B_02-09-2022,Московская область,105_165_days,18+,CoviVac,6585
2022.05.B_02-09-2022,Московская область,105_165_days,18+,EpiVacCorona,11527
2022.05.B_02-09-2022,Московская область,105_165_days,18+,SputnikLite,258478
2022.05.B_02-09-2022,Московская область,105_165_days,18+,SputnikV,377949
2022.05.B_02-09-2022,Московская область,105_165_days,20-29,AllVaccines,74550
2022.05.B_02-09-2022,Московская область,105_165_days,20-29,CoviVac,673
2022.05.B_02-09-2022,Московская область,105_165_days,20-29,EpiVacCorona,1056
2022.05.B_02-09-2022,Московская область,105_165_days,20-29,SputnikLite,19215
2022.05.B_02-09-2022,Московская область,105_165_days,20-29,SputnikV,53606
2022.05.B_02-09-2022,Московская область,105_165_days,30-39,AllVaccines,132354
2022.05.B_02-09-2022,Московская область,105_165_days,30-39,CoviVac,1352
2022.05.B_02-09-2022,Московская область,105_165_days,30-39,EpiVacCorona,1727
2022.05.B_02-09-2022,Московская область,105_165_days,30-39,SputnikLite,38808
2022.05.B_02-09-2022,Московская область,105_165_days,30-39,SputnikV,90467
2022.05.B_02-09-2022,Московская область,105_165_days,40-49,AllVaccines,122776
2022.05.B_02-09-2022,Московская область,105_165_days,40-49,CoviVac,1339
2022.05.B_02-09-2022,Московская область,105_165_days,40-49,EpiVacCorona,1739
2022.05.B_02-09-2022,Московская область,105_165_days,40-49,SputnikLite,47232
2022.05.B_02-09-2022,Московская область,105_165_days,40-49,SputnikV,72466
2022.05.B_02-09-2022,Московская область,105_165_days,50-59,AllVaccines,108005
2022.05.B_02-09-2022,Московская область,105_165_days,50-59,CoviVac,1323
2022.05.B_02-09-2022,Московская область,105_165_days,50-59,EpiVacCorona,1680
2022.05.B_02-09-2022,Московская область,105_165_days,50-59,SputnikLite,50092
2022.05.B_02-09-2022,Московская область,105_165_days,50-59,SputnikV,54910
2022.05.B_02-09-2022,Московская область,105_165_days,60-69,AllVaccines,128872
2022.05.B_02-09-2022,Московская область,105_165_days,60-69,CoviVac,1165
2022.05.B_02-09-2022,Московская область,105_165_days,60-69,EpiVacCorona,2857
2022.05.B_02-09-2022,Московская область,105_165_days,60-69,SputnikLite,60579
2022.05.B_02-09-2022,Московская область,105_165_days,60-69,SputnikV,64271
2022.05.B_02-09-2022,Московская область,105_165_days,70-79,AllVaccines,62974
2022.05.B_02-09-2022,Московская область,105_165_days,70-79,CoviVac,556
2022.05.B_02-09-2022,Московская область,105_165_days,70-79,EpiVacCorona,1706
2022.05.B_02-09-2022,Московская область,105_165_days,70-79,SputnikLite,30625
2022.05.B_02-09-2022,Московская область,105_165_days,70-79,SputnikV,30087
2022.05.B_02-09-2022,Московская область,105_165_days,80+,AllVaccines,25008
2022.05.B_02-09-2022,Московская область,105_165_days,80+,CoviVac,177
2022.05.B_02-09-2022,Московская область,105_165_days,80+,EpiVacCorona,762
2022.05.B_02-09-2022,Московская область,105_165_days,80+,SputnikLite,11927
2022.05.B_02-09-2022,Московская область,105_165_days,80+,SputnikV,12142
2022.05.B_02-09-2022,Московская область,165_195_days,18+,AllVaccines,475008
2022.05.B_02-09-2022,Московская область,165_195_days,18+,CoviVac,5108
2022.05.B_02-09-2022,Московская область,165_195_days,18+,EpiVacCorona,9330
2022.05.B_02-09-2022,Московская область,165_195_days,18+,SputnikLite,136374
2022.05.B_02-09-2022,Московская область,165_195_days,18+,SputnikV,324196
2022.05.B_02-09-2022,Московская область,165_195_days,20-29,AllVaccines,52218
2022.05.B_02-09-2022,Московская область,165_195_days,20-29,CoviVac,478
2022.05.B_02-09-2022,Московская область,165_195_days,20-29,EpiVacCorona,787
2022.05.B_02-09-2022,Московская область,165_195_days,20-29,SputnikLite,9004
2022.05.B_02-09-2022,Московская область,165_195_days,20-29,SputnikV,41949
2022.05.B_02-09-2022,Московская область,165_195_days,30-39,AllVaccines,97348
2022.05.B_02-09-2022,Московская область,165_195_days,30-39,CoviVac,934
2022.05.B_02-09-2022,Московская область,165_195_days,30-39,EpiVacCorona,1424
2022.05.B_02-09-2022,Московская область,165_195_days,30-39,SputnikLite,17852
2022.05.B_02-09-2022,Московская область,165_195_days,30-39,SputnikV,77138
2022.05.B_02-09-2022,Московская область,165_195_days,40-49,AllVaccines,86496
2022.05.B_02-09-2022,Московская область,165_195_days,40-49,CoviVac,1101
2022.05.B_02-09-2022,Московская область,165_195_days,40-49,EpiVacCorona,1492
2022.05.B_02-09-2022,Московская область,165_195_days,40-49,SputnikLite,21038
2022.05.B_02-09-2022,Московская область,165_195_days,40-49,SputnikV,62865
2022.05.B_02-09-2022,Московская область,165_195_days,50-59,AllVaccines,73086
2022.05.B_02-09-2022,Московская область,165_195_days,50-59,CoviVac,1013
2022.05.B_02-09-2022,Московская область,165_195_days,50-59,EpiVacCorona,1319
2022.05.B_02-09-2022,Московская область,165_195_days,50-59,SputnikLite,23137
2022.05.B_02-09-2022,Московская область,165_195_days,50-59,SputnikV,47617
2022.05.B_02-09-2022,Московская область,165_195_days,60-69,AllVaccines,99421
2022.05.B_02-09-2022,Московская область,165_195_days,60-69,CoviVac,1143
2022.05.B_02-09-2022,Московская область,165_195_days,60-69,EpiVacCorona,2510
2022.05.B_02-09-2022,Московская область,165_195_days,60-69,SputnikLite,35739
2022.05.B_02-09-2022,Московская область,165_195_days,60-69,SputnikV,60029
2022.05.B_02-09-2022,Московская область,165_195_days,70-79,AllVaccines,48990
2022.05.B_02-09-2022,Московская область,165_195_days,70-79,CoviVac,347
2022.05.B_02-09-2022,Московская область,165_195_days,70-79,EpiVacCorona,1329
2022.05.B_02-09-2022,Московская область,165_195_days,70-79,SputnikLite,21309
2022.05.B_02-09-2022,Московская область,165_195_days,70-79,SputnikV,26005
2022.05.B_02-09-2022,Московская область,165_195_days,80+,AllVaccines,17449
2022.05.B_02-09-2022,Московская область,165_195_days,80+,CoviVac,92
2022.05.B_02-09-2022,Московская область,165_195_days,80+,EpiVacCorona,469
2022.05.B_02-09-2022,Московская область,165_195_days,80+,SputnikLite,8295
2022.05.B_02-09-2022,Московская область,165_195_days,80+,SputnikV,8593
2022.05.B_02-09-2022,Московская область,21_45_days,18+,AllVaccines,47703
2022.05.B_02-09-2022,Московская область,21_45_days,18+,CoviVac,493
2022.05.B_02-09-2022,Московская область,21_45_days,18+,EpiVacCorona,1988
2022.05.B_02-09-2022,Московская область,21_45_days,18+,SputnikLite,21413
2022.05.B_02-09-2022,Московская область,21_45_days,18+,SputnikV,23809
2022.05.B_02-09-2022,Московская область,21_45_days,20-29,AllVaccines,5778
2022.05.B_02-09-2022,Московская область,21_45_days,20-29,CoviVac,65
2022.05.B_02-09-2022,Московская область,21_45_days,20-29,EpiVacCorona,239
2022.05.B_02-09-2022,Московская область,21_45_days,20-29,SputnikLite,2075
2022.05.B_02-09-2022,Московская область,21_45_days,20-29,SputnikV,3399
2022.05.B_02-09-2022,Московская область,21_45_days,30-39,AllVaccines,9353
2022.05.B_02-09-2022,Московская область,21_45_days,30-39,CoviVac,77
2022.05.B_02-09-2022,Московская область,21_45_days,30-39,EpiVacCorona,391
2022.05.B_02-09-2022,Московская область,21_45_days,30-39,SputnikLite,3615
2022.05.B_02-09-2022,Московская область,21_45_days,30-39,SputnikV,5270
2022.05.B_02-09-2022,Московская область,21_45_days,40-49,AllVaccines,8606
2022.05.B_02-09-2022,Московская область,21_45_days,40-49,CoviVac,129
2022.05.B_02-09-2022,Московская область,21_45_days,40-49,EpiVacCorona,290
2022.05.B_02-09-2022,Московская область,21_45_days,40-49,SputnikLite,3649
2022.05.B_02-09-2022,Московская область,21_45_days,40-49,SputnikV,4538
2022.05.B_02-09-2022,Московская область,21_45_days,50-59,AllVaccines,7445
2022.05.B_02-09-2022,Московская область,21_45_days,50-59,CoviVac,119
2022.05.B_02-09-2022,Московская область,21_45_days,50-59,EpiVacCorona,261
2022.05.B_02-09-2022,Московская область,21_45_days,50-59,SputnikLite,3421
2022.05.B_02-09-2022,Московская область,21_45_days,50-59,SputnikV,3644
2022.05.B_02-09-2022,Московская область,21_45_days,60-69,AllVaccines,8303
2022.05.B_02-09-2022,Московская область,21_45_days,60-69,CoviVac,65
2022.05.B_02-09-2022,Московская область,21_45_days,60-69,EpiVacCorona,313
2022.05.B_02-09-2022,Московская область,21_45_days,60-69,SputnikLite,4203
2022.05.B_02-09-2022,Московская область,21_45_days,60-69,SputnikV,3722
2022.05.B_02-09-2022,Московская область,21_45_days,70-79,AllVaccines,5599
2022.05.B_02-09-2022,Московская область,21_45_days,70-79,CoviVac,35
2022.05.B_02-09-2022,Московская область,21_45_days,70-79,EpiVacCorona,271
2022.05.B_02-09-2022,Московская область,21_45_days,70-79,SputnikLite,3063
2022.05.B_02-09-2022,Московская область,21_45_days,70-79,SputnikV,2230
2022.05.B_02-09-2022,Московская область,21_45_days,80+,AllVaccines,2619
2022.05.B_02-09-2022,Московская область,21_45_days,80+,CoviVac,3
2022.05.B_02-09-2022,Московская область,21_45_days,80+,EpiVacCorona,223
2022.05.B_02-09-2022,Московская область,21_45_days,80+,SputnikLite,1387
2022.05.B_02-09-2022,Московская область,21_45_days,80+,SputnikV,1006
2022.05.B_02-09-2022,Московская область,45_75_days,18+,AllVaccines,97699
2022.05.B_02-09-2022,Московская область,45_75_days,18+,CoviVac,868
2022.05.B_02-09-2022,Московская область,45_75_days,18+,EpiVacCorona,2713
2022.05.B_02-09-2022,Московская область,45_75_days,18+,SputnikLite,39796
2022.05.B_02-09-2022,Московская область,45_75_days,18+,SputnikV,54322
2022.05.B_02-09-2022,Московская область,45_75_days,20-29,AllVaccines,13402
2022.05.B_02-09-2022,Московская область,45_75_days,20-29,CoviVac,108
2022.05.B_02-09-2022,Московская область,45_75_days,20-29,EpiVacCorona,294
2022.05.B_02-09-2022,Московская область,45_75_days,20-29,SputnikLite,4355
2022.05.B_02-09-2022,Московская область,45_75_days,20-29,SputnikV,8645
2022.05.B_02-09-2022,Московская область,45_75_days,30-39,AllVaccines,20968
2022.05.B_02-09-2022,Московская область,45_75_days,30-39,CoviVac,185
2022.05.B_02-09-2022,Московская область,45_75_days,30-39,EpiVacCorona,485
2022.05.B_02-09-2022,Московская область,45_75_days,30-39,SputnikLite,6923
2022.05.B_02-09-2022,Московская область,45_75_days,30-39,SputnikV,13375
2022.05.B_02-09-2022,Московская область,45_75_days,40-49,AllVaccines,18688
2022.05.B_02-09-2022,Московская область,45_75_days,40-49,CoviVac,196
2022.05.B_02-09-2022,Московская область,45_75_days,40-49,EpiVacCorona,408
2022.05.B_02-09-2022,Московская область,45_75_days,40-49,SputnikLite,7016
2022.05.B_02-09-2022,Московская область,45_75_days,40-49,SputnikV,11068
2022.05.B_02-09-2022,Московская область,45_75_days,50-59,AllVaccines,15335
2022.05.B_02-09-2022,Московская область,45_75_days,50-59,CoviVac,169
2022.05.B_02-09-2022,Московская область,45_75_days,50-59,EpiVacCorona,364
2022.05.B_02-09-2022,Московская область,45_75_days,50-59,SputnikLite,6561
2022.05.B_02-09-2022,Московская область,45_75_days,50-59,SputnikV,8241
2022.05.B_02-09-2022,Московская область,45_75_days,60-69,AllVaccines,16720
2022.05.B_02-09-2022,Московская область,45_75_days,60-69,CoviVac,134
2022.05.B_02-09-2022,Московская область,45_75_days,60-69,EpiVacCorona,638
2022.05.B_02-09-2022,Московская область,45_75_days,60-69,SputnikLite,8031
2022.05.B_02-09-2022,Московская область,45_75_days,60-69,SputnikV,7917
2022.05.B_02-09-2022,Московская область,45_75_days,70-79,AllVaccines,8781
2022.05.B_02-09-2022,Московская область,45_75_days,70-79,CoviVac,53
2022.05.B_02-09-2022,Московская область,45_75_days,70-79,EpiVacCorona,251
2022.05.B_02-09-2022,Московская область,45_75_days,70-79,SputnikLite,4918
2022.05.B_02-09-2022,Московская область,45_75_days,70-79,SputnikV,3559
2022.05.B_02-09-2022,Московская область,45_75_days,80+,AllVaccines,3805
2022.05.B_02-09-2022,Московская область,45_75_days,80+,CoviVac,23
2022.05.B_02-09-2022,Московская область,45_75_days,80+,EpiVacCorona,273
2022.05.B_02-09-2022,Московская область,45_75_days,80+,SputnikLite,1992
2022.05.B_02-09-2022,Московская область,45_75_days,80+,SputnikV,1517
2022.05.B_02-09-2022,Московская область,75_90_days,18+,AllVaccines,95805
2022.05.B_02-09-2022,Московская область,75_90_days,18+,CoviVac,770
2022.05.B_02-09-2022,Московская область,75_90_days,18+,EpiVacCorona,1981
2022.05.B_02-09-2022,Московская область,75_90_days,18+,SputnikLite,42087
2022.05.B_02-09-2022,Московская область,75_90_days,18+,SputnikV,50967
2022.05.B_02-09-2022,Московская область,75_90_days,20-29,AllVaccines,13061
2022.05.B_02-09-2022,Московская область,75_90_days,20-29,CoviVac,102
2022.05.B_02-09-2022,Московская область,75_90_days,20-29,EpiVacCorona,230
2022.05.B_02-09-2022,Московская область,75_90_days,20-29,SputnikLite,4955
2022.05.B_02-09-2022,Московская область,75_90_days,20-29,SputnikV,7774
2022.05.B_02-09-2022,Московская область,75_90_days,30-39,AllVaccines,21246
2022.05.B_02-09-2022,Московская область,75_90_days,30-39,CoviVac,183
2022.05.B_02-09-2022,Московская область,75_90_days,30-39,EpiVacCorona,406
2022.05.B_02-09-2022,Московская область,75_90_days,30-39,SputnikLite,7883
2022.05.B_02-09-2022,Московская область,75_90_days,30-39,SputnikV,12774
2022.05.B_02-09-2022,Московская область,75_90_days,40-49,AllVaccines,19385
2022.05.B_02-09-2022,Московская область,75_90_days,40-49,CoviVac,174
2022.05.B_02-09-2022,Московская область,75_90_days,40-49,EpiVacCorona,397
2022.05.B_02-09-2022,Московская область,75_90_days,40-49,SputnikLite,8212
2022.05.B_02-09-2022,Московская область,75_90_days,40-49,SputnikV,10602
2022.05.B_02-09-2022,Московская область,75_90_days,50-59,AllVaccines,16100
2022.05.B_02-09-2022,Московская область,75_90_days,50-59,CoviVac,145
2022.05.B_02-09-2022,Московская область,75_90_days,50-59,EpiVacCorona,338
2022.05.B_02-09-2022,Московская область,75_90_days,50-59,SputnikLite,7706
2022.05.B_02-09-2022,Московская область,75_90_days,50-59,SputnikV,7911
2022.05.B_02-09-2022,Московская область,75_90_days,60-69,AllVaccines,16234
2022.05.B_02-09-2022,Московская область,75_90_days,60-69,CoviVac,107
2022.05.B_02-09-2022,Московская область,75_90_days,60-69,EpiVacCorona,358
2022.05.B_02-09-2022,Московская область,75_90_days,60-69,SputnikLite,8111
2022.05.B_02-09-2022,Московская область,75_90_days,60-69,SputnikV,7658
2022.05.B_02-09-2022,Московская область,75_90_days,70-79,AllVaccines,7227
2022.05.B_02-09-2022,Московская область,75_90_days,70-79,CoviVac,51
2022.05.B_02-09-2022,Московская область,75_90_days,70-79,EpiVacCorona,171
2022.05.B_02-09-2022,Московская область,75_90_days,70-79,SputnikLite,3889
2022.05.B_02-09-2022,Московская область,75_90_days,70-79,SputnikV,3116
2022.05.B_02-09-2022,Московская область,75_90_days,80+,AllVaccines,2552
2022.05.B_02-09-2022,Московская область,75_90_days,80+,CoviVac,8
2022.05.B_02-09-2022,Московская область,75_90_days,80+,EpiVacCorona,81
2022.05.B_02-09-2022,Московская область,75_90_days,80+,SputnikLite,1331
2022.05.B_02-09-2022,Московская область,75_90_days,80+,SputnikV,1132
2022.05.B_02-09-2022,Московская область,90_105_days,18+,AllVaccines,122729
2022.05.B_02-09-2022,Московская область,90_105_days,18+,CoviVac,1579
2022.05.B_02-09-2022,Московская область,90_105_days,18+,EpiVacCorona,2168
2022.05.B_02-09-2022,Московская область,90_105_days,18+,SputnikLite,59761
2022.05.B_02-09-2022,Московская область,90_105_days,18+,SputnikV,59221
2022.05.B_02-09-2022,Московская область,90_105_days,20-29,AllVaccines,14906
2022.05.B_02-09-2022,Московская область,90_105_days,20-29,CoviVac,157
2022.05.B_02-09-2022,Московская область,90_105_days,20-29,EpiVacCorona,225
2022.05.B_02-09-2022,Московская область,90_105_days,20-29,SputnikLite,6355
2022.05.B_02-09-2022,Московская область,90_105_days,20-29,SputnikV,8169
2022.05.B_02-09-2022,Московская область,90_105_days,30-39,AllVaccines,26018
2022.05.B_02-09-2022,Московская область,90_105_days,30-39,CoviVac,321
2022.05.B_02-09-2022,Московская область,90_105_days,30-39,EpiVacCorona,349
2022.05.B_02-09-2022,Московская область,90_105_days,30-39,SputnikLite,10895
2022.05.B_02-09-2022,Московская область,90_105_days,30-39,SputnikV,14453
2022.05.B_02-09-2022,Московская область,90_105_days,40-49,AllVaccines,25049
2022.05.B_02-09-2022,Московская область,90_105_days,40-49,CoviVac,376
2022.05.B_02-09-2022,Московская область,90_105_days,40-49,EpiVacCorona,355
2022.05.B_02-09-2022,Московская область,90_105_days,40-49,SputnikLite,12385
2022.05.B_02-09-2022,Московская область,90_105_days,40-49,SputnikV,11933
2022.05.B_02-09-2022,Московская область,90_105_days,50-59,AllVaccines,21623
2022.05.B_02-09-2022,Московская область,90_105_days,50-59,CoviVac,340
2022.05.B_02-09-2022,Московская область,90_105_days,50-59,EpiVacCorona,342
2022.05.B_02-09-2022,Московская область,90_105_days,50-59,SputnikLite,11908
2022.05.B_02-09-2022,Московская область,90_105_days,50-59,SputnikV,9033
2022.05.B_02-09-2022,Московская область,90_105_days,60-69,AllVaccines,22092
2022.05.B_02-09-2022,Московская область,90_105_days,60-69,CoviVac,244
2022.05.B_02-09-2022,Московская область,90_105_days,60-69,EpiVacCorona,463
2022.05.B_02-09-2022,Московская область,90_105_days,60-69,SputnikLite,11731
2022.05.B_02-09-2022,Московская область,90_105_days,60-69,SputnikV,9654
2022.05.B_02-09-2022,Московская область,90_105_days,70-79,AllVaccines,9570
2022.05.B_02-09-2022,Московская область,90_105_days,70-79,CoviVac,103
2022.05.B_02-09-2022,Московская область,90_105_days,70-79,EpiVacCorona,273
2022.05.B_02-09-2022,Московская область,90_105_days,70-79,SputnikLite,4874
2022.05.B_02-09-2022,Московская область,90_105_days,70-79,SputnikV,4320
2022.05.B_02-09-2022,Московская область,90_105_days,80+,AllVaccines,3471
2022.05.B_02-09-2022,Московская область,90_105_days,80+,CoviVac,38
2022.05.B_02-09-2022,Московская область,90_105_days,80+,EpiVacCorona,161
2022.05.B_02-09-2022,Московская область,90_105_days,80+,SputnikLite,1613
2022.05.B_02-09-2022,Московская область,90_105_days,80+,SputnikV,1659
2022.05.B_02-09-2022,РФ,105_165_days,18+,AllVaccines,15342364
