data_point,region,age_group,vac_interval_group,vaccine,count_vac_zab,count_vac_hosp,count_vac_severe,count_vac_death
2022.02.B_02-09-2022,г. Санкт-Петербург,60-69,105_165_days,AllVaccines,5058,242,32,13
2022.02.B_02-09-2022,г. Санкт-Петербург,60-69,105_165_days,CoviVac,81,3,0,0
2022.02.B_02-09-2022,г. Санкт-Петербург,60-69,105_165_days,EpiVacCorona,30,2,0,0
2022.02.B_02-09-2022,г. Санкт-Петербург,60-69,105_165_days,SputnikLite,2759,117,13,6
2022.02.B_02-09-2022,г. Санкт-Петербург,60-69,105_165_days,SputnikV,2188,120,19,7
2022.02.B_02-09-2022,г. Санкт-Петербург,60-69,165_195_days,AllVaccines,3592,143,21,4
2022.02.B_02-09-2022,г. Санкт-Петербург,60-69,165_195_days,CoviVac,44,0,0,0
2022.02.B_02-09-2022,г. Санкт-Петербург,60-69,165_195_days,EpiVacCorona,30,4,2,0
2022.02.B_02-09-2022,г. Санкт-Петербург,60-69,165_195_days,SputnikLite,786,26,4,0
2022.02.B_02-09-2022,г. Санкт-Петербург,60-69,165_195_days,SputnikV,2732,113,15,4
2022.02.B_02-09-2022,г. Санкт-Петербург,60-69,21_45_days,AllVaccines,1244,63,14,3
2022.02.B_02-09-2022,г. Санкт-Петербург,60-69,21_45_days,CoviVac,5,0,0,0
2022.02.B_02-09-2022,г. Санкт-Петербург,60-69,21_45_days,EpiVacCorona,20,3,1,0
2022.02.B_02-09-2022,г. Санкт-Петербург,60-69,21_45_days,SputnikLite,785,32,6,1
2022.02.B_02-09-2022,г. Санкт-Петербург,60-69,21_45_days,SputnikV,434,28,7,2
2022.02.B_02-09-2022,г. Санкт-Петербург,60-69,45_75_days,AllVaccines,3320,186,29,9
2022.02.B_02-09-2022,г. Санкт-Петербург,60-69,45_75_days,CoviVac,18,1,0,0
2022.02.B_02-09-2022,г. Санкт-Петербург,60-69,45_75_days,EpiVacCorona,93,7,1,0
2022.02.B_02-09-2022,г. Санкт-Петербург,60-69,45_75_days,SputnikLite,1270,77,12,4
2022.02.B_02-09-2022,г. Санкт-Петербург,60-69,45_75_days,SputnikV,1939,101,16,5
2022.02.B_02-09-2022,г. Санкт-Петербург,60-69,75_90_days,AllVaccines,2130,113,22,7
2022.02.B_02-09-2022,г. Санкт-Петербург,60-69,75_90_days,CoviVac,9,0,0,0
2022.02.B_02-09-2022,г. Санкт-Петербург,60-69,75_90_days,EpiVacCorona,52,3,2,0
2022.02.B_02-09-2022,г. Санкт-Петербург,60-69,75_90_days,SputnikLite,856,48,7,3
2022.02.B_02-09-2022,г. Санкт-Петербург,60-69,75_90_days,SputnikV,1213,62,13,4
2022.02.B_02-09-2022,г. Санкт-Петербург,60-69,90_105_days,AllVaccines,1749,81,9,2
2022.02.B_02-09-2022,г. Санкт-Петербург,60-69,90_105_days,CoviVac,6,1,0,0
2022.02.B_02-09-2022,г. Санкт-Петербург,60-69,90_105_days,EpiVacCorona,44,7,1,0
2022.02.B_02-09-2022,г. Санкт-Петербург,60-69,90_105_days,SputnikLite,913,36,3,0
2022.02.B_02-09-2022,г. Санкт-Петербург,60-69,90_105_days,SputnikV,786,37,5,2
2022.02.B_02-09-2022,г. Санкт-Петербург,70-79,105_165_days,AllVaccines,2465,203,34,22
2022.02.B_02-09-2022,г. Санкт-Петербург,70-79,105_165_days,CoviVac,9,1,0,0
2022.02.B_02-09-2022,г. Санкт-Петербург,70-79,105_165_days,EpiVacCorona,10,2,0,0
2022.02.B_02-09-2022,г. Санкт-Петербург,70-79,105_165_days,SputnikLite,1389,107,16,10
2022.02.B_02-09-2022,г. Санкт-Петербург,70-79,105_165_days,SputnikV,1057,93,18,12
2022.02.B_02-09-2022,г. Санкт-Петербург,70-79,165_195_days,AllVaccines,1164,107,10,3
2022.02.B_02-09-2022,г. Санкт-Петербург,70-79,165_195_days,CoviVac,2,0,0,0
2022.02.B_02-09-2022,г. Санкт-Петербург,70-79,165_195_days,EpiVacCorona,18,4,1,0
2022.02.B_02-09-2022,г. Санкт-Петербург,70-79,165_195_days,SputnikLite,185,19,1,0
2022.02.B_02-09-2022,г. Санкт-Петербург,70-79,165_195_days,SputnikV,959,84,8,3
2022.02.B_02-09-2022,г. Санкт-Петербург,70-79,21_45_days,AllVaccines,685,70,15,8
2022.02.B_02-09-2022,г. Санкт-Петербург,70-79,21_45_days,CoviVac,1,0,0,0
2022.02.B_02-09-2022,г. Санкт-Петербург,70-79,21_45_days,EpiVacCorona,15,3,1,1
2022.02.B_02-09-2022,г. Санкт-Петербург,70-79,21_45_days,SputnikLite,418,34,8,6
2022.02.B_02-09-2022,г. Санкт-Петербург,70-79,21_45_days,SputnikV,251,33,6,1
2022.02.B_02-09-2022,г. Санкт-Петербург,70-79,45_75_days,AllVaccines,1925,191,31,14
2022.02.B_02-09-2022,г. Санкт-Петербург,70-79,45_75_days,CoviVac,3,0,0,0
2022.02.B_02-09-2022,г. Санкт-Петербург,70-79,45_75_days,EpiVacCorona,48,6,2,0
2022.02.B_02-09-2022,г. Санкт-Петербург,70-79,45_75_days,SputnikLite,841,80,17,8
2022.02.B_02-09-2022,г. Санкт-Петербург,70-79,45_75_days,SputnikV,1033,105,12,6
2022.02.B_02-09-2022,г. Санкт-Петербург,70-79,75_90_days,AllVaccines,1139,98,17,5
2022.02.B_02-09-2022,г. Санкт-Петербург,70-79,75_90_days,EpiVacCorona,18,2,0,0
2022.02.B_02-09-2022,г. Санкт-Петербург,70-79,75_90_days,SputnikLite,549,44,9,3
2022.02.B_02-09-2022,г. Санкт-Петербург,70-79,75_90_days,SputnikV,572,52,8,2
2022.02.B_02-09-2022,г. Санкт-Петербург,70-79,90_105_days,AllVaccines,946,85,9,6
2022.02.B_02-09-2022,г. Санкт-Петербург,70-79,90_105_days,CoviVac,2,0,0,0
2022.02.B_02-09-2022,г. Санкт-Петербург,70-79,90_105_days,EpiVacCorona,16,1,1,0
2022.02.B_02-09-2022,г. Санкт-Петербург,70-79,90_105_days,SputnikLite,508,40,4,3
2022.02.B_02-09-2022,г. Санкт-Петербург,70-79,90_105_days,SputnikV,420,44,4,3
2022.02.B_02-09-2022,г. Санкт-Петербург,80+,105_165_days,AllVaccines,803,159,30,20
2022.02.B_02-09-2022,г. Санкт-Петербург,80+,105_165_days,CoviVac,2,1,1,1
2022.02.B_02-09-2022,г. Санкт-Петербург,80+,105_165_days,EpiVacCorona,4,2,2,2
2022.02.B_02-09-2022,г. Санкт-Петербург,80+,105_165_days,SputnikLite,458,96,19,12
2022.02.B_02-09-2022,г. Санкт-Петербург,80+,105_165_days,SputnikV,339,60,8,5
2022.02.B_02-09-2022,г. Санкт-Петербург,80+,165_195_days,AllVaccines,338,73,16,13
2022.02.B_02-09-2022,г. Санкт-Петербург,80+,165_195_days,EpiVacCorona,9,5,2,1
2022.02.B_02-09-2022,г. Санкт-Петербург,80+,165_195_days,SputnikLite,51,6,1,1
2022.02.B_02-09-2022,г. Санкт-Петербург,80+,165_195_days,SputnikV,278,62,13,11
2022.02.B_02-09-2022,г. Санкт-Петербург,80+,21_45_days,AllVaccines,299,61,11,10
2022.02.B_02-09-2022,г. Санкт-Петербург,80+,21_45_days,EpiVacCorona,11,4,1,1
2022.02.B_02-09-2022,г. Санкт-Петербург,80+,21_45_days,SputnikLite,175,34,5,4
2022.02.B_02-09-2022,г. Санкт-Петербург,80+,21_45_days,SputnikV,113,23,5,5
2022.02.B_02-09-2022,г. Санкт-Петербург,80+,45_75_days,AllVaccines,735,152,27,24
2022.02.B_02-09-2022,г. Санкт-Петербург,80+,45_75_days,CoviVac,2,0,0,0
2022.02.B_02-09-2022,г. Санкт-Петербург,80+,45_75_days,EpiVacCorona,21,9,1,1
2022.02.B_02-09-2022,г. Санкт-Петербург,80+,45_75_days,SputnikLite,340,62,10,12
2022.02.B_02-09-2022,г. Санкт-Петербург,80+,45_75_days,SputnikV,372,81,16,11
2022.02.B_02-09-2022,г. Санкт-Петербург,80+,75_90_days,AllVaccines,452,71,17,13
2022.02.B_02-09-2022,г. Санкт-Петербург,80+,75_90_days,CoviVac,1,0,0,0
2022.02.B_02-09-2022,г. Санкт-Петербург,80+,75_90_days,EpiVacCorona,9,3,2,2
2022.02.B_02-09-2022,г. Санкт-Петербург,80+,75_90_days,SputnikLite,209,32,6,4
2022.02.B_02-09-2022,г. Санкт-Петербург,80+,75_90_days,SputnikV,233,36,9,7
2022.02.B_02-09-2022,г. Санкт-Петербург,80+,90_105_days,AllVaccines,352,53,7,4
2022.02.B_02-09-2022,г. Санкт-Петербург,80+,90_105_days,CoviVac,1,0,0,0
2022.02.B_02-09-2022,г. Санкт-Петербург,80+,90_105_days,EpiVacCorona,7,3,0,0
2022.02.B_02-09-2022,г. Санкт-Петербург,80+,90_105_days,SputnikLite,183,22,3,2
2022.02.B_02-09-2022,г. Санкт-Петербург,80+,90_105_days,SputnikV,161,28,4,2
2022.03.B_13-10-2022,Московская область,18+,105_165_days,AllVaccines,2486,175,52,20
2022.03.B_13-10-2022,Московская область,18+,105_165_days,CoviVac,57,2,0,0
2022.03.B_13-10-2022,Московская область,18+,105_165_days,EpiVacCorona,74,8,5,1
2022.03.B_13-10-2022,Московская область,18+,105_165_days,SputnikLite,1018,87,22,11
2022.03.B_13-10-2022,Московская область,18+,105_165_days,SputnikV,1337,78,25,8
2022.03.B_13-10-2022,Московская область,18+,165_195_days,AllVaccines,977,46,13,6
2022.03.B_13-10-2022,Московская область,18+,165_195_days,CoviVac,34,0,0,0
2022.03.B_13-10-2022,Московская область,18+,165_195_days,EpiVacCorona,24,1,0,0
2022.03.B_13-10-2022,Московская область,18+,165_195_days,SputnikLite,226,18,3,2
2022.03.B_13-10-2022,Московская область,18+,165_195_days,SputnikV,693,27,10,4
2022.03.B_13-10-2022,Московская область,18+,21_45_days,AllVaccines,499,31,10,4
2022.03.B_13-10-2022,Московская область,18+,21_45_days,CoviVac,11,1,0,0
2022.03.B_13-10-2022,Московская область,18+,21_45_days,EpiVacCorona,15,3,1,0
2022.03.B_13-10-2022,Московская область,18+,21_45_days,SputnikLite,240,15,6,2
2022.03.B_13-10-2022,Московская область,18+,21_45_days,SputnikV,233,12,3,2
2022.03.B_13-10-2022,Московская область,18+,45_75_days,AllVaccines,757,31,12,5
2022.03.B_13-10-2022,Московская область,18+,45_75_days,CoviVac,7,0,0,0
2022.03.B_13-10-2022,Московская область,18+,45_75_days,EpiVacCorona,24,3,2,2
2022.03.B_13-10-2022,Московская область,18+,45_75_days,SputnikLite,495,19,8,3
2022.03.B_13-10-2022,Московская область,18+,45_75_days,SputnikV,231,9,2,0
2022.03.B_13-10-2022,Московская область,18+,75_90_days,AllVaccines,542,36,11,1
2022.03.B_13-10-2022,Московская область,18+,75_90_days,CoviVac,6,0,0,0
2022.03.B_13-10-2022,Московская область,18+,75_90_days,EpiVacCorona,30,6,2,0
2022.03.B_13-10-2022,Московская область,18+,75_90_days,SputnikLite,149,11,1,0
2022.03.B_13-10-2022,Московская область,18+,75_90_days,SputnikV,357,19,8,1
2022.03.B_13-10-2022,Московская область,18+,90_105_days,AllVaccines,827,63,18,6
2022.03.B_13-10-2022,Московская область,18+,90_105_days,CoviVac,25,2,1,0
2022.03.B_13-10-2022,Московская область,18+,90_105_days,EpiVacCorona,26,2,1,1
2022.03.B_13-10-2022,Московская область,18+,90_105_days,SputnikLite,232,16,3,0
2022.03.B_13-10-2022,Московская область,18+,90_105_days,SputnikV,544,43,13,5
2022.03.B_13-10-2022,Московская область,20-29,105_165_days,AllVaccines,210,2,1,0
2022.03.B_13-10-2022,Московская область,20-29,105_165_days,CoviVac,2,0,0,0
2022.03.B_13-10-2022,Московская область,20-29,105_165_days,EpiVacCorona,6,0,0,0
2022.03.B_13-10-2022,Московская область,20-29,105_165_days,SputnikLite,36,1,1,0
2022.03.B_13-10-2022,Московская область,20-29,105_165_days,SputnikV,166,1,0,0
2022.03.B_13-10-2022,Московская область,20-29,165_195_days,AllVaccines,114,2,0,0
2022.03.B_13-10-2022,Московская область,20-29,165_195_days,CoviVac,3,0,0,0
2022.03.B_13-10-2022,Московская область,20-29,165_195_days,EpiVacCorona,1,0,0,0
2022.03.B_13-10-2022,Московская область,20-29,165_195_days,SputnikLite,10,0,0,0
2022.03.B_13-10-2022,Московская область,20-29,165_195_days,SputnikV,100,2,0,0
2022.03.B_13-10-2022,Московская область,20-29,21_45_days,AllVaccines,74,0,0,0
2022.03.B_13-10-2022,Московская область,20-29,21_45_days,SputnikLite,33,0,0,0
2022.03.B_13-10-2022,Московская область,20-29,21_45_days,SputnikV,41,0,0,0
2022.03.B_13-10-2022,Московская область,20-29,45_75_days,AllVaccines,69,0,0,0
2022.03.B_13-10-2022,Московская область,20-29,45_75_days,CoviVac,1,0,0,0
2022.03.B_13-10-2022,Московская область,20-29,45_75_days,EpiVacCorona,1,0,0,0
2022.03.B_13-10-2022,Московская область,20-29,45_75_days,SputnikLite,32,0,0,0
2022.03.B_13-10-2022,Московская область,20-29,45_75_days,SputnikV,35,0,0,0
2022.03.B_13-10-2022,Московская область,20-29,75_90_days,AllVaccines,54,0,0,0
2022.03.B_13-10-2022,Московская область,20-29,75_90_days,CoviVac,1,0,0,0
2022.03.B_13-10-2022,Московская область,20-29,75_90_days,EpiVacCorona,4,0,0,0
2022.03.B_13-10-2022,Московская область,20-29,75_90_days,SputnikLite,11,0,0,0
2022.03.B_13-10-2022,Московская область,20-29,75_90_days,SputnikV,38,0,0,0
2022.03.B_13-10-2022,Московская область,20-29,90_105_days,AllVaccines,65,1,0,0
2022.03.B_13-10-2022,Московская область,20-29,90_105_days,CoviVac,3,0,0,0
2022.03.B_13-10-2022,Московская область,20-29,90_105_days,SputnikLite,7,0,0,0
2022.03.B_13-10-2022,Московская область,20-29,90_105_days,SputnikV,55,1,0,0
2022.03.B_13-10-2022,Московская область,30-39,105_165_days,AllVaccines,335,13,4,2
2022.03.B_13-10-2022,Московская область,30-39,105_165_days,CoviVac,6,0,0,0
2022.03.B_13-10-2022,Московская область,30-39,105_165_days,EpiVacCorona,5,0,0,0
2022.03.B_13-10-2022,Московская область,30-39,105_165_days,SputnikLite,84,1,0,0
2022.03.B_13-10-2022,Московская область,30-39,105_165_days,SputnikV,240,12,4,2
2022.03.B_13-10-2022,Московская область,30-39,165_195_days,AllVaccines,167,5,2,1
2022.03.B_13-10-2022,Московская область,30-39,165_195_days,CoviVac,9,0,0,0
2022.03.B_13-10-2022,Московская область,30-39,165_195_days,EpiVacCorona,1,0,0,0
2022.03.B_13-10-2022,Московская область,30-39,165_195_days,SputnikLite,8,0,0,0
2022.03.B_13-10-2022,Московская область,30-39,165_195_days,SputnikV,149,5,2,1
2022.03.B_13-10-2022,Московская область,30-39,21_45_days,AllVaccines,91,2,1,0
2022.03.B_13-10-2022,Московская область,30-39,21_45_days,CoviVac,5,0,0,0
2022.03.B_13-10-2022,Московская область,30-39,21_45_days,SputnikLite,41,1,0,0
2022.03.B_13-10-2022,Московская область,30-39,21_45_days,SputnikV,45,1,1,0
2022.03.B_13-10-2022,Московская область,30-39,45_75_days,AllVaccines,110,0,0,0
2022.03.B_13-10-2022,Московская область,30-39,45_75_days,CoviVac,1,0,0,0
2022.03.B_13-10-2022,Московская область,30-39,45_75_days,EpiVacCorona,1,0,0,0
2022.03.B_13-10-2022,Московская область,30-39,45_75_days,SputnikLite,58,0,0,0
2022.03.B_13-10-2022,Московская область,30-39,45_75_days,SputnikV,50,0,0,0
2022.03.B_13-10-2022,Московская область,30-39,75_90_days,AllVaccines,86,2,1,1
2022.03.B_13-10-2022,Московская область,30-39,75_90_days,CoviVac,1,0,0,0
2022.03.B_13-10-2022,Московская область,30-39,75_90_days,EpiVacCorona,3,0,0,0
2022.03.B_13-10-2022,Московская область,30-39,75_90_days,SputnikLite,14,0,0,0
2022.03.B_13-10-2022,Московская область,30-39,75_90_days,SputnikV,68,2,1,1
2022.03.B_13-10-2022,Московская область,30-39,90_105_days,AllVaccines,111,4,0,0
2022.03.B_13-10-2022,Московская область,30-39,90_105_days,CoviVac,6,0,0,0
2022.03.B_13-10-2022,Московская область,30-39,90_105_days,EpiVacCorona,3,0,0,0
2022.03.B_13-10-2022,Московская область,30-39,90_105_days,SputnikLite,17,0,0,0
2022.03.B_13-10-2022,Московская область,30-39,90_105_days,SputnikV,85,4,0,0
2022.03.B_13-10-2022,Московская область,40-49,105_165_days,AllVaccines,345,12,3,1
2022.03.B_13-10-2022,Московская область,40-49,105_165_days,CoviVac,7,0,0,0
2022.03.B_13-10-2022,Московская область,40-49,105_165_days,EpiVacCorona,8,0,0,0
2022.03.B_13-10-2022,Московская область,40-49,105_165_days,SputnikLite,104,5,1,0
2022.03.B_13-10-2022,Московская область,40-49,105_165_days,SputnikV,226,7,2,1
2022.03.B_13-10-2022,Московская область,40-49,165_195_days,AllVaccines,158,3,0,1
2022.03.B_13-10-2022,Московская область,40-49,165_195_days,CoviVac,3,0,0,0
2022.03.B_13-10-2022,Московская область,40-49,165_195_days,EpiVacCorona,2,0,0,0
2022.03.B_13-10-2022,Московская область,40-49,165_195_days,SputnikLite,17,0,0,0
2022.03.B_13-10-2022,Московская область,40-49,165_195_days,SputnikV,136,3,0,1
2022.03.B_13-10-2022,Московская область,40-49,21_45_days,AllVaccines,69,1,0,0
2022.03.B_13-10-2022,Московская область,40-49,21_45_days,CoviVac,1,0,0,0
2022.03.B_13-10-2022,Московская область,40-49,21_45_days,EpiVacCorona,3,0,0,0
2022.03.B_13-10-2022,Московская область,40-49,21_45_days,SputnikLite,33,0,0,0
2022.03.B_13-10-2022,Московская область,40-49,21_45_days,SputnikV,32,1,0,0
2022.03.B_13-10-2022,Московская область,40-49,45_75_days,AllVaccines,124,1,0,0
2022.03.B_13-10-2022,Московская область,40-49,45_75_days,CoviVac,1,0,0,0
2022.03.B_13-10-2022,Московская область,40-49,45_75_days,EpiVacCorona,1,0,0,0
2022.03.B_13-10-2022,Московская область,40-49,45_75_days,SputnikLite,85,0,0,0
2022.03.B_13-10-2022,Московская область,40-49,45_75_days,SputnikV,37,1,0,0
2022.03.B_13-10-2022,Московская область,40-49,75_90_days,AllVaccines,76,1,0,0
2022.03.B_13-10-2022,Московская область,40-49,75_90_days,EpiVacCorona,2,0,0,0
2022.03.B_13-10-2022,Московская область,40-49,75_90_days,SputnikLite,17,0,0,0
2022.03.B_13-10-2022,Московская область,40-49,75_90_days,SputnikV,57,1,0,0
2022.03.B_13-10-2022,Московская область,40-49,90_105_days,AllVaccines,118,2,1,1
2022.03.B_13-10-2022,Московская область,40-49,90_105_days,CoviVac,3,0,0,0
2022.03.B_13-10-2022,Московская область,40-49,90_105_days,EpiVacCorona,3,0,0,0
2022.03.B_13-10-2022,Московская область,40-49,90_105_days,SputnikLite,21,0,0,0
2022.03.B_13-10-2022,Московская область,40-49,90_105_days,SputnikV,91,2,1,1
2022.03.B_13-10-2022,Московская область,50-59,105_165_days,AllVaccines,396,13,5,0
2022.03.B_13-10-2022,Московская область,50-59,105_165_days,CoviVac,10,1,0,0
2022.03.B_13-10-2022,Московская область,50-59,105_165_days,EpiVacCorona,13,0,0,0
2022.03.B_13-10-2022,Московская область,50-59,105_165_days,SputnikLite,159,6,3,0
2022.03.B_13-10-2022,Московская область,50-59,105_165_days,SputnikV,214,6,2,0
2022.03.B_13-10-2022,Московская область,50-59,165_195_days,AllVaccines,156,1,0,0
2022.03.B_13-10-2022,Московская область,50-59,165_195_days,CoviVac,7,0,0,0
2022.03.B_13-10-2022,Московская область,50-59,165_195_days,EpiVacCorona,4,0,0,0
2022.03.B_13-10-2022,Московская область,50-59,165_195_days,SputnikLite,36,0,0,0
2022.03.B_13-10-2022,Московская область,50-59,165_195_days,SputnikV,109,1,0,0
2022.03.B_13-10-2022,Московская область,50-59,21_45_days,AllVaccines,83,3,2,1
2022.03.B_13-10-2022,Московская область,50-59,21_45_days,CoviVac,2,0,0,0
2022.03.B_13-10-2022,Московская область,50-59,21_45_days,EpiVacCorona,2,1,1,0
2022.03.B_13-10-2022,Московская область,50-59,21_45_days,SputnikLite,45,1,1,1
2022.03.B_13-10-2022,Московская область,50-59,21_45_days,SputnikV,34,1,0,0
2022.03.B_13-10-2022,Московская область,50-59,45_75_days,AllVaccines,152,5,0,0
2022.03.B_13-10-2022,Московская область,50-59,45_75_days,CoviVac,1,0,0,0
2022.03.B_13-10-2022,Московская область,50-59,45_75_days,EpiVacCorona,4,0,0,0
2022.03.B_13-10-2022,Московская область,50-59,45_75_days,SputnikLite,108,3,0,0
2022.03.B_13-10-2022,Московская область,50-59,45_75_days,SputnikV,39,2,0,0
2022.03.B_13-10-2022,Московская область,50-59,75_90_days,AllVaccines,75,3,0,0
2022.03.B_13-10-2022,Московская область,50-59,75_90_days,CoviVac,3,0,0,0
2022.03.B_13-10-2022,Московская область,50-59,75_90_days,EpiVacCorona,2,0,0,0
2022.03.B_13-10-2022,Московская область,50-59,75_90_days,SputnikLite,19,1,0,0
2022.03.B_13-10-2022,Московская область,50-59,75_90_days,SputnikV,51,2,0,0
2022.03.B_13-10-2022,Московская область,50-59,90_105_days,AllVaccines,125,2,0,0
2022.03.B_13-10-2022,Московская область,50-59,90_105_days,CoviVac,5,0,0,0
2022.03.B_13-10-2022,Московская область,50-59,90_105_days,EpiVacCorona,3,0,0,0
2022.03.B_13-10-2022,Московская область,50-59,90_105_days,SputnikLite,39,0,0,0
2022.03.B_13-10-2022,Московская область,50-59,90_105_days,SputnikV,78,2,0,0
2022.03.B_13-10-2022,Московская область,60-69,105_165_days,AllVaccines,628,59,17,7
2022.03.B_13-10-2022,Московская область,60-69,105_165_days,CoviVac,20,1,0,0
2022.03.B_13-10-2022,Московская область,60-69,105_165_days,EpiVacCorona,24,3,3,1
2022.03.B_13-10-2022,Московская область,60-69,105_165_days,SputnikLite,306,30,4,4
2022.03.B_13-10-2022,Московская область,60-69,105_165_days,SputnikV,278,25,10,2
2022.03.B_13-10-2022,Московская область,60-69,165_195_days,AllVaccines,216,16,4,2
2022.03.B_13-10-2022,Московская область,60-69,165_195_days,CoviVac,8,0,0,0
2022.03.B_13-10-2022,Московская область,60-69,165_195_days,EpiVacCorona,9,0,0,0
2022.03.B_13-10-2022,Московская область,60-69,165_195_days,SputnikLite,75,8,2,2
2022.03.B_13-10-2022,Московская область,60-69,165_195_days,SputnikV,124,8,2,0
2022.03.B_13-10-2022,Московская область,60-69,21_45_days,AllVaccines,98,10,2,2
2022.03.B_13-10-2022,Московская область,60-69,21_45_days,CoviVac,2,1,0,0
2022.03.B_13-10-2022,Московская область,60-69,21_45_days,EpiVacCorona,5,0,0,0
2022.03.B_13-10-2022,Московская область,60-69,21_45_days,SputnikLite,41,5,1,1
2022.03.B_13-10-2022,Московская область,60-69,21_45_days,SputnikV,50,4,1,1
2022.03.B_13-10-2022,Московская область,60-69,45_75_days,AllVaccines,173,8,3,0
2022.03.B_13-10-2022,Московская область,60-69,45_75_days,CoviVac,3,0,0,0
2022.03.B_13-10-2022,Московская область,60-69,45_75_days,EpiVacCorona,6,0,0,0
2022.03.B_13-10-2022,Московская область,60-69,45_75_days,SputnikLite,125,5,2,0
2022.03.B_13-10-2022,Московская область,60-69,45_75_days,SputnikV,39,3,1,0
2022.03.B_13-10-2022,Московская область,60-69,75_90_days,AllVaccines,136,10,4,0
2022.03.B_13-10-2022,Московская область,60-69,75_90_days,EpiVacCorona,11,1,0,0
2022.03.B_13-10-2022,Московская область,60-69,75_90_days,SputnikLite,35,2,0,0
2022.03.B_13-10-2022,Московская область,60-69,75_90_days,SputnikV,90,7,4,0
2022.03.B_13-10-2022,Московская область,60-69,90_105_days,AllVaccines,208,17,10,3
2022.03.B_13-10-2022,Московская область,60-69,90_105_days,CoviVac,5,1,1,0
2022.03.B_13-10-2022,Московская область,60-69,90_105_days,EpiVacCorona,11,0,0,0
2022.03.B_13-10-2022,Московская область,60-69,90_105_days,SputnikLite,73,3,1,0
2022.03.B_13-10-2022,Московская область,60-69,90_105_days,SputnikV,119,13,8,3
2022.03.B_13-10-2022,Московская область,70-79,105_165_days,AllVaccines,400,44,9,6
2022.03.B_13-10-2022,Московская область,70-79,105_165_days,CoviVac,6,0,0,0
2022.03.B_13-10-2022,Московская область,70-79,105_165_days,EpiVacCorona,12,3,1,0
2022.03.B_13-10-2022,Московская область,70-79,105_165_days,SputnikLite,231,25,6,4
2022.03.B_13-10-2022,Московская область,70-79,105_165_days,SputnikV,151,16,2,2
2022.03.B_13-10-2022,Московская область,70-79,165_195_days,AllVaccines,119,11,3,0
2022.03.B_13-10-2022,Московская область,70-79,165_195_days,CoviVac,4,0,0,0
2022.03.B_13-10-2022,Московская область,70-79,165_195_days,EpiVacCorona,5,0,0,0
2022.03.B_13-10-2022,Московская область,70-79,165_195_days,SputnikLite,60,8,1,0
2022.03.B_13-10-2022,Московская область,70-79,165_195_days,SputnikV,50,3,2,0
2022.03.B_13-10-2022,Московская область,70-79,21_45_days,AllVaccines,63,10,3,0
2022.03.B_13-10-2022,Московская область,70-79,21_45_days,CoviVac,1,0,0,0
2022.03.B_13-10-2022,Московская область,70-79,21_45_days,EpiVacCorona,4,2,0,0
2022.03.B_13-10-2022,Московская область,70-79,21_45_days,SputnikLite,36,6,3,0
2022.03.B_13-10-2022,Московская область,70-79,21_45_days,SputnikV,22,2,0,0
2022.03.B_13-10-2022,Московская область,70-79,45_75_days,AllVaccines,89,10,4,1
2022.03.B_13-10-2022,Московская область,70-79,45_75_days,EpiVacCorona,4,1,0,0
2022.03.B_13-10-2022,Московская область,70-79,45_75_days,SputnikLite,61,7,3,1
2022.03.B_13-10-2022,Московская область,70-79,45_75_days,SputnikV,24,2,1,0
2022.03.B_13-10-2022,Московская область,70-79,75_90_days,AllVaccines,84,14,3,0
2022.03.B_13-10-2022,Московская область,70-79,75_90_days,CoviVac,1,0,0,0
2022.03.B_13-10-2022,Московская область,70-79,75_90_days,EpiVacCorona,6,4,1,0
2022.03.B_13-10-2022,Московская область,70-79,75_90_days,SputnikLite,40,5,0,0
2022.03.B_13-10-2022,Московская область,70-79,75_90_days,SputnikV,37,5,2,0
2022.03.B_13-10-2022,Московская область,70-79,90_105_days,AllVaccines,136,21,5,1
2022.03.B_13-10-2022,Московская область,70-79,90_105_days,EpiVacCorona,2,1,1,1
2022.03.B_13-10-2022,Московская область,70-79,90_105_days,SputnikLite,53,10,2,0
2022.03.B_13-10-2022,Московская область,70-79,90_105_days,SputnikV,81,10,2,0
2022.03.B_13-10-2022,Московская область,80+,105_165_days,AllVaccines,172,32,13,4
2022.03.B_13-10-2022,Московская область,80+,105_165_days,CoviVac,6,0,0,0
2022.03.B_13-10-2022,Московская область,80+,105_165_days,EpiVacCorona,6,2,1,0
2022.03.B_13-10-2022,Московская область,80+,105_165_days,SputnikLite,98,19,7,3
2022.03.B_13-10-2022,Московская область,80+,105_165_days,SputnikV,62,11,5,1
2022.03.B_13-10-2022,Московская область,80+,165_195_days,AllVaccines,47,8,4,2
2022.03.B_13-10-2022,Московская область,80+,165_195_days,EpiVacCorona,2,1,0,0
2022.03.B_13-10-2022,Московская область,80+,165_195_days,SputnikLite,20,2,0,0
2022.03.B_13-10-2022,Московская область,80+,165_195_days,SputnikV,25,5,4,2
2022.03.B_13-10-2022,Московская область,80+,21_45_days,AllVaccines,21,5,2,1
2022.03.B_13-10-2022,Московская область,80+,21_45_days,EpiVacCorona,1,0,0,0
2022.03.B_13-10-2022,Московская область,80+,21_45_days,SputnikLite,11,2,1,0
2022.03.B_13-10-2022,Московская область,80+,21_45_days,SputnikV,9,3,1,1
2022.03.B_13-10-2022,Московская область,80+,45_75_days,AllVaccines,40,7,5,4
2022.03.B_13-10-2022,Московская область,80+,45_75_days,EpiVacCorona,7,2,2,2
