data_point,region,age_group,vac_interval_group,vaccine,count_vac_zab,count_vac_hosp,count_vac_severe,count_vac_death
2022.05_01-07-2022,г. Санкт-Петербург,18+,45_75_days,CoviVac,1,0,0,0
2022.05_01-07-2022,г. Санкт-Петербург,18+,45_75_days,EpiVacCorona,3,1,0,0
2022.05_01-07-2022,г. Санкт-Петербург,18+,45_75_days,SputnikLite,31,5,0,0
2022.05_01-07-2022,г. Санкт-Петербург,18+,45_75_days,SputnikV,56,10,1,1
2022.05_01-07-2022,г. Санкт-Петербург,18+,75_90_days,AllVaccines,59,16,4,2
2022.05_01-07-2022,г. Санкт-Петербург,18+,75_90_days,CoviVac,1,0,0,0
2022.05_01-07-2022,г. Санкт-Петербург,18+,75_90_days,EpiVacCorona,1,0,0,0
2022.05_01-07-2022,г. Санкт-Петербург,18+,75_90_days,SputnikLite,20,5,2,1
2022.05_01-07-2022,г. Санкт-Петербург,18+,75_90_days,SputnikV,37,11,2,1
2022.05_01-07-2022,г. Санкт-Петербург,18+,90_105_days,AllVaccines,101,28,9,3
2022.05_01-07-2022,г. Санкт-Петербург,18+,90_105_days,CoviVac,4,1,0,0
2022.05_01-07-2022,г. Санкт-Петербург,18+,90_105_days,EpiVacCorona,2,1,0,0
2022.05_01-07-2022,г. Санкт-Петербург,18+,90_105_days,SputnikLite,42,12,5,2
2022.05_01-07-2022,г. Санкт-Петербург,18+,90_105_days,SputnikV,53,14,4,1
2022.05_01-07-2022,г. Санкт-Петербург,18-59,105_165_days,AllVaccines,507,62,8,4
2022.05_01-07-2022,г. Санкт-Петербург,18-59,105_165_days,CoviVac,3,0,0,0
2022.05_01-07-2022,г. Санкт-Петербург,18-59,105_165_days,EpiVacCorona,9,0,0,0
2022.05_01-07-2022,г. Санкт-Петербург,18-59,105_165_days,SputnikLite,205,22,2,2
2022.05_01-07-2022,г. Санкт-Петербург,18-59,105_165_days,SputnikV,290,40,6,2
2022.05_01-07-2022,г. Санкт-Петербург,18-59,165_195_days,AllVaccines,240,32,8,2
2022.05_01-07-2022,г. Санкт-Петербург,18-59,165_195_days,CoviVac,5,1,0,0
2022.05_01-07-2022,г. Санкт-Петербург,18-59,165_195_days,EpiVacCorona,4,0,0,0
2022.05_01-07-2022,г. Санкт-Петербург,18-59,165_195_days,SputnikLite,99,19,5,2
2022.05_01-07-2022,г. Санкт-Петербург,18-59,165_195_days,SputnikV,132,12,3,0
2022.05_01-07-2022,г. Санкт-Петербург,18-59,21_45_days,AllVaccines,14,2,1,0
2022.05_01-07-2022,г. Санкт-Петербург,18-59,21_45_days,CoviVac,2,0,0,0
2022.05_01-07-2022,г. Санкт-Петербург,18-59,21_45_days,SputnikLite,7,1,1,0
2022.05_01-07-2022,г. Санкт-Петербург,18-59,21_45_days,SputnikV,5,1,0,0
2022.05_01-07-2022,г. Санкт-Петербург,18-59,45_75_days,AllVaccines,50,2,0,0
2022.05_01-07-2022,г. Санкт-Петербург,18-59,45_75_days,CoviVac,1,0,0,0
2022.05_01-07-2022,г. Санкт-Петербург,18-59,45_75_days,EpiVacCorona,2,0,0,0
2022.05_01-07-2022,г. Санкт-Петербург,18-59,45_75_days,SputnikLite,19,2,0,0
2022.05_01-07-2022,г. Санкт-Петербург,18-59,45_75_days,SputnikV,28,0,0,0
2022.05_01-07-2022,г. Санкт-Петербург,18-59,75_90_days,AllVaccines,35,6,0,0
2022.05_01-07-2022,г. Санкт-Петербург,18-59,75_90_days,CoviVac,1,0,0,0
2022.05_01-07-2022,г. Санкт-Петербург,18-59,75_90_days,EpiVacCorona,1,0,0,0
2022.05_01-07-2022,г. Санкт-Петербург,18-59,75_90_days,SputnikLite,10,1,0,0
2022.05_01-07-2022,г. Санкт-Петербург,18-59,75_90_days,SputnikV,23,5,0,0
2022.05_01-07-2022,г. Санкт-Петербург,18-59,90_105_days,AllVaccines,50,6,2,1
2022.05_01-07-2022,г. Санкт-Петербург,18-59,90_105_days,CoviVac,4,1,0,0
2022.05_01-07-2022,г. Санкт-Петербург,18-59,90_105_days,EpiVacCorona,1,0,0,0
2022.05_01-07-2022,г. Санкт-Петербург,18-59,90_105_days,SputnikLite,16,1,0,0
2022.05_01-07-2022,г. Санкт-Петербург,18-59,90_105_days,SputnikV,29,4,2,1
2022.05_01-07-2022,г. Санкт-Петербург,60+,105_165_days,AllVaccines,448,155,31,14
2022.05_01-07-2022,г. Санкт-Петербург,60+,105_165_days,CoviVac,1,0,0,0
2022.05_01-07-2022,г. Санкт-Петербург,60+,105_165_days,EpiVacCorona,9,5,0,0
2022.05_01-07-2022,г. Санкт-Петербург,60+,105_165_days,SputnikLite,252,79,14,9
2022.05_01-07-2022,г. Санкт-Петербург,60+,105_165_days,SputnikV,186,71,17,5
2022.05_01-07-2022,г. Санкт-Петербург,60+,165_195_days,AllVaccines,305,104,24,20
2022.05_01-07-2022,г. Санкт-Петербург,60+,165_195_days,CoviVac,2,0,0,0
2022.05_01-07-2022,г. Санкт-Петербург,60+,165_195_days,EpiVacCorona,5,2,2,1
2022.05_01-07-2022,г. Санкт-Петербург,60+,165_195_days,SputnikLite,165,54,13,13
2022.05_01-07-2022,г. Санкт-Петербург,60+,165_195_days,SputnikV,133,48,9,6
2022.05_01-07-2022,г. Санкт-Петербург,60+,21_45_days,AllVaccines,15,5,2,0
2022.05_01-07-2022,г. Санкт-Петербург,60+,21_45_days,SputnikLite,5,1,1,0
2022.05_01-07-2022,г. Санкт-Петербург,60+,21_45_days,SputnikV,10,4,1,0
2022.05_01-07-2022,г. Санкт-Петербург,60+,45_75_days,AllVaccines,41,14,1,1
2022.05_01-07-2022,г. Санкт-Петербург,60+,45_75_days,EpiVacCorona,1,1,0,0
2022.05_01-07-2022,г. Санкт-Петербург,60+,45_75_days,SputnikLite,12,3,0,0
2022.05_01-07-2022,г. Санкт-Петербург,60+,45_75_days,SputnikV,28,10,1,1
2022.05_01-07-2022,г. Санкт-Петербург,60+,75_90_days,AllVaccines,24,10,4,2
2022.05_01-07-2022,г. Санкт-Петербург,60+,75_90_days,SputnikLite,10,4,2,1
2022.05_01-07-2022,г. Санкт-Петербург,60+,75_90_days,SputnikV,14,6,2,1
2022.05_01-07-2022,г. Санкт-Петербург,60+,90_105_days,AllVaccines,51,22,7,2
2022.05_01-07-2022,г. Санкт-Петербург,60+,90_105_days,EpiVacCorona,1,1,0,0
2022.05_01-07-2022,г. Санкт-Петербург,60+,90_105_days,SputnikLite,26,11,5,2
2022.05_01-07-2022,г. Санкт-Петербург,60+,90_105_days,SputnikV,24,10,2,0
2022.06_18-07-2022,Московская область,18+,105_165_days,AllVaccines,513,47,2,4
2022.06_18-07-2022,Московская область,18+,105_165_days,CoviVac,10,1,0,0
2022.06_18-07-2022,Московская область,18+,105_165_days,EpiVacCorona,9,0,0,0
2022.06_18-07-2022,Московская область,18+,105_165_days,SputnikLite,285,25,2,2
2022.06_18-07-2022,Московская область,18+,105_165_days,SputnikV,209,21,0,2
2022.06_18-07-2022,Московская область,18+,165_195_days,AllVaccines,359,46,7,4
2022.06_18-07-2022,Московская область,18+,165_195_days,CoviVac,4,1,0,0
2022.06_18-07-2022,Московская область,18+,165_195_days,EpiVacCorona,10,2,0,0
2022.06_18-07-2022,Московская область,18+,165_195_days,SputnikLite,92,13,0,2
2022.06_18-07-2022,Московская область,18+,165_195_days,SputnikV,253,30,7,2
2022.06_18-07-2022,Московская область,18+,21_45_days,AllVaccines,47,6,0,0
2022.06_18-07-2022,Московская область,18+,21_45_days,CoviVac,1,0,0,0
2022.06_18-07-2022,Московская область,18+,21_45_days,EpiVacCorona,2,1,0,0
2022.06_18-07-2022,Московская область,18+,21_45_days,SputnikLite,18,3,0,0
2022.06_18-07-2022,Московская область,18+,21_45_days,SputnikV,26,2,0,0
2022.06_18-07-2022,Московская область,18+,45_75_days,AllVaccines,59,2,1,0
2022.06_18-07-2022,Московская область,18+,45_75_days,EpiVacCorona,2,0,0,0
2022.06_18-07-2022,Московская область,18+,45_75_days,SputnikLite,26,1,0,0
2022.06_18-07-2022,Московская область,18+,45_75_days,SputnikV,31,1,1,0
2022.06_18-07-2022,Московская область,18+,75_90_days,AllVaccines,46,5,1,1
2022.06_18-07-2022,Московская область,18+,75_90_days,CoviVac,1,0,0,0
2022.06_18-07-2022,Московская область,18+,75_90_days,SputnikLite,24,4,1,0
2022.06_18-07-2022,Московская область,18+,75_90_days,SputnikV,21,1,0,1
2022.06_18-07-2022,Московская область,18+,90_105_days,AllVaccines,62,3,0,0
2022.06_18-07-2022,Московская область,18+,90_105_days,EpiVacCorona,1,1,0,0
2022.06_18-07-2022,Московская область,18+,90_105_days,SputnikLite,25,1,0,0
2022.06_18-07-2022,Московская область,18+,90_105_days,SputnikV,36,1,0,0
2022.06_18-07-2022,Московская область,18-59,105_165_days,AllVaccines,339,15,1,1
2022.06_18-07-2022,Московская область,18-59,105_165_days,CoviVac,8,0,0,0
2022.06_18-07-2022,Московская область,18-59,105_165_days,EpiVacCorona,8,0,0,0
2022.06_18-07-2022,Московская область,18-59,105_165_days,SputnikLite,173,8,1,1
2022.06_18-07-2022,Московская область,18-59,105_165_days,SputnikV,150,7,0,0
2022.06_18-07-2022,Московская область,18-59,165_195_days,AllVaccines,217,12,2,0
2022.06_18-07-2022,Московская область,18-59,165_195_days,CoviVac,2,1,0,0
2022.06_18-07-2022,Московская область,18-59,165_195_days,EpiVacCorona,6,1,0,0
2022.06_18-07-2022,Московская область,18-59,165_195_days,SputnikLite,44,2,0,0
2022.06_18-07-2022,Московская область,18-59,165_195_days,SputnikV,165,8,2,0
2022.06_18-07-2022,Московская область,18-59,21_45_days,AllVaccines,27,1,0,0
2022.06_18-07-2022,Московская область,18-59,21_45_days,CoviVac,1,0,0,0
2022.06_18-07-2022,Московская область,18-59,21_45_days,EpiVacCorona,2,1,0,0
2022.06_18-07-2022,Московская область,18-59,21_45_days,SputnikLite,11,0,0,0
2022.06_18-07-2022,Московская область,18-59,21_45_days,SputnikV,13,0,0,0
2022.06_18-07-2022,Московская область,18-59,45_75_days,AllVaccines,35,0,0,0
2022.06_18-07-2022,Московская область,18-59,45_75_days,EpiVacCorona,2,0,0,0
2022.06_18-07-2022,Московская область,18-59,45_75_days,SputnikLite,11,0,0,0
2022.06_18-07-2022,Московская область,18-59,45_75_days,SputnikV,22,0,0,0
2022.06_18-07-2022,Московская область,18-59,75_90_days,AllVaccines,34,1,0,0
2022.06_18-07-2022,Московская область,18-59,75_90_days,CoviVac,1,0,0,0
2022.06_18-07-2022,Московская область,18-59,75_90_days,SputnikLite,16,1,0,0
2022.06_18-07-2022,Московская область,18-59,75_90_days,SputnikV,17,0,0,0
2022.06_18-07-2022,Московская область,18-59,90_105_days,AllVaccines,48,0,0,0
2022.06_18-07-2022,Московская область,18-59,90_105_days,SputnikLite,17,0,0,0
2022.06_18-07-2022,Московская область,18-59,90_105_days,SputnikV,31,0,0,0
2022.06_18-07-2022,Московская область,60+,105_165_days,AllVaccines,174,32,1,3
2022.06_18-07-2022,Московская область,60+,105_165_days,CoviVac,2,1,0,0
2022.06_18-07-2022,Московская область,60+,105_165_days,EpiVacCorona,1,0,0,0
2022.06_18-07-2022,Московская область,60+,105_165_days,SputnikLite,112,17,1,1
2022.06_18-07-2022,Московская область,60+,105_165_days,SputnikV,59,14,0,2
2022.06_18-07-2022,Московская область,60+,165_195_days,AllVaccines,142,34,5,4
2022.06_18-07-2022,Московская область,60+,165_195_days,CoviVac,2,0,0,0
2022.06_18-07-2022,Московская область,60+,165_195_days,EpiVacCorona,4,1,0,0
2022.06_18-07-2022,Московская область,60+,165_195_days,SputnikLite,48,11,0,2
2022.06_18-07-2022,Московская область,60+,165_195_days,SputnikV,88,22,5,2
2022.06_18-07-2022,Московская область,60+,21_45_days,AllVaccines,20,5,0,0
2022.06_18-07-2022,Московская область,60+,21_45_days,SputnikLite,7,3,0,0
2022.06_18-07-2022,Московская область,60+,21_45_days,SputnikV,13,2,0,0
2022.06_18-07-2022,Московская область,60+,45_75_days,AllVaccines,24,2,1,0
2022.06_18-07-2022,Московская область,60+,45_75_days,SputnikLite,15,1,0,0
2022.06_18-07-2022,Московская область,60+,45_75_days,SputnikV,9,1,1,0
2022.06_18-07-2022,Московская область,60+,75_90_days,AllVaccines,12,4,1,1
2022.06_18-07-2022,Московская область,60+,75_90_days,SputnikLite,8,3,1,0
2022.06_18-07-2022,Московская область,60+,75_90_days,SputnikV,4,1,0,1
2022.06_18-07-2022,Московская область,60+,90_105_days,AllVaccines,14,3,0,0
2022.06_18-07-2022,Московская область,60+,90_105_days,EpiVacCorona,1,1,0,0
2022.06_18-07-2022,Московская область,60+,90_105_days,SputnikLite,8,1,0,0
2022.06_18-07-2022,Московская область,60+,90_105_days,SputnikV,5,1,0,0
2022.06_18-07-2022,РФ,18+,105_165_days,AllVaccines,7695,1602,269,112
2022.06_18-07-2022,РФ,18+,105_165_days,CoviVac,90,12,1,1
2022.06_18-07-2022,РФ,18+,105_165_days,EpiVacCorona,300,88,16,12
2022.06_18-07-2022,РФ,18+,105_165_days,SputnikLite,4348,829,133,53
2022.06_18-07-2022,РФ,18+,105_165_days,SputnikV,2957,673,119,46
2022.06_18-07-2022,РФ,18+,165_195_days,AllVaccines,8445,1976,354,135
2022.06_18-07-2022,РФ,18+,165_195_days,CoviVac,126,14,2,1
2022.06_18-07-2022,РФ,18+,165_195_days,EpiVacCorona,303,80,17,8
2022.06_18-07-2022,РФ,18+,165_195_days,SputnikLite,2773,712,131,48
2022.06_18-07-2022,РФ,18+,165_195_days,SputnikV,5243,1170,204,78
2022.06_18-07-2022,РФ,18+,21_45_days,AllVaccines,599,150,40,17
2022.06_18-07-2022,РФ,18+,21_45_days,CoviVac,20,3,1,1
2022.06_18-07-2022,РФ,18+,21_45_days,EpiVacCorona,40,9,2,0
2022.06_18-07-2022,РФ,18+,21_45_days,SputnikLite,106,24,4,4
2022.06_18-07-2022,РФ,18+,21_45_days,SputnikV,433,114,33,12
2022.06_18-07-2022,РФ,18+,45_75_days,AllVaccines,1098,241,42,18
2022.06_18-07-2022,РФ,18+,45_75_days,CoviVac,34,6,1,1
2022.06_18-07-2022,РФ,18+,45_75_days,EpiVacCorona,86,16,1,0
2022.06_18-07-2022,РФ,18+,45_75_days,SputnikLite,204,34,1,0
2022.06_18-07-2022,РФ,18+,45_75_days,SputnikV,774,185,39,17
2022.06_18-07-2022,РФ,18+,75_90_days,AllVaccines,729,190,36,19
2022.06_18-07-2022,РФ,18+,75_90_days,CoviVac,16,2,0,0
2022.06_18-07-2022,РФ,18+,75_90_days,EpiVacCorona,70,23,3,2
2022.06_18-07-2022,РФ,18+,75_90_days,SputnikLite,160,38,8,2
2022.06_18-07-2022,РФ,18+,75_90_days,SputnikV,483,127,25,15
2022.06_18-07-2022,РФ,18+,90_105_days,AllVaccines,769,157,28,16
2022.06_18-07-2022,РФ,18+,90_105_days,CoviVac,18,3,0,0
2022.06_18-07-2022,РФ,18+,90_105_days,EpiVacCorona,61,19,1,1
2022.06_18-07-2022,РФ,18+,90_105_days,SputnikLite,240,44,7,3
2022.06_18-07-2022,РФ,18+,90_105_days,SputnikV,450,91,20,12
2022.06_18-07-2022,РФ,18-59,105_165_days,AllVaccines,4591,539,65,22
2022.06_18-07-2022,РФ,18-59,105_165_days,CoviVac,64,6,1,1
2022.06_18-07-2022,РФ,18-59,105_165_days,EpiVacCorona,156,21,1,1
2022.06_18-07-2022,РФ,18-59,105_165_days,SputnikLite,2610,266,30,12
2022.06_18-07-2022,РФ,18-59,105_165_days,SputnikV,1761,246,33,8
2022.06_18-07-2022,РФ,18-59,165_195_days,AllVaccines,4895,660,81,23
2022.06_18-07-2022,РФ,18-59,165_195_days,CoviVac,96,7,1,1
2022.06_18-07-2022,РФ,18-59,165_195_days,EpiVacCorona,167,25,7,2
2022.06_18-07-2022,РФ,18-59,165_195_days,SputnikLite,1311,177,15,5
2022.06_18-07-2022,РФ,18-59,165_195_days,SputnikV,3321,451,58,15
2022.06_18-07-2022,РФ,18-59,21_45_days,AllVaccines,305,32,8,1
2022.06_18-07-2022,РФ,18-59,21_45_days,CoviVac,15,1,0,0
2022.06_18-07-2022,РФ,18-59,21_45_days,EpiVacCorona,27,4,1,0
2022.06_18-07-2022,РФ,18-59,21_45_days,SputnikLite,59,6,1,1
2022.06_18-07-2022,РФ,18-59,21_45_days,SputnikV,204,21,6,0
2022.06_18-07-2022,РФ,18-59,45_75_days,AllVaccines,555,52,9,3
2022.06_18-07-2022,РФ,18-59,45_75_days,CoviVac,22,2,0,0
2022.06_18-07-2022,РФ,18-59,45_75_days,EpiVacCorona,44,5,1,0
2022.06_18-07-2022,РФ,18-59,45_75_days,SputnikLite,109,6,0,0
2022.06_18-07-2022,РФ,18-59,45_75_days,SputnikV,380,39,8,3
2022.06_18-07-2022,РФ,18-59,75_90_days,AllVaccines,389,41,5,2
2022.06_18-07-2022,РФ,18-59,75_90_days,CoviVac,11,0,0,0
2022.06_18-07-2022,РФ,18-59,75_90_days,EpiVacCorona,32,6,1,0
2022.06_18-07-2022,РФ,18-59,75_90_days,SputnikLite,91,11,2,1
2022.06_18-07-2022,РФ,18-59,75_90_days,SputnikV,255,24,2,1
2022.06_18-07-2022,РФ,18-59,90_105_days,AllVaccines,458,41,6,2
2022.06_18-07-2022,РФ,18-59,90_105_days,CoviVac,11,0,0,0
2022.06_18-07-2022,РФ,18-59,90_105_days,EpiVacCorona,29,3,0,0
2022.06_18-07-2022,РФ,18-59,90_105_days,SputnikLite,132,10,1,0
2022.06_18-07-2022,РФ,18-59,90_105_days,SputnikV,286,28,5,2
2022.06_18-07-2022,РФ,60+,105_165_days,AllVaccines,3104,1063,204,90
2022.06_18-07-2022,РФ,60+,105_165_days,CoviVac,26,6,0,0
2022.06_18-07-2022,РФ,60+,105_165_days,EpiVacCorona,144,67,15,11
2022.06_18-07-2022,РФ,60+,105_165_days,SputnikLite,1738,563,103,41
2022.06_18-07-2022,РФ,60+,105_165_days,SputnikV,1196,427,86,38
2022.06_18-07-2022,РФ,60+,165_195_days,AllVaccines,3550,1316,273,112
2022.06_18-07-2022,РФ,60+,165_195_days,CoviVac,30,7,1,0
2022.06_18-07-2022,РФ,60+,165_195_days,EpiVacCorona,136,55,10,6
2022.06_18-07-2022,РФ,60+,165_195_days,SputnikLite,1462,535,116,43
2022.06_18-07-2022,РФ,60+,165_195_days,SputnikV,1922,719,146,63
2022.06_18-07-2022,РФ,60+,21_45_days,AllVaccines,294,118,32,16
2022.06_18-07-2022,РФ,60+,21_45_days,CoviVac,5,2,1,1
2022.06_18-07-2022,РФ,60+,21_45_days,EpiVacCorona,13,5,1,0
2022.06_18-07-2022,РФ,60+,21_45_days,SputnikLite,47,18,3,3
2022.06_18-07-2022,РФ,60+,21_45_days,SputnikV,229,93,27,12
2022.06_18-07-2022,РФ,60+,45_75_days,AllVaccines,543,189,33,15
2022.06_18-07-2022,РФ,60+,45_75_days,CoviVac,12,4,1,1
2022.06_18-07-2022,РФ,60+,45_75_days,EpiVacCorona,42,11,0,0
2022.06_18-07-2022,РФ,60+,45_75_days,SputnikLite,95,28,1,0
2022.06_18-07-2022,РФ,60+,45_75_days,SputnikV,394,146,31,14
2022.06_18-07-2022,РФ,60+,75_90_days,AllVaccines,340,149,31,17
2022.06_18-07-2022,РФ,60+,75_90_days,CoviVac,5,2,0,0
2022.06_18-07-2022,РФ,60+,75_90_days,EpiVacCorona,38,17,2,2
2022.06_18-07-2022,РФ,60+,75_90_days,SputnikLite,69,27,6,1
2022.06_18-07-2022,РФ,60+,75_90_days,SputnikV,228,103,23,14
2022.06_18-07-2022,РФ,60+,90_105_days,AllVaccines,311,116,22,14
2022.06_18-07-2022,РФ,60+,90_105_days,CoviVac,7,3,0,0
2022.06_18-07-2022,РФ,60+,90_105_days,EpiVacCorona,32,16,1,1
2022.06_18-07-2022,РФ,60+,90_105_days,SputnikLite,108,34,6,3
2022.06_18-07-2022,РФ,60+,90_105_days,SputnikV,164,63,15,10
2022.06_18-07-2022,г. Санкт-Петербург,18+,105_165_days,AllVaccines,342,100,19,7
2022.06_18-07-2022,г. Санкт-Петербург,18+,105_165_days,CoviVac,1,0,0,0
2022.06_18-07-2022,г. Санкт-Петербург,18+,105_165_days,EpiVacCorona,2,1,1,1
2022.06_18-07-2022,г. Санкт-Петербург,18+,105_165_days,SputnikLite,173,54,11,3
2022.06_18-07-2022,г. Санкт-Петербург,18+,105_165_days,SputnikV,166,45,7,3
2022.06_18-07-2022,г. Санкт-Петербург,18+,165_195_days,AllVaccines,463,123,29,13
2022.06_18-07-2022,г. Санкт-Петербург,18+,165_195_days,EpiVacCorona,9,4,1,1
2022.06_18-07-2022,г. Санкт-Петербург,18+,165_195_days,SputnikLite,163,45,12,3
2022.06_18-07-2022,г. Санкт-Петербург,18+,165_195_days,SputnikV,291,74,16,9
2022.06_18-07-2022,г. Санкт-Петербург,18+,21_45_days,AllVaccines,14,3,1,1
2022.06_18-07-2022,г. Санкт-Петербург,18+,21_45_days,CoviVac,1,0,0,0
2022.06_18-07-2022,г. Санкт-Петербург,18+,21_45_days,SputnikLite,1,0,0,0
2022.06_18-07-2022,г. Санкт-Петербург,18+,21_45_days,SputnikV,12,3,1,1
2022.06_18-07-2022,г. Санкт-Петербург,18+,45_75_days,AllVaccines,21,3,0,0
2022.06_18-07-2022,г. Санкт-Петербург,18+,45_75_days,CoviVac,1,0,0,0
2022.06_18-07-2022,г. Санкт-Петербург,18+,45_75_days,EpiVacCorona,2,0,0,0
2022.06_18-07-2022,г. Санкт-Петербург,18+,45_75_days,SputnikLite,5,0,0,0
2022.06_18-07-2022,г. Санкт-Петербург,18+,45_75_days,SputnikV,13,3,0,0
2022.06_18-07-2022,г. Санкт-Петербург,18+,75_90_days,AllVaccines,22,6,3,1
2022.06_18-07-2022,г. Санкт-Петербург,18+,75_90_days,SputnikLite,8,3,1,0
2022.06_18-07-2022,г. Санкт-Петербург,18+,75_90_days,SputnikV,14,3,2,1
2022.06_18-07-2022,г. Санкт-Петербург,18+,90_105_days,AllVaccines,30,10,0,0
2022.06_18-07-2022,г. Санкт-Петербург,18+,90_105_days,EpiVacCorona,1,1,0,0
2022.06_18-07-2022,г. Санкт-Петербург,18+,90_105_days,SputnikLite,15,3,0,0
2022.06_18-07-2022,г. Санкт-Петербург,18+,90_105_days,SputnikV,14,6,0,0
2022.06_18-07-2022,г. Санкт-Петербург,18-59,105_165_days,AllVaccines,190,34,4,1
2022.06_18-07-2022,г. Санкт-Петербург,18-59,105_165_days,CoviVac,1,0,0,0
2022.06_18-07-2022,г. Санкт-Петербург,18-59,105_165_days,EpiVacCorona,1,0,0,0
2022.06_18-07-2022,г. Санкт-Петербург,18-59,105_165_days,SputnikLite,89,16,2,0
2022.06_18-07-2022,г. Санкт-Петербург,18-59,105_165_days,SputnikV,99,18,2,1
2022.06_18-07-2022,г. Санкт-Петербург,18-59,165_195_days,AllVaccines,267,46,4,3
2022.06_18-07-2022,г. Санкт-Петербург,18-59,165_195_days,EpiVacCorona,5,0,0,0
2022.06_18-07-2022,г. Санкт-Петербург,18-59,165_195_days,SputnikLite,74,14,2,1
2022.06_18-07-2022,г. Санкт-Петербург,18-59,165_195_days,SputnikV,188,32,2,2
2022.06_18-07-2022,г. Санкт-Петербург,18-59,21_45_days,AllVaccines,8,2,0,0
2022.06_18-07-2022,г. Санкт-Петербург,18-59,21_45_days,CoviVac,1,0,0,0
2022.06_18-07-2022,г. Санкт-Петербург,18-59,21_45_days,SputnikLite,1,0,0,0
2022.06_18-07-2022,г. Санкт-Петербург,18-59,21_45_days,SputnikV,6,2,0,0
2022.06_18-07-2022,г. Санкт-Петербург,18-59,45_75_days,AllVaccines,15,3,0,0
2022.06_18-07-2022,г. Санкт-Петербург,18-59,45_75_days,EpiVacCorona,1,0,0,0
2022.06_18-07-2022,г. Санкт-Петербург,18-59,45_75_days,SputnikLite,4,0,0,0
2022.06_18-07-2022,г. Санкт-Петербург,18-59,45_75_days,SputnikV,10,3,0,0
2022.06_18-07-2022,г. Санкт-Петербург,18-59,75_90_days,AllVaccines,12,1,1,0
2022.06_18-07-2022,г. Санкт-Петербург,18-59,75_90_days,SputnikLite,3,1,1,0
2022.06_18-07-2022,г. Санкт-Петербург,18-59,75_90_days,SputnikV,9,0,0,0
2022.06_18-07-2022,г. Санкт-Петербург,18-59,90_105_days,AllVaccines,13,2,0,0
2022.06_18-07-2022,г. Санкт-Петербург,18-59,90_105_days,SputnikLite,5,0,0,0
2022.06_18-07-2022,г. Санкт-Петербург,18-59,90_105_days,SputnikV,8,2,0,0
2022.06_18-07-2022,г. Санкт-Петербург,60+,105_165_days,AllVaccines,152,66,15,6
2022.06_18-07-2022,г. Санкт-Петербург,60+,105_165_days,EpiVacCorona,1,1,1,1
2022.06_18-07-2022,г. Санкт-Петербург,60+,105_165_days,SputnikLite,84,38,9,3
2022.06_18-07-2022,г. Санкт-Петербург,60+,105_165_days,SputnikV,67,27,5,2
2022.06_18-07-2022,г. Санкт-Петербург,60+,165_195_days,AllVaccines,196,77,25,10
2022.06_18-07-2022,г. Санкт-Петербург,60+,165_195_days,EpiVacCorona,4,4,1,1
2022.06_18-07-2022,г. Санкт-Петербург,60+,165_195_days,SputnikLite,89,31,10,2
2022.06_18-07-2022,г. Санкт-Петербург,60+,165_195_days,SputnikV,103,42,14,7
2022.06_18-07-2022,г. Санкт-Петербург,60+,21_45_days,AllVaccines,6,1,1,1
2022.06_18-07-2022,г. Санкт-Петербург,60+,21_45_days,SputnikV,6,1,1,1
2022.06_18-07-2022,г. Санкт-Петербург,60+,45_75_days,AllVaccines,6,0,0,0
2022.06_18-07-2022,г. Санкт-Петербург,60+,45_75_days,CoviVac,1,0,0,0
2022.06_18-07-2022,г. Санкт-Петербург,60+,45_75_days,EpiVacCorona,1,0,0,0
2022.06_18-07-2022,г. Санкт-Петербург,60+,45_75_days,SputnikLite,1,0,0,0
2022.06_18-07-2022,г. Санкт-Петербург,60+,45_75_days,SputnikV,3,0,0,0
2022.06_18-07-2022,г. Санкт-Петербург,60+,75_90_days,AllVaccines,10,5,2,1
2022.06_18-07-2022,г. Санкт-Петербург,60+,75_90_days,SputnikLite,5,2,0,0
2022.06_18-07-2022,г. Санкт-Петербург,60+,75_90_days,SputnikV,5,3,2,1
2022.06_18-07-2022,г. Санкт-Петербург,60+,90_105_days,AllVaccines,17,8,0,0
2022.06_18-07-2022,г. Санкт-Петербург,60+,90_105_days,EpiVacCorona,1,1,0,0
2022.06_18-07-2022,г. Санкт-Петербург,60+,90_105_days,SputnikLite,10,3,0,0
2022.06_18-07-2022,г. Санкт-Петербург,60+,90_105_days,SputnikV,6,4,0,0
2022.07_16-08-2022,Московская область,18+,105_165_days,AllVaccines,798,50,15,5
2022.07_16-08-2022,Московская область,18+,105_165_days,CoviVac,12,0,0,0
2022.07_16-08-2022,Московская область,18+,105_165_days,EpiVacCorona,13,1,0,0
2022.07_16-08-2022,Московская область,18+,105_165_days,SputnikLite,366,25,10,2
2022.07_16-08-2022,Московская область,18+,105_165_days,SputnikV,407,24,5,3
2022.07_16-08-2022,Московская область,18+,165_195_days,AllVaccines,629,41,13,1
2022.07_16-08-2022,Московская область,18+,165_195_days,CoviVac,4,0,0,0
2022.07_16-08-2022,Московская область,18+,165_195_days,EpiVacCorona,13,1,0,0
2022.07_16-08-2022,Московская область,18+,165_195_days,SputnikLite,399,27,6,1
2022.07_16-08-2022,Московская область,18+,165_195_days,SputnikV,213,13,7,0
2022.07_16-08-2022,Московская область,18+,21_45_days,AllVaccines,124,4,2,0
2022.07_16-08-2022,Московская область,18+,21_45_days,CoviVac,1,0,0,0
