data_point,region,age_group,vac_interval_group,vaccine,count_vac_zab,count_vac_hosp,count_vac_severe,count_vac_death
2022.06_18-07-2022,Ненецкий автономный округ,60+,21_195_days,AllVaccines,5,1,1,0
2022.06_18-07-2022,Ненецкий автономный округ,60+,21_195_days,SputnikLite,4,1,1,0
2022.06_18-07-2022,Ненецкий автономный округ,60+,21_195_days,SputnikV,1,0,0,0
2022.06_18-07-2022,Нижегородская область,18+,21_195_days,AllVaccines,391,134,9,4
2022.06_18-07-2022,Нижегородская область,18+,21_195_days,CoviVac,5,1,0,0
2022.06_18-07-2022,Нижегородская область,18+,21_195_days,EpiVacCorona,20,10,0,0
2022.06_18-07-2022,Нижегородская область,18+,21_195_days,SputnikLite,169,57,5,1
2022.06_18-07-2022,Нижегородская область,18+,21_195_days,SputnikV,197,66,4,3
2022.06_18-07-2022,Нижегородская область,18-59,21_195_days,AllVaccines,169,32,0,1
2022.06_18-07-2022,Нижегородская область,18-59,21_195_days,CoviVac,2,0,0,0
2022.06_18-07-2022,Нижегородская область,18-59,21_195_days,EpiVacCorona,5,3,0,0
2022.06_18-07-2022,Нижегородская область,18-59,21_195_days,SputnikLite,73,13,0,0
2022.06_18-07-2022,Нижегородская область,18-59,21_195_days,SputnikV,89,16,0,1
2022.06_18-07-2022,Нижегородская область,60+,21_195_days,AllVaccines,222,102,9,3
2022.06_18-07-2022,Нижегородская область,60+,21_195_days,CoviVac,3,1,0,0
2022.06_18-07-2022,Нижегородская область,60+,21_195_days,EpiVacCorona,15,7,0,0
2022.06_18-07-2022,Нижегородская область,60+,21_195_days,SputnikLite,96,44,5,1
2022.06_18-07-2022,Нижегородская область,60+,21_195_days,SputnikV,108,50,4,2
2022.06_18-07-2022,Новгородская область,18+,21_195_days,AllVaccines,114,19,1,1
2022.06_18-07-2022,Новгородская область,18+,21_195_days,CoviVac,7,0,0,0
2022.06_18-07-2022,Новгородская область,18+,21_195_days,EpiVacCorona,5,2,0,0
2022.06_18-07-2022,Новгородская область,18+,21_195_days,SputnikLite,46,6,0,0
2022.06_18-07-2022,Новгородская область,18+,21_195_days,SputnikV,56,11,1,1
2022.06_18-07-2022,Новгородская область,18-59,21_195_days,AllVaccines,50,4,0,0
2022.06_18-07-2022,Новгородская область,18-59,21_195_days,CoviVac,3,0,0,0
2022.06_18-07-2022,Новгородская область,18-59,21_195_days,EpiVacCorona,1,0,0,0
2022.06_18-07-2022,Новгородская область,18-59,21_195_days,SputnikLite,17,1,0,0
2022.06_18-07-2022,Новгородская область,18-59,21_195_days,SputnikV,29,3,0,0
2022.06_18-07-2022,Новгородская область,60+,21_195_days,AllVaccines,64,15,1,1
2022.06_18-07-2022,Новгородская область,60+,21_195_days,CoviVac,4,0,0,0
2022.06_18-07-2022,Новгородская область,60+,21_195_days,EpiVacCorona,4,2,0,0
2022.06_18-07-2022,Новгородская область,60+,21_195_days,SputnikLite,29,5,0,0
2022.06_18-07-2022,Новгородская область,60+,21_195_days,SputnikV,27,8,1,1
2022.06_18-07-2022,Новосибирская область,18+,21_195_days,AllVaccines,308,100,14,3
2022.06_18-07-2022,Новосибирская область,18+,21_195_days,CoviVac,2,0,0,0
2022.06_18-07-2022,Новосибирская область,18+,21_195_days,EpiVacCorona,11,4,2,0
2022.06_18-07-2022,Новосибирская область,18+,21_195_days,SputnikLite,117,41,6,1
2022.06_18-07-2022,Новосибирская область,18+,21_195_days,SputnikV,178,55,6,2
2022.06_18-07-2022,Новосибирская область,18-59,21_195_days,AllVaccines,160,29,2,0
2022.06_18-07-2022,Новосибирская область,18-59,21_195_days,CoviVac,2,0,0,0
2022.06_18-07-2022,Новосибирская область,18-59,21_195_days,EpiVacCorona,6,3,1,0
2022.06_18-07-2022,Новосибирская область,18-59,21_195_days,SputnikLite,49,8,1,0
2022.06_18-07-2022,Новосибирская область,18-59,21_195_days,SputnikV,103,18,0,0
2022.06_18-07-2022,Новосибирская область,60+,21_195_days,AllVaccines,148,71,12,3
2022.06_18-07-2022,Новосибирская область,60+,21_195_days,EpiVacCorona,5,1,1,0
2022.06_18-07-2022,Новосибирская область,60+,21_195_days,SputnikLite,68,33,5,1
2022.06_18-07-2022,Новосибирская область,60+,21_195_days,SputnikV,75,37,6,2
2022.06_18-07-2022,Омская область,18+,21_195_days,AllVaccines,366,174,38,15
2022.06_18-07-2022,Омская область,18+,21_195_days,CoviVac,5,2,0,0
2022.06_18-07-2022,Омская область,18+,21_195_days,EpiVacCorona,14,5,0,1
2022.06_18-07-2022,Омская область,18+,21_195_days,SputnikLite,136,65,15,5
2022.06_18-07-2022,Омская область,18+,21_195_days,SputnikV,211,102,23,9
2022.06_18-07-2022,Омская область,18-59,21_195_days,AllVaccines,171,61,11,3
2022.06_18-07-2022,Омская область,18-59,21_195_days,CoviVac,4,1,0,0
2022.06_18-07-2022,Омская область,18-59,21_195_days,EpiVacCorona,6,0,0,0
2022.06_18-07-2022,Омская область,18-59,21_195_days,SputnikLite,58,19,1,0
2022.06_18-07-2022,Омская область,18-59,21_195_days,SputnikV,103,41,10,3
2022.06_18-07-2022,Омская область,60+,21_195_days,AllVaccines,195,113,27,12
2022.06_18-07-2022,Омская область,60+,21_195_days,CoviVac,1,1,0,0
2022.06_18-07-2022,Омская область,60+,21_195_days,EpiVacCorona,8,5,0,1
2022.06_18-07-2022,Омская область,60+,21_195_days,SputnikLite,78,46,14,5
2022.06_18-07-2022,Омская область,60+,21_195_days,SputnikV,108,61,13,6
2022.06_18-07-2022,Оренбургская область,18+,21_195_days,AllVaccines,143,35,10,1
2022.06_18-07-2022,Оренбургская область,18+,21_195_days,CoviVac,1,0,0,0
2022.06_18-07-2022,Оренбургская область,18+,21_195_days,EpiVacCorona,5,1,1,0
2022.06_18-07-2022,Оренбургская область,18+,21_195_days,SputnikLite,72,17,4,0
2022.06_18-07-2022,Оренбургская область,18+,21_195_days,SputnikV,65,17,5,1
2022.06_18-07-2022,Оренбургская область,18-59,21_195_days,AllVaccines,90,14,3,1
2022.06_18-07-2022,Оренбургская область,18-59,21_195_days,CoviVac,1,0,0,0
2022.06_18-07-2022,Оренбургская область,18-59,21_195_days,EpiVacCorona,3,1,1,0
2022.06_18-07-2022,Оренбургская область,18-59,21_195_days,SputnikLite,48,6,0,0
2022.06_18-07-2022,Оренбургская область,18-59,21_195_days,SputnikV,38,7,2,1
2022.06_18-07-2022,Оренбургская область,60+,21_195_days,AllVaccines,53,21,7,0
2022.06_18-07-2022,Оренбургская область,60+,21_195_days,EpiVacCorona,2,0,0,0
2022.06_18-07-2022,Оренбургская область,60+,21_195_days,SputnikLite,24,11,4,0
2022.06_18-07-2022,Оренбургская область,60+,21_195_days,SputnikV,27,10,3,0
2022.06_18-07-2022,Орловская область,18+,21_195_days,AllVaccines,157,50,16,2
2022.06_18-07-2022,Орловская область,18+,21_195_days,CoviVac,5,1,0,0
2022.06_18-07-2022,Орловская область,18+,21_195_days,EpiVacCorona,9,3,2,0
2022.06_18-07-2022,Орловская область,18+,21_195_days,SputnikLite,61,20,7,1
2022.06_18-07-2022,Орловская область,18+,21_195_days,SputnikV,82,26,7,1
2022.06_18-07-2022,Орловская область,18-59,21_195_days,AllVaccines,88,16,3,0
2022.06_18-07-2022,Орловская область,18-59,21_195_days,CoviVac,2,0,0,0
2022.06_18-07-2022,Орловская область,18-59,21_195_days,EpiVacCorona,5,0,0,0
2022.06_18-07-2022,Орловская область,18-59,21_195_days,SputnikLite,26,4,0,0
2022.06_18-07-2022,Орловская область,18-59,21_195_days,SputnikV,55,12,3,0
2022.06_18-07-2022,Орловская область,60+,21_195_days,AllVaccines,69,34,13,2
2022.06_18-07-2022,Орловская область,60+,21_195_days,CoviVac,3,1,0,0
2022.06_18-07-2022,Орловская область,60+,21_195_days,EpiVacCorona,4,3,2,0
2022.06_18-07-2022,Орловская область,60+,21_195_days,SputnikLite,35,16,7,1
2022.06_18-07-2022,Орловская область,60+,21_195_days,SputnikV,27,14,4,1
2022.06_18-07-2022,Пензенская область,18+,21_195_days,AllVaccines,498,221,48,26
2022.06_18-07-2022,Пензенская область,18+,21_195_days,CoviVac,5,1,0,0
2022.06_18-07-2022,Пензенская область,18+,21_195_days,EpiVacCorona,47,22,5,5
2022.06_18-07-2022,Пензенская область,18+,21_195_days,SputnikLite,127,50,13,5
2022.06_18-07-2022,Пензенская область,18+,21_195_days,SputnikV,319,148,30,16
2022.06_18-07-2022,Пензенская область,18-59,21_195_days,AllVaccines,140,15,3,0
2022.06_18-07-2022,Пензенская область,18-59,21_195_days,CoviVac,3,0,0,0
2022.06_18-07-2022,Пензенская область,18-59,21_195_days,EpiVacCorona,9,0,0,0
2022.06_18-07-2022,Пензенская область,18-59,21_195_days,SputnikLite,49,3,2,0
2022.06_18-07-2022,Пензенская область,18-59,21_195_days,SputnikV,79,12,1,0
2022.06_18-07-2022,Пензенская область,60+,21_195_days,AllVaccines,358,206,45,26
2022.06_18-07-2022,Пензенская область,60+,21_195_days,CoviVac,2,1,0,0
2022.06_18-07-2022,Пензенская область,60+,21_195_days,EpiVacCorona,38,22,5,5
2022.06_18-07-2022,Пензенская область,60+,21_195_days,SputnikLite,78,47,11,5
2022.06_18-07-2022,Пензенская область,60+,21_195_days,SputnikV,240,136,29,16
2022.06_18-07-2022,Пермский край,18+,21_195_days,AllVaccines,147,31,1,0
2022.06_18-07-2022,Пермский край,18+,21_195_days,CoviVac,3,0,0,0
2022.06_18-07-2022,Пермский край,18+,21_195_days,EpiVacCorona,2,1,0,0
2022.06_18-07-2022,Пермский край,18+,21_195_days,SputnikLite,66,13,0,0
2022.06_18-07-2022,Пермский край,18+,21_195_days,SputnikV,76,17,1,0
2022.06_18-07-2022,Пермский край,18-59,21_195_days,AllVaccines,69,5,0,0
2022.06_18-07-2022,Пермский край,18-59,21_195_days,CoviVac,2,0,0,0
2022.06_18-07-2022,Пермский край,18-59,21_195_days,EpiVacCorona,1,0,0,0
2022.06_18-07-2022,Пермский край,18-59,21_195_days,SputnikLite,28,2,0,0
2022.06_18-07-2022,Пермский край,18-59,21_195_days,SputnikV,38,3,0,0
2022.06_18-07-2022,Пермский край,60+,21_195_days,AllVaccines,78,26,1,0
2022.06_18-07-2022,Пермский край,60+,21_195_days,CoviVac,1,0,0,0
2022.06_18-07-2022,Пермский край,60+,21_195_days,EpiVacCorona,1,1,0,0
2022.06_18-07-2022,Пермский край,60+,21_195_days,SputnikLite,38,11,0,0
2022.06_18-07-2022,Пермский край,60+,21_195_days,SputnikV,38,14,1,0
2022.06_18-07-2022,Приморский край,18+,21_195_days,AllVaccines,186,60,18,5
2022.06_18-07-2022,Приморский край,18+,21_195_days,CoviVac,2,0,0,0
2022.06_18-07-2022,Приморский край,18+,21_195_days,EpiVacCorona,6,3,0,0
2022.06_18-07-2022,Приморский край,18+,21_195_days,SputnikLite,68,24,6,3
2022.06_18-07-2022,Приморский край,18+,21_195_days,SputnikV,110,33,12,2
2022.06_18-07-2022,Приморский край,18-59,21_195_days,AllVaccines,116,20,6,0
2022.06_18-07-2022,Приморский край,18-59,21_195_days,CoviVac,2,0,0,0
2022.06_18-07-2022,Приморский край,18-59,21_195_days,EpiVacCorona,3,0,0,0
2022.06_18-07-2022,Приморский край,18-59,21_195_days,SputnikLite,28,4,1,0
2022.06_18-07-2022,Приморский край,18-59,21_195_days,SputnikV,83,16,5,0
2022.06_18-07-2022,Приморский край,60+,21_195_days,AllVaccines,70,40,12,5
2022.06_18-07-2022,Приморский край,60+,21_195_days,EpiVacCorona,3,3,0,0
2022.06_18-07-2022,Приморский край,60+,21_195_days,SputnikLite,40,20,5,3
2022.06_18-07-2022,Приморский край,60+,21_195_days,SputnikV,27,17,7,2
2022.06_18-07-2022,Псковская область,18+,21_195_days,AllVaccines,71,28,5,6
2022.06_18-07-2022,Псковская область,18+,21_195_days,CoviVac,1,0,0,0
2022.06_18-07-2022,Псковская область,18+,21_195_days,EpiVacCorona,5,2,1,1
2022.06_18-07-2022,Псковская область,18+,21_195_days,SputnikLite,33,13,2,3
2022.06_18-07-2022,Псковская область,18+,21_195_days,SputnikV,32,13,2,2
2022.06_18-07-2022,Псковская область,18-59,21_195_days,AllVaccines,31,5,0,2
2022.06_18-07-2022,Псковская область,18-59,21_195_days,CoviVac,1,0,0,0
2022.06_18-07-2022,Псковская область,18-59,21_195_days,EpiVacCorona,2,0,0,0
2022.06_18-07-2022,Псковская область,18-59,21_195_days,SputnikLite,12,2,0,1
2022.06_18-07-2022,Псковская область,18-59,21_195_days,SputnikV,16,3,0,1
2022.06_18-07-2022,Псковская область,60+,21_195_days,AllVaccines,40,23,5,4
2022.06_18-07-2022,Псковская область,60+,21_195_days,EpiVacCorona,3,2,1,1
2022.06_18-07-2022,Псковская область,60+,21_195_days,SputnikLite,21,11,2,2
2022.06_18-07-2022,Псковская область,60+,21_195_days,SputnikV,16,10,2,1
2022.06_18-07-2022,РФ,18+,21_195_days,AllVaccines,19335,4316,769,317
2022.06_18-07-2022,РФ,18+,21_195_days,CoviVac,304,40,5,4
2022.06_18-07-2022,РФ,18+,21_195_days,EpiVacCorona,860,235,40,23
2022.06_18-07-2022,РФ,18+,21_195_days,SputnikLite,7831,1681,284,110
2022.06_18-07-2022,РФ,18+,21_195_days,SputnikV,10340,2360,440,180
2022.06_18-07-2022,РФ,18-59,21_195_days,AllVaccines,11193,1365,174,53
2022.06_18-07-2022,РФ,18-59,21_195_days,CoviVac,219,16,2,2
2022.06_18-07-2022,РФ,18-59,21_195_days,EpiVacCorona,455,64,11,3
2022.06_18-07-2022,РФ,18-59,21_195_days,SputnikLite,4312,476,49,19
2022.06_18-07-2022,РФ,18-59,21_195_days,SputnikV,6207,809,112,29
2022.06_18-07-2022,РФ,60+,21_195_days,AllVaccines,8142,2951,595,264
2022.06_18-07-2022,РФ,60+,21_195_days,CoviVac,85,24,3,2
2022.06_18-07-2022,РФ,60+,21_195_days,EpiVacCorona,405,171,29,20
2022.06_18-07-2022,РФ,60+,21_195_days,SputnikLite,3519,1205,235,91
2022.06_18-07-2022,РФ,60+,21_195_days,SputnikV,4133,1551,328,151
2022.06_18-07-2022,Республика Адыгея,18+,21_195_days,AllVaccines,17,8,1,0
2022.06_18-07-2022,Республика Адыгея,18+,21_195_days,SputnikLite,5,1,0,0
2022.06_18-07-2022,Республика Адыгея,18+,21_195_days,SputnikV,12,7,1,0
2022.06_18-07-2022,Республика Адыгея,18-59,21_195_days,AllVaccines,9,3,0,0
2022.06_18-07-2022,Республика Адыгея,18-59,21_195_days,SputnikLite,4,1,0,0
2022.06_18-07-2022,Республика Адыгея,18-59,21_195_days,SputnikV,5,2,0,0
2022.06_18-07-2022,Республика Адыгея,60+,21_195_days,AllVaccines,8,5,1,0
2022.06_18-07-2022,Республика Адыгея,60+,21_195_days,SputnikLite,1,0,0,0
2022.06_18-07-2022,Республика Адыгея,60+,21_195_days,SputnikV,7,5,1,0
2022.06_18-07-2022,Республика Алтай,18+,21_195_days,AllVaccines,44,12,2,0
2022.06_18-07-2022,Республика Алтай,18+,21_195_days,EpiVacCorona,2,0,0,0
2022.06_18-07-2022,Республика Алтай,18+,21_195_days,SputnikLite,27,5,1,0
2022.06_18-07-2022,Республика Алтай,18+,21_195_days,SputnikV,15,7,1,0
2022.06_18-07-2022,Республика Алтай,18-59,21_195_days,AllVaccines,25,3,0,0
2022.06_18-07-2022,Республика Алтай,18-59,21_195_days,EpiVacCorona,2,0,0,0
2022.06_18-07-2022,Республика Алтай,18-59,21_195_days,SputnikLite,18,3,0,0
2022.06_18-07-2022,Республика Алтай,18-59,21_195_days,SputnikV,5,0,0,0
2022.06_18-07-2022,Республика Алтай,60+,21_195_days,AllVaccines,19,9,2,0
2022.06_18-07-2022,Республика Алтай,60+,21_195_days,SputnikLite,9,2,1,0
2022.06_18-07-2022,Республика Алтай,60+,21_195_days,SputnikV,10,7,1,0
2022.06_18-07-2022,Республика Башкортостан,18+,21_195_days,AllVaccines,335,94,31,7
2022.06_18-07-2022,Республика Башкортостан,18+,21_195_days,CoviVac,12,4,1,1
2022.06_18-07-2022,Республика Башкортостан,18+,21_195_days,EpiVacCorona,30,9,4,0
2022.06_18-07-2022,Республика Башкортостан,18+,21_195_days,SputnikLite,104,29,8,1
2022.06_18-07-2022,Республика Башкортостан,18+,21_195_days,SputnikV,189,52,18,5
2022.06_18-07-2022,Республика Башкортостан,18-59,21_195_days,AllVaccines,223,40,7,0
2022.06_18-07-2022,Республика Башкортостан,18-59,21_195_days,CoviVac,10,3,0,0
2022.06_18-07-2022,Республика Башкортостан,18-59,21_195_days,EpiVacCorona,19,5,2,0
2022.06_18-07-2022,Республика Башкортостан,18-59,21_195_days,SputnikLite,70,14,2,0
2022.06_18-07-2022,Республика Башкортостан,18-59,21_195_days,SputnikV,124,18,3,0
2022.06_18-07-2022,Республика Башкортостан,60+,21_195_days,AllVaccines,112,54,24,7
2022.06_18-07-2022,Республика Башкортостан,60+,21_195_days,CoviVac,2,1,1,1
2022.06_18-07-2022,Республика Башкортостан,60+,21_195_days,EpiVacCorona,11,4,2,0
2022.06_18-07-2022,Республика Башкортостан,60+,21_195_days,SputnikLite,34,15,6,1
2022.06_18-07-2022,Республика Башкортостан,60+,21_195_days,SputnikV,65,34,15,5
2022.06_18-07-2022,Республика Бурятия,18+,21_195_days,AllVaccines,102,22,4,0
2022.06_18-07-2022,Республика Бурятия,18+,21_195_days,CoviVac,2,0,0,0
2022.06_18-07-2022,Республика Бурятия,18+,21_195_days,EpiVacCorona,6,1,0,0
2022.06_18-07-2022,Республика Бурятия,18+,21_195_days,SputnikLite,48,14,3,0
2022.06_18-07-2022,Республика Бурятия,18+,21_195_days,SputnikV,46,7,1,0
2022.06_18-07-2022,Республика Бурятия,18-59,21_195_days,AllVaccines,60,7,1,0
2022.06_18-07-2022,Республика Бурятия,18-59,21_195_days,CoviVac,2,0,0,0
2022.06_18-07-2022,Республика Бурятия,18-59,21_195_days,EpiVacCorona,3,0,0,0
2022.06_18-07-2022,Республика Бурятия,18-59,21_195_days,SputnikLite,26,5,1,0
2022.06_18-07-2022,Республика Бурятия,18-59,21_195_days,SputnikV,29,2,0,0
2022.06_18-07-2022,Республика Бурятия,60+,21_195_days,AllVaccines,42,15,3,0
2022.06_18-07-2022,Республика Бурятия,60+,21_195_days,EpiVacCorona,3,1,0,0
2022.06_18-07-2022,Республика Бурятия,60+,21_195_days,SputnikLite,22,9,2,0
2022.06_18-07-2022,Республика Бурятия,60+,21_195_days,SputnikV,17,5,1,0
2022.06_18-07-2022,Республика Дагестан,18+,21_195_days,AllVaccines,94,14,3,2
2022.06_18-07-2022,Республика Дагестан,18+,21_195_days,EpiVacCorona,7,0,0,0
2022.06_18-07-2022,Республика Дагестан,18+,21_195_days,SputnikLite,13,2,0,0
2022.06_18-07-2022,Республика Дагестан,18+,21_195_days,SputnikV,74,12,3,2
2022.06_18-07-2022,Республика Дагестан,18-59,21_195_days,AllVaccines,74,9,3,2
2022.06_18-07-2022,Республика Дагестан,18-59,21_195_days,EpiVacCorona,3,0,0,0
2022.06_18-07-2022,Республика Дагестан,18-59,21_195_days,SputnikLite,11,0,0,0
2022.06_18-07-2022,Республика Дагестан,18-59,21_195_days,SputnikV,60,9,3,2
2022.06_18-07-2022,Республика Дагестан,60+,21_195_days,AllVaccines,20,5,0,0
2022.06_18-07-2022,Республика Дагестан,60+,21_195_days,EpiVacCorona,4,0,0,0
2022.06_18-07-2022,Республика Дагестан,60+,21_195_days,SputnikLite,2,2,0,0
2022.06_18-07-2022,Республика Дагестан,60+,21_195_days,SputnikV,14,3,0,0
2022.06_18-07-2022,Республика Ингушетия,18+,21_195_days,AllVaccines,61,4,1,0
2022.06_18-07-2022,Республика Ингушетия,18+,21_195_days,EpiVacCorona,5,0,0,0
2022.06_18-07-2022,Республика Ингушетия,18+,21_195_days,SputnikLite,31,1,0,0
2022.06_18-07-2022,Республика Ингушетия,18+,21_195_days,SputnikV,25,3,1,0
2022.06_18-07-2022,Республика Ингушетия,18-59,21_195_days,AllVaccines,47,3,0,0
2022.06_18-07-2022,Республика Ингушетия,18-59,21_195_days,EpiVacCorona,2,0,0,0
2022.06_18-07-2022,Республика Ингушетия,18-59,21_195_days,SputnikLite,28,1,0,0
2022.06_18-07-2022,Республика Ингушетия,18-59,21_195_days,SputnikV,17,2,0,0
2022.06_18-07-2022,Республика Ингушетия,60+,21_195_days,AllVaccines,14,1,1,0
2022.06_18-07-2022,Республика Ингушетия,60+,21_195_days,EpiVacCorona,3,0,0,0
2022.06_18-07-2022,Республика Ингушетия,60+,21_195_days,SputnikLite,3,0,0,0
2022.06_18-07-2022,Республика Ингушетия,60+,21_195_days,SputnikV,8,1,1,0
2022.06_18-07-2022,Республика Калмыкия,18+,21_195_days,AllVaccines,46,5,0,0
2022.06_18-07-2022,Республика Калмыкия,18+,21_195_days,CoviVac,3,0,0,0
2022.06_18-07-2022,Республика Калмыкия,18+,21_195_days,SputnikLite,40,4,0,0
2022.06_18-07-2022,Республика Калмыкия,18+,21_195_days,SputnikV,3,1,0,0
2022.06_18-07-2022,Республика Калмыкия,18-59,21_195_days,AllVaccines,28,4,0,0
2022.06_18-07-2022,Республика Калмыкия,18-59,21_195_days,CoviVac,1,0,0,0
2022.06_18-07-2022,Республика Калмыкия,18-59,21_195_days,SputnikLite,27,4,0,0
2022.06_18-07-2022,Республика Калмыкия,60+,21_195_days,AllVaccines,18,1,0,0
2022.06_18-07-2022,Республика Калмыкия,60+,21_195_days,CoviVac,2,0,0,0
2022.06_18-07-2022,Республика Калмыкия,60+,21_195_days,SputnikLite,13,0,0,0
2022.06_18-07-2022,Республика Калмыкия,60+,21_195_days,SputnikV,3,1,0,0
2022.06_18-07-2022,Республика Карелия,18+,21_195_days,AllVaccines,218,69,13,6
2022.06_18-07-2022,Республика Карелия,18+,21_195_days,CoviVac,1,0,0,0
2022.06_18-07-2022,Республика Карелия,18+,21_195_days,EpiVacCorona,10,2,0,0
2022.06_18-07-2022,Республика Карелия,18+,21_195_days,SputnikLite,102,33,8,5
2022.06_18-07-2022,Республика Карелия,18+,21_195_days,SputnikV,105,34,5,1
2022.06_18-07-2022,Республика Карелия,18-59,21_195_days,AllVaccines,113,18,0,0
2022.06_18-07-2022,Республика Карелия,18-59,21_195_days,CoviVac,1,0,0,0
2022.06_18-07-2022,Республика Карелия,18-59,21_195_days,EpiVacCorona,4,1,0,0
2022.06_18-07-2022,Республика Карелия,18-59,21_195_days,SputnikLite,51,7,0,0
2022.06_18-07-2022,Республика Карелия,18-59,21_195_days,SputnikV,57,10,0,0
2022.06_18-07-2022,Республика Карелия,60+,21_195_days,AllVaccines,105,51,13,6
2022.06_18-07-2022,Республика Карелия,60+,21_195_days,EpiVacCorona,6,1,0,0
2022.06_18-07-2022,Республика Карелия,60+,21_195_days,SputnikLite,51,26,8,5
2022.06_18-07-2022,Республика Карелия,60+,21_195_days,SputnikV,48,24,5,1
2022.06_18-07-2022,Республика Коми,18+,21_195_days,AllVaccines,96,31,3,0
2022.06_18-07-2022,Республика Коми,18+,21_195_days,CoviVac,1,0,0,0
2022.06_18-07-2022,Республика Коми,18+,21_195_days,EpiVacCorona,2,0,0,0
2022.06_18-07-2022,Республика Коми,18+,21_195_days,SputnikLite,43,13,1,0
2022.06_18-07-2022,Республика Коми,18+,21_195_days,SputnikV,50,18,2,0
2022.06_18-07-2022,Республика Коми,18-59,21_195_days,AllVaccines,64,16,2,0
2022.06_18-07-2022,Республика Коми,18-59,21_195_days,CoviVac,1,0,0,0
2022.06_18-07-2022,Республика Коми,18-59,21_195_days,EpiVacCorona,2,0,0,0
2022.06_18-07-2022,Республика Коми,18-59,21_195_days,SputnikLite,27,5,1,0
2022.06_18-07-2022,Республика Коми,18-59,21_195_days,SputnikV,34,11,1,0
2022.06_18-07-2022,Республика Коми,60+,21_195_days,AllVaccines,32,15,1,0
2022.06_18-07-2022,Республика Коми,60+,21_195_days,SputnikLite,16,8,0,0
2022.06_18-07-2022,Республика Коми,60+,21_195_days,SputnikV,16,7,1,0
2022.06_18-07-2022,Республика Крым,18+,21_195_days,AllVaccines,152,45,5,1
2022.06_18-07-2022,Республика Крым,18+,21_195_days,CoviVac,1,0,0,0
2022.06_18-07-2022,Республика Крым,18+,21_195_days,EpiVacCorona,9,3,0,0
2022.06_18-07-2022,Республика Крым,18+,21_195_days,SputnikLite,68,19,2,0
2022.06_18-07-2022,Республика Крым,18+,21_195_days,SputnikV,74,23,3,1
2022.06_18-07-2022,Республика Крым,18-59,21_195_days,AllVaccines,87,20,3,0
2022.06_18-07-2022,Республика Крым,18-59,21_195_days,EpiVacCorona,3,1,0,0
2022.06_18-07-2022,Республика Крым,18-59,21_195_days,SputnikLite,31,2,1,0
2022.06_18-07-2022,Республика Крым,18-59,21_195_days,SputnikV,53,17,2,0
2022.06_18-07-2022,Республика Крым,60+,21_195_days,AllVaccines,65,25,2,1
2022.06_18-07-2022,Республика Крым,60+,21_195_days,CoviVac,1,0,0,0
2022.06_18-07-2022,Республика Крым,60+,21_195_days,EpiVacCorona,6,2,0,0
2022.06_18-07-2022,Республика Крым,60+,21_195_days,SputnikLite,37,17,1,0
2022.06_18-07-2022,Республика Крым,60+,21_195_days,SputnikV,21,6,1,1
2022.06_18-07-2022,Республика Марий Эл,18+,21_195_days,AllVaccines,14,3,1,0
2022.06_18-07-2022,Республика Марий Эл,18+,21_195_days,EpiVacCorona,2,0,0,0
2022.06_18-07-2022,Республика Марий Эл,18+,21_195_days,SputnikLite,4,1,1,0
2022.06_18-07-2022,Республика Марий Эл,18+,21_195_days,SputnikV,8,2,0,0
2022.06_18-07-2022,Республика Марий Эл,18-59,21_195_days,AllVaccines,12,3,1,0
2022.06_18-07-2022,Республика Марий Эл,18-59,21_195_days,EpiVacCorona,2,0,0,0
2022.06_18-07-2022,Республика Марий Эл,18-59,21_195_days,SputnikLite,4,1,1,0
2022.06_18-07-2022,Республика Марий Эл,18-59,21_195_days,SputnikV,6,2,0,0
2022.06_18-07-2022,Республика Марий Эл,60+,21_195_days,AllVaccines,2,0,0,0
2022.06_18-07-2022,Республика Марий Эл,60+,21_195_days,SputnikV,2,0,0,0
2022.06_18-07-2022,Республика Мордовия,18+,21_195_days,AllVaccines,119,27,4,2
2022.06_18-07-2022,Республика Мордовия,18+,21_195_days,CoviVac,3,2,0,0
2022.06_18-07-2022,Республика Мордовия,18+,21_195_days,EpiVacCorona,9,4,0,0
2022.06_18-07-2022,Республика Мордовия,18+,21_195_days,SputnikLite,58,12,1,0
2022.06_18-07-2022,Республика Мордовия,18+,21_195_days,SputnikV,49,9,3,2
2022.06_18-07-2022,Республика Мордовия,18-59,21_195_days,AllVaccines,48,4,0,0
2022.06_18-07-2022,Республика Мордовия,18-59,21_195_days,EpiVacCorona,3,0,0,0
2022.06_18-07-2022,Республика Мордовия,18-59,21_195_days,SputnikLite,24,2,0,0
2022.06_18-07-2022,Республика Мордовия,18-59,21_195_days,SputnikV,21,2,0,0
2022.06_18-07-2022,Республика Мордовия,60+,21_195_days,AllVaccines,71,23,4,2
2022.06_18-07-2022,Республика Мордовия,60+,21_195_days,CoviVac,3,2,0,0
2022.06_18-07-2022,Республика Мордовия,60+,21_195_days,EpiVacCorona,6,4,0,0
2022.06_18-07-2022,Республика Мордовия,60+,21_195_days,SputnikLite,34,10,1,0
2022.06_18-07-2022,Республика Мордовия,60+,21_195_days,SputnikV,28,7,3,2
2022.06_18-07-2022,Республика Саха (Якутия),18+,21_195_days,AllVaccines,200,50,4,2
2022.06_18-07-2022,Республика Саха (Якутия),18+,21_195_days,CoviVac,1,0,0,0
2022.06_18-07-2022,Республика Саха (Якутия),18+,21_195_days,EpiVacCorona,9,3,0,0
