data_point,region,age_group,vac_interval_group,vaccine,count_vac_zab,count_vac_hosp,count_vac_severe,count_vac_death
2022.04_13-10-2022,Московская область,18+,90_105_days,AllVaccines,145,8,1,1
2022.04_13-10-2022,Московская область,18+,90_105_days,EpiVacCorona,5,0,0,0
2022.04_13-10-2022,Московская область,18+,90_105_days,SputnikLite,67,2,0,0
2022.04_13-10-2022,Московская область,18+,90_105_days,SputnikV,73,6,1,1
2022.04_13-10-2022,Московская область,18-59,105_165_days,AllVaccines,833,40,7,4
2022.04_13-10-2022,Московская область,18-59,105_165_days,CoviVac,17,1,0,0
2022.04_13-10-2022,Московская область,18-59,105_165_days,EpiVacCorona,18,3,0,0
2022.04_13-10-2022,Московская область,18-59,105_165_days,SputnikLite,207,6,1,1
2022.04_13-10-2022,Московская область,18-59,105_165_days,SputnikV,591,30,6,3
2022.04_13-10-2022,Московская область,18-59,165_195_days,AllVaccines,250,7,1,0
2022.04_13-10-2022,Московская область,18-59,165_195_days,CoviVac,8,1,1,0
2022.04_13-10-2022,Московская область,18-59,165_195_days,EpiVacCorona,3,0,0,0
2022.04_13-10-2022,Московская область,18-59,165_195_days,SputnikLite,86,3,0,0
2022.04_13-10-2022,Московская область,18-59,165_195_days,SputnikV,153,3,0,0
2022.04_13-10-2022,Московская область,18-59,21_45_days,AllVaccines,87,1,0,0
2022.04_13-10-2022,Московская область,18-59,21_45_days,CoviVac,2,0,0,0
2022.04_13-10-2022,Московская область,18-59,21_45_days,SputnikLite,33,0,0,0
2022.04_13-10-2022,Московская область,18-59,21_45_days,SputnikV,52,1,0,0
2022.04_13-10-2022,Московская область,18-59,45_75_days,AllVaccines,251,13,2,0
2022.04_13-10-2022,Московская область,18-59,45_75_days,CoviVac,7,1,1,0
2022.04_13-10-2022,Московская область,18-59,45_75_days,EpiVacCorona,5,1,0,0
2022.04_13-10-2022,Московская область,18-59,45_75_days,SputnikLite,101,5,0,0
2022.04_13-10-2022,Московская область,18-59,45_75_days,SputnikV,138,6,1,0
2022.04_13-10-2022,Московская область,18-59,75_90_days,AllVaccines,126,2,1,0
2022.04_13-10-2022,Московская область,18-59,75_90_days,CoviVac,1,0,0,0
2022.04_13-10-2022,Московская область,18-59,75_90_days,EpiVacCorona,1,0,0,0
2022.04_13-10-2022,Московская область,18-59,75_90_days,SputnikLite,93,2,1,0
2022.04_13-10-2022,Московская область,18-59,75_90_days,SputnikV,31,0,0,0
2022.04_13-10-2022,Московская область,18-59,90_105_days,AllVaccines,83,2,0,0
2022.04_13-10-2022,Московская область,18-59,90_105_days,EpiVacCorona,1,0,0,0
2022.04_13-10-2022,Московская область,18-59,90_105_days,SputnikLite,35,0,0,0
2022.04_13-10-2022,Московская область,18-59,90_105_days,SputnikV,47,2,0,0
2022.04_13-10-2022,Московская область,60+,105_165_days,AllVaccines,733,115,29,9
2022.04_13-10-2022,Московская область,60+,105_165_days,CoviVac,10,1,2,0
2022.04_13-10-2022,Московская область,60+,105_165_days,EpiVacCorona,21,1,0,0
2022.04_13-10-2022,Московская область,60+,105_165_days,SputnikLite,319,52,11,4
2022.04_13-10-2022,Московская область,60+,105_165_days,SputnikV,383,61,16,5
2022.04_13-10-2022,Московская область,60+,165_195_days,AllVaccines,283,38,9,5
2022.04_13-10-2022,Московская область,60+,165_195_days,CoviVac,3,1,0,0
2022.04_13-10-2022,Московская область,60+,165_195_days,EpiVacCorona,2,0,0,0
2022.04_13-10-2022,Московская область,60+,165_195_days,SputnikLite,189,22,4,4
2022.04_13-10-2022,Московская область,60+,165_195_days,SputnikV,89,15,5,1
2022.04_13-10-2022,Московская область,60+,21_45_days,AllVaccines,67,8,0,0
2022.04_13-10-2022,Московская область,60+,21_45_days,CoviVac,1,0,0,0
2022.04_13-10-2022,Московская область,60+,21_45_days,EpiVacCorona,4,1,0,0
2022.04_13-10-2022,Московская область,60+,21_45_days,SputnikLite,42,6,0,0
2022.04_13-10-2022,Московская область,60+,21_45_days,SputnikV,20,1,0,0
2022.04_13-10-2022,Московская область,60+,45_75_days,AllVaccines,141,10,5,3
2022.04_13-10-2022,Московская область,60+,45_75_days,CoviVac,7,0,0,0
2022.04_13-10-2022,Московская область,60+,45_75_days,EpiVacCorona,4,1,0,0
2022.04_13-10-2022,Московская область,60+,45_75_days,SputnikLite,55,5,3,2
2022.04_13-10-2022,Московская область,60+,45_75_days,SputnikV,75,4,2,1
2022.04_13-10-2022,Московская область,60+,75_90_days,AllVaccines,92,9,2,1
2022.04_13-10-2022,Московская область,60+,75_90_days,CoviVac,1,0,0,0
2022.04_13-10-2022,Московская область,60+,75_90_days,EpiVacCorona,2,0,0,0
2022.04_13-10-2022,Московская область,60+,75_90_days,SputnikLite,75,8,2,1
2022.04_13-10-2022,Московская область,60+,75_90_days,SputnikV,14,1,0,0
2022.04_13-10-2022,Московская область,60+,90_105_days,AllVaccines,62,6,1,1
2022.04_13-10-2022,Московская область,60+,90_105_days,EpiVacCorona,4,0,0,0
2022.04_13-10-2022,Московская область,60+,90_105_days,SputnikLite,32,2,0,0
2022.04_13-10-2022,Московская область,60+,90_105_days,SputnikV,26,4,1,1
2022.04_13-10-2022,РФ,18+,105_165_days,AllVaccines,50004,8218,1226,578
2022.04_13-10-2022,РФ,18+,105_165_days,CoviVac,774,76,14,5
2022.04_13-10-2022,РФ,18+,105_165_days,EpiVacCorona,1801,354,51,21
2022.04_13-10-2022,РФ,18+,105_165_days,SputnikLite,17648,3097,450,221
2022.04_13-10-2022,РФ,18+,105_165_days,SputnikV,29781,4691,711,331
2022.04_13-10-2022,РФ,18+,165_195_days,AllVaccines,14954,2177,308,145
2022.04_13-10-2022,РФ,18+,165_195_days,CoviVac,193,22,4,0
2022.04_13-10-2022,РФ,18+,165_195_days,EpiVacCorona,151,27,2,1
2022.04_13-10-2022,РФ,18+,165_195_days,SputnikLite,10207,1482,202,94
2022.04_13-10-2022,РФ,18+,165_195_days,SputnikV,4403,646,100,50
2022.04_13-10-2022,РФ,18+,21_45_days,AllVaccines,3069,498,75,33
2022.04_13-10-2022,РФ,18+,21_45_days,CoviVac,66,8,0,0
2022.04_13-10-2022,РФ,18+,21_45_days,EpiVacCorona,246,58,12,6
2022.04_13-10-2022,РФ,18+,21_45_days,SputnikLite,1016,136,17,5
2022.04_13-10-2022,РФ,18+,21_45_days,SputnikV,1741,296,46,22
2022.04_13-10-2022,РФ,18+,45_75_days,AllVaccines,9810,1465,224,115
2022.04_13-10-2022,РФ,18+,45_75_days,CoviVac,172,13,1,0
2022.04_13-10-2022,РФ,18+,45_75_days,EpiVacCorona,537,114,20,6
2022.04_13-10-2022,РФ,18+,45_75_days,SputnikLite,4408,602,86,50
2022.04_13-10-2022,РФ,18+,45_75_days,SputnikV,4693,736,117,59
2022.04_13-10-2022,РФ,18+,75_90_days,AllVaccines,6342,914,141,67
2022.04_13-10-2022,РФ,18+,75_90_days,CoviVac,68,6,0,0
2022.04_13-10-2022,РФ,18+,75_90_days,EpiVacCorona,186,48,6,3
2022.04_13-10-2022,РФ,18+,75_90_days,SputnikLite,4858,663,103,46
2022.04_13-10-2022,РФ,18+,75_90_days,SputnikV,1230,197,32,18
2022.04_13-10-2022,РФ,18+,90_105_days,AllVaccines,5188,930,141,77
2022.04_13-10-2022,РФ,18+,90_105_days,CoviVac,69,10,0,0
2022.04_13-10-2022,РФ,18+,90_105_days,EpiVacCorona,295,72,12,9
2022.04_13-10-2022,РФ,18+,90_105_days,SputnikLite,2694,438,66,31
2022.04_13-10-2022,РФ,18+,90_105_days,SputnikV,2130,410,63,37
2022.04_13-10-2022,РФ,18-59,105_165_days,AllVaccines,25704,2147,274,101
2022.04_13-10-2022,РФ,18-59,105_165_days,CoviVac,520,31,6,3
2022.04_13-10-2022,РФ,18-59,105_165_days,EpiVacCorona,916,85,11,4
2022.04_13-10-2022,РФ,18-59,105_165_days,SputnikLite,7483,609,69,24
2022.04_13-10-2022,РФ,18-59,105_165_days,SputnikV,16785,1422,188,70
2022.04_13-10-2022,РФ,18-59,165_195_days,AllVaccines,7434,526,60,21
2022.04_13-10-2022,РФ,18-59,165_195_days,CoviVac,133,6,2,0
2022.04_13-10-2022,РФ,18-59,165_195_days,EpiVacCorona,77,4,1,0
2022.04_13-10-2022,РФ,18-59,165_195_days,SputnikLite,4976,354,41,14
2022.04_13-10-2022,РФ,18-59,165_195_days,SputnikV,2248,162,16,7
2022.04_13-10-2022,РФ,18-59,21_45_days,AllVaccines,1681,134,13,3
2022.04_13-10-2022,РФ,18-59,21_45_days,CoviVac,50,4,0,0
2022.04_13-10-2022,РФ,18-59,21_45_days,EpiVacCorona,112,12,1,0
2022.04_13-10-2022,РФ,18-59,21_45_days,SputnikLite,518,31,3,0
2022.04_13-10-2022,РФ,18-59,21_45_days,SputnikV,1001,87,9,3
2022.04_13-10-2022,РФ,18-59,45_75_days,AllVaccines,5551,439,56,22
2022.04_13-10-2022,РФ,18-59,45_75_days,CoviVac,130,11,1,0
2022.04_13-10-2022,РФ,18-59,45_75_days,EpiVacCorona,255,35,3,0
2022.04_13-10-2022,РФ,18-59,45_75_days,SputnikLite,2622,186,22,12
2022.04_13-10-2022,РФ,18-59,45_75_days,SputnikV,2544,207,30,10
2022.04_13-10-2022,РФ,18-59,75_90_days,AllVaccines,3668,262,24,7
2022.04_13-10-2022,РФ,18-59,75_90_days,CoviVac,44,5,0,0
2022.04_13-10-2022,РФ,18-59,75_90_days,EpiVacCorona,88,9,1,1
2022.04_13-10-2022,РФ,18-59,75_90_days,SputnikLite,2825,185,19,5
2022.04_13-10-2022,РФ,18-59,75_90_days,SputnikV,711,63,4,1
2022.04_13-10-2022,РФ,18-59,90_105_days,AllVaccines,2644,237,19,9
2022.04_13-10-2022,РФ,18-59,90_105_days,CoviVac,37,5,0,0
2022.04_13-10-2022,РФ,18-59,90_105_days,EpiVacCorona,132,16,1,1
2022.04_13-10-2022,РФ,18-59,90_105_days,SputnikLite,1302,81,6,3
2022.04_13-10-2022,РФ,18-59,90_105_days,SputnikV,1173,135,12,5
2022.04_13-10-2022,РФ,60+,105_165_days,AllVaccines,24300,6071,952,477
2022.04_13-10-2022,РФ,60+,105_165_days,CoviVac,254,45,8,2
2022.04_13-10-2022,РФ,60+,105_165_days,EpiVacCorona,885,269,40,17
2022.04_13-10-2022,РФ,60+,105_165_days,SputnikLite,10165,2488,381,197
2022.04_13-10-2022,РФ,60+,105_165_days,SputnikV,12996,3269,523,261
2022.04_13-10-2022,РФ,60+,165_195_days,AllVaccines,7520,1651,248,124
2022.04_13-10-2022,РФ,60+,165_195_days,CoviVac,60,16,2,0
2022.04_13-10-2022,РФ,60+,165_195_days,EpiVacCorona,74,23,1,1
2022.04_13-10-2022,РФ,60+,165_195_days,SputnikLite,5231,1128,161,80
2022.04_13-10-2022,РФ,60+,165_195_days,SputnikV,2155,484,84,43
2022.04_13-10-2022,РФ,60+,21_45_days,AllVaccines,1388,364,62,30
2022.04_13-10-2022,РФ,60+,21_45_days,CoviVac,16,4,0,0
2022.04_13-10-2022,РФ,60+,21_45_days,EpiVacCorona,134,46,11,6
2022.04_13-10-2022,РФ,60+,21_45_days,SputnikLite,498,105,14,5
2022.04_13-10-2022,РФ,60+,21_45_days,SputnikV,740,209,37,19
2022.04_13-10-2022,РФ,60+,45_75_days,AllVaccines,4259,1026,168,93
2022.04_13-10-2022,РФ,60+,45_75_days,CoviVac,42,2,0,0
2022.04_13-10-2022,РФ,60+,45_75_days,EpiVacCorona,282,79,17,6
2022.04_13-10-2022,РФ,60+,45_75_days,SputnikLite,1786,416,64,38
2022.04_13-10-2022,РФ,60+,45_75_days,SputnikV,2149,529,87,49
2022.04_13-10-2022,РФ,60+,75_90_days,AllVaccines,2674,652,117,60
2022.04_13-10-2022,РФ,60+,75_90_days,CoviVac,24,1,0,0
2022.04_13-10-2022,РФ,60+,75_90_days,EpiVacCorona,98,39,5,2
2022.04_13-10-2022,РФ,60+,75_90_days,SputnikLite,2033,478,84,41
2022.04_13-10-2022,РФ,60+,75_90_days,SputnikV,519,134,28,17
2022.04_13-10-2022,РФ,60+,90_105_days,AllVaccines,2544,693,122,68
2022.04_13-10-2022,РФ,60+,90_105_days,CoviVac,32,5,0,0
2022.04_13-10-2022,РФ,60+,90_105_days,EpiVacCorona,163,56,11,8
2022.04_13-10-2022,РФ,60+,90_105_days,SputnikLite,1392,357,60,28
2022.04_13-10-2022,РФ,60+,90_105_days,SputnikV,957,275,51,32
2022.04_13-10-2022,г. Санкт-Петербург,18+,105_165_days,AllVaccines,2382,387,71,26
2022.04_13-10-2022,г. Санкт-Петербург,18+,105_165_days,CoviVac,20,1,0,0
2022.04_13-10-2022,г. Санкт-Петербург,18+,105_165_days,EpiVacCorona,46,7,2,0
2022.04_13-10-2022,г. Санкт-Петербург,18+,105_165_days,SputnikLite,943,162,22,5
2022.04_13-10-2022,г. Санкт-Петербург,18+,105_165_days,SputnikV,1373,217,47,21
2022.04_13-10-2022,г. Санкт-Петербург,18+,165_195_days,AllVaccines,695,101,23,7
2022.04_13-10-2022,г. Санкт-Петербург,18+,165_195_days,CoviVac,14,0,0,0
2022.04_13-10-2022,г. Санкт-Петербург,18+,165_195_days,EpiVacCorona,1,0,0,0
2022.04_13-10-2022,г. Санкт-Петербург,18+,165_195_days,SputnikLite,425,63,13,5
2022.04_13-10-2022,г. Санкт-Петербург,18+,165_195_days,SputnikV,255,38,10,2
2022.04_13-10-2022,г. Санкт-Петербург,18+,21_45_days,AllVaccines,140,13,2,1
2022.04_13-10-2022,г. Санкт-Петербург,18+,21_45_days,CoviVac,1,0,0,0
2022.04_13-10-2022,г. Санкт-Петербург,18+,21_45_days,EpiVacCorona,1,0,0,0
2022.04_13-10-2022,г. Санкт-Петербург,18+,21_45_days,SputnikLite,72,7,1,0
2022.04_13-10-2022,г. Санкт-Петербург,18+,21_45_days,SputnikV,66,6,1,1
2022.04_13-10-2022,г. Санкт-Петербург,18+,45_75_days,AllVaccines,434,65,14,7
2022.04_13-10-2022,г. Санкт-Петербург,18+,45_75_days,CoviVac,7,0,0,0
2022.04_13-10-2022,г. Санкт-Петербург,18+,45_75_days,EpiVacCorona,7,5,3,1
2022.04_13-10-2022,г. Санкт-Петербург,18+,45_75_days,SputnikLite,199,31,6,3
2022.04_13-10-2022,г. Санкт-Петербург,18+,45_75_days,SputnikV,221,29,5,3
2022.04_13-10-2022,г. Санкт-Петербург,18+,75_90_days,AllVaccines,254,41,4,4
2022.04_13-10-2022,г. Санкт-Петербург,18+,75_90_days,CoviVac,2,0,0,0
2022.04_13-10-2022,г. Санкт-Петербург,18+,75_90_days,EpiVacCorona,3,0,0,0
2022.04_13-10-2022,г. Санкт-Петербург,18+,75_90_days,SputnikLite,160,24,4,4
2022.04_13-10-2022,г. Санкт-Петербург,18+,75_90_days,SputnikV,89,17,0,0
2022.04_13-10-2022,г. Санкт-Петербург,18+,90_105_days,AllVaccines,311,73,11,9
2022.04_13-10-2022,г. Санкт-Петербург,18+,90_105_days,CoviVac,2,0,0,0
2022.04_13-10-2022,г. Санкт-Петербург,18+,90_105_days,EpiVacCorona,9,2,0,0
2022.04_13-10-2022,г. Санкт-Петербург,18+,90_105_days,SputnikLite,119,26,3,2
2022.04_13-10-2022,г. Санкт-Петербург,18+,90_105_days,SputnikV,181,45,8,7
2022.04_13-10-2022,г. Санкт-Петербург,18-59,105_165_days,AllVaccines,1231,111,12,5
2022.04_13-10-2022,г. Санкт-Петербург,18-59,105_165_days,CoviVac,17,0,0,0
2022.04_13-10-2022,г. Санкт-Петербург,18-59,105_165_days,EpiVacCorona,21,2,0,0
2022.04_13-10-2022,г. Санкт-Петербург,18-59,105_165_days,SputnikLite,392,32,0,0
2022.04_13-10-2022,г. Санкт-Петербург,18-59,105_165_days,SputnikV,801,77,12,5
2022.04_13-10-2022,г. Санкт-Петербург,18-59,165_195_days,AllVaccines,352,32,4,0
2022.04_13-10-2022,г. Санкт-Петербург,18-59,165_195_days,CoviVac,13,0,0,0
2022.04_13-10-2022,г. Санкт-Петербург,18-59,165_195_days,EpiVacCorona,1,0,0,0
2022.04_13-10-2022,г. Санкт-Петербург,18-59,165_195_days,SputnikLite,220,21,2,0
2022.04_13-10-2022,г. Санкт-Петербург,18-59,165_195_days,SputnikV,118,11,2,0
2022.04_13-10-2022,г. Санкт-Петербург,18-59,21_45_days,AllVaccines,85,2,0,0
2022.04_13-10-2022,г. Санкт-Петербург,18-59,21_45_days,CoviVac,1,0,0,0
2022.04_13-10-2022,г. Санкт-Петербург,18-59,21_45_days,EpiVacCorona,1,0,0,0
2022.04_13-10-2022,г. Санкт-Петербург,18-59,21_45_days,SputnikLite,38,1,0,0
2022.04_13-10-2022,г. Санкт-Петербург,18-59,21_45_days,SputnikV,45,1,0,0
2022.04_13-10-2022,г. Санкт-Петербург,18-59,45_75_days,AllVaccines,278,22,5,1
2022.04_13-10-2022,г. Санкт-Петербург,18-59,45_75_days,CoviVac,7,0,0,0
2022.04_13-10-2022,г. Санкт-Петербург,18-59,45_75_days,EpiVacCorona,3,2,2,0
2022.04_13-10-2022,г. Санкт-Петербург,18-59,45_75_days,SputnikLite,123,11,2,0
2022.04_13-10-2022,г. Санкт-Петербург,18-59,45_75_days,SputnikV,145,9,1,1
2022.04_13-10-2022,г. Санкт-Петербург,18-59,75_90_days,AllVaccines,148,14,1,1
2022.04_13-10-2022,г. Санкт-Петербург,18-59,75_90_days,CoviVac,2,0,0,0
2022.04_13-10-2022,г. Санкт-Петербург,18-59,75_90_days,EpiVacCorona,3,0,0,0
2022.04_13-10-2022,г. Санкт-Петербург,18-59,75_90_days,SputnikLite,88,7,1,1
2022.04_13-10-2022,г. Санкт-Петербург,18-59,75_90_days,SputnikV,55,7,0,0
2022.04_13-10-2022,г. Санкт-Петербург,18-59,90_105_days,AllVaccines,158,24,2,0
2022.04_13-10-2022,г. Санкт-Петербург,18-59,90_105_days,CoviVac,2,0,0,0
2022.04_13-10-2022,г. Санкт-Петербург,18-59,90_105_days,EpiVacCorona,5,1,0,0
2022.04_13-10-2022,г. Санкт-Петербург,18-59,90_105_days,SputnikLite,55,4,0,0
2022.04_13-10-2022,г. Санкт-Петербург,18-59,90_105_days,SputnikV,96,19,2,0
2022.04_13-10-2022,г. Санкт-Петербург,60+,105_165_days,AllVaccines,1151,276,59,21
2022.04_13-10-2022,г. Санкт-Петербург,60+,105_165_days,CoviVac,3,1,0,0
2022.04_13-10-2022,г. Санкт-Петербург,60+,105_165_days,EpiVacCorona,25,5,2,0
2022.04_13-10-2022,г. Санкт-Петербург,60+,105_165_days,SputnikLite,551,130,22,5
2022.04_13-10-2022,г. Санкт-Петербург,60+,105_165_days,SputnikV,572,140,35,16
2022.04_13-10-2022,г. Санкт-Петербург,60+,165_195_days,AllVaccines,343,69,19,7
2022.04_13-10-2022,г. Санкт-Петербург,60+,165_195_days,CoviVac,1,0,0,0
2022.04_13-10-2022,г. Санкт-Петербург,60+,165_195_days,SputnikLite,205,42,11,5
2022.04_13-10-2022,г. Санкт-Петербург,60+,165_195_days,SputnikV,137,27,8,2
2022.04_13-10-2022,г. Санкт-Петербург,60+,21_45_days,AllVaccines,55,11,2,1
2022.04_13-10-2022,г. Санкт-Петербург,60+,21_45_days,SputnikLite,34,6,1,0
2022.04_13-10-2022,г. Санкт-Петербург,60+,21_45_days,SputnikV,21,5,1,1
2022.04_13-10-2022,г. Санкт-Петербург,60+,45_75_days,AllVaccines,156,43,9,6
2022.04_13-10-2022,г. Санкт-Петербург,60+,45_75_days,EpiVacCorona,4,3,1,1
2022.04_13-10-2022,г. Санкт-Петербург,60+,45_75_days,SputnikLite,76,20,4,3
2022.04_13-10-2022,г. Санкт-Петербург,60+,45_75_days,SputnikV,76,20,4,2
2022.04_13-10-2022,г. Санкт-Петербург,60+,75_90_days,AllVaccines,106,27,3,3
2022.04_13-10-2022,г. Санкт-Петербург,60+,75_90_days,SputnikLite,72,17,3,3
2022.04_13-10-2022,г. Санкт-Петербург,60+,75_90_days,SputnikV,34,10,0,0
2022.04_13-10-2022,г. Санкт-Петербург,60+,90_105_days,AllVaccines,153,49,9,9
2022.04_13-10-2022,г. Санкт-Петербург,60+,90_105_days,EpiVacCorona,4,1,0,0
2022.04_13-10-2022,г. Санкт-Петербург,60+,90_105_days,SputnikLite,64,22,3,2
2022.04_13-10-2022,г. Санкт-Петербург,60+,90_105_days,SputnikV,85,26,6,7
2022.05_01-07-2022,Московская область,18+,105_165_days,AllVaccines,597,67,15,7
2022.05_01-07-2022,Московская область,18+,105_165_days,CoviVac,9,0,0,0
2022.05_01-07-2022,Московская область,18+,105_165_days,EpiVacCorona,13,2,0,0
2022.05_01-07-2022,Московская область,18+,105_165_days,SputnikLite,229,25,4,1
2022.05_01-07-2022,Московская область,18+,105_165_days,SputnikV,346,40,11,6
2022.05_01-07-2022,Московская область,18+,165_195_days,AllVaccines,402,59,11,5
2022.05_01-07-2022,Московская область,18+,165_195_days,CoviVac,4,0,0,0
2022.05_01-07-2022,Московская область,18+,165_195_days,EpiVacCorona,13,4,1,2
2022.05_01-07-2022,Московская область,18+,165_195_days,SputnikLite,144,23,5,2
2022.05_01-07-2022,Московская область,18+,165_195_days,SputnikV,241,32,5,1
2022.05_01-07-2022,Московская область,18+,21_45_days,AllVaccines,48,6,4,0
2022.05_01-07-2022,Московская область,18+,21_45_days,CoviVac,1,0,0,0
2022.05_01-07-2022,Московская область,18+,21_45_days,EpiVacCorona,2,0,0,0
2022.05_01-07-2022,Московская область,18+,21_45_days,SputnikLite,23,3,3,0
2022.05_01-07-2022,Московская область,18+,21_45_days,SputnikV,22,3,1,0
2022.05_01-07-2022,Московская область,18+,45_75_days,AllVaccines,81,8,2,0
2022.05_01-07-2022,Московская область,18+,45_75_days,CoviVac,1,0,0,0
2022.05_01-07-2022,Московская область,18+,45_75_days,EpiVacCorona,3,0,0,0
2022.05_01-07-2022,Московская область,18+,45_75_days,SputnikLite,30,3,1,0
2022.05_01-07-2022,Московская область,18+,45_75_days,SputnikV,47,5,1,0
2022.05_01-07-2022,Московская область,18+,75_90_days,AllVaccines,73,6,0,1
2022.05_01-07-2022,Московская область,18+,75_90_days,CoviVac,3,0,0,0
2022.05_01-07-2022,Московская область,18+,75_90_days,EpiVacCorona,2,0,0,0
2022.05_01-07-2022,Московская область,18+,75_90_days,SputnikLite,34,4,0,1
2022.05_01-07-2022,Московская область,18+,75_90_days,SputnikV,34,2,0,0
2022.05_01-07-2022,Московская область,18+,90_105_days,AllVaccines,118,13,1,1
2022.05_01-07-2022,Московская область,18+,90_105_days,CoviVac,2,0,0,0
2022.05_01-07-2022,Московская область,18+,90_105_days,SputnikLite,50,5,0,0
2022.05_01-07-2022,Московская область,18+,90_105_days,SputnikV,66,8,1,1
2022.05_01-07-2022,Московская область,18-59,105_165_days,AllVaccines,346,16,3,2
2022.05_01-07-2022,Московская область,18-59,105_165_days,CoviVac,6,0,0,0
2022.05_01-07-2022,Московская область,18-59,105_165_days,EpiVacCorona,4,0,0,0
2022.05_01-07-2022,Московская область,18-59,105_165_days,SputnikLite,116,5,0,0
2022.05_01-07-2022,Московская область,18-59,105_165_days,SputnikV,220,11,3,2
2022.05_01-07-2022,Московская область,18-59,165_195_days,AllVaccines,206,12,3,0
2022.05_01-07-2022,Московская область,18-59,165_195_days,CoviVac,3,0,0,0
2022.05_01-07-2022,Московская область,18-59,165_195_days,EpiVacCorona,6,0,0,0
2022.05_01-07-2022,Московская область,18-59,165_195_days,SputnikLite,50,1,0,0
2022.05_01-07-2022,Московская область,18-59,165_195_days,SputnikV,147,11,3,0
2022.05_01-07-2022,Московская область,18-59,21_45_days,AllVaccines,27,0,0,0
2022.05_01-07-2022,Московская область,18-59,21_45_days,CoviVac,1,0,0,0
2022.05_01-07-2022,Московская область,18-59,21_45_days,EpiVacCorona,1,0,0,0
2022.05_01-07-2022,Московская область,18-59,21_45_days,SputnikLite,11,0,0,0
2022.05_01-07-2022,Московская область,18-59,21_45_days,SputnikV,14,0,0,0
2022.05_01-07-2022,Московская область,18-59,45_75_days,AllVaccines,57,4,1,0
2022.05_01-07-2022,Московская область,18-59,45_75_days,CoviVac,1,0,0,0
2022.05_01-07-2022,Московская область,18-59,45_75_days,EpiVacCorona,2,0,0,0
2022.05_01-07-2022,Московская область,18-59,45_75_days,SputnikLite,16,1,1,0
2022.05_01-07-2022,Московская область,18-59,45_75_days,SputnikV,38,3,0,0
2022.05_01-07-2022,Московская область,18-59,75_90_days,AllVaccines,51,3,0,0
2022.05_01-07-2022,Московская область,18-59,75_90_days,CoviVac,3,0,0,0
2022.05_01-07-2022,Московская область,18-59,75_90_days,EpiVacCorona,1,0,0,0
2022.05_01-07-2022,Московская область,18-59,75_90_days,SputnikLite,21,2,0,0
2022.05_01-07-2022,Московская область,18-59,75_90_days,SputnikV,26,1,0,0
2022.05_01-07-2022,Московская область,18-59,90_105_days,AllVaccines,70,6,1,1
2022.05_01-07-2022,Московская область,18-59,90_105_days,CoviVac,1,0,0,0
2022.05_01-07-2022,Московская область,18-59,90_105_days,SputnikLite,28,2,0,0
2022.05_01-07-2022,Московская область,18-59,90_105_days,SputnikV,41,4,1,1
2022.05_01-07-2022,Московская область,60+,105_165_days,AllVaccines,251,51,12,5
2022.05_01-07-2022,Московская область,60+,105_165_days,CoviVac,3,0,0,0
2022.05_01-07-2022,Московская область,60+,105_165_days,EpiVacCorona,9,2,0,0
2022.05_01-07-2022,Московская область,60+,105_165_days,SputnikLite,113,20,4,1
2022.05_01-07-2022,Московская область,60+,105_165_days,SputnikV,126,29,8,4
2022.05_01-07-2022,Московская область,60+,165_195_days,AllVaccines,196,47,8,5
2022.05_01-07-2022,Московская область,60+,165_195_days,CoviVac,1,0,0,0
2022.05_01-07-2022,Московская область,60+,165_195_days,EpiVacCorona,7,4,1,2
2022.05_01-07-2022,Московская область,60+,165_195_days,SputnikLite,94,22,5,2
2022.05_01-07-2022,Московская область,60+,165_195_days,SputnikV,94,21,2,1
2022.05_01-07-2022,Московская область,60+,21_45_days,AllVaccines,21,6,4,0
2022.05_01-07-2022,Московская область,60+,21_45_days,EpiVacCorona,1,0,0,0
2022.05_01-07-2022,Московская область,60+,21_45_days,SputnikLite,12,3,3,0
2022.05_01-07-2022,Московская область,60+,21_45_days,SputnikV,8,3,1,0
2022.05_01-07-2022,Московская область,60+,45_75_days,AllVaccines,24,4,1,0
2022.05_01-07-2022,Московская область,60+,45_75_days,EpiVacCorona,1,0,0,0
2022.05_01-07-2022,Московская область,60+,45_75_days,SputnikLite,14,2,0,0
2022.05_01-07-2022,Московская область,60+,45_75_days,SputnikV,9,2,1,0
2022.05_01-07-2022,Московская область,60+,75_90_days,AllVaccines,22,3,0,1
2022.05_01-07-2022,Московская область,60+,75_90_days,EpiVacCorona,1,0,0,0
2022.05_01-07-2022,Московская область,60+,75_90_days,SputnikLite,13,2,0,1
2022.05_01-07-2022,Московская область,60+,75_90_days,SputnikV,8,1,0,0
2022.05_01-07-2022,Московская область,60+,90_105_days,AllVaccines,48,7,0,0
2022.05_01-07-2022,Московская область,60+,90_105_days,CoviVac,1,0,0,0
2022.05_01-07-2022,Московская область,60+,90_105_days,SputnikLite,22,3,0,0
2022.05_01-07-2022,Московская область,60+,90_105_days,SputnikV,25,4,0,0
2022.05_01-07-2022,РФ,18+,105_165_days,AllVaccines,17983,4020,689,329
2022.05_01-07-2022,РФ,18+,105_165_days,CoviVac,246,39,8,3
2022.05_01-07-2022,РФ,18+,105_165_days,EpiVacCorona,659,184,43,21
2022.05_01-07-2022,РФ,18+,105_165_days,SputnikLite,7870,1692,272,140
2022.05_01-07-2022,РФ,18+,105_165_days,SputnikV,9208,2105,366,165
