data_point,region,vac_interval_group,age_group,vaccine,vac_count
2022.03_13-10-2022,г. Санкт-Петербург,90_105_days,18+,EpiVacCorona,1094
2022.03_13-10-2022,г. Санкт-Петербург,90_105_days,18+,SputnikLite,51653
2022.03_13-10-2022,г. Санкт-Петербург,90_105_days,18+,SputnikV,63038
2022.03_13-10-2022,г. Санкт-Петербург,90_105_days,18-59,AllVaccines,83375
2022.03_13-10-2022,г. Санкт-Петербург,90_105_days,18-59,CoviVac,439
2022.03_13-10-2022,г. Санкт-Петербург,90_105_days,18-59,EpiVacCorona,729
2022.03_13-10-2022,г. Санкт-Петербург,90_105_days,18-59,SputnikLite,35400
2022.03_13-10-2022,г. Санкт-Петербург,90_105_days,18-59,SputnikV,46807
2022.03_13-10-2022,г. Санкт-Петербург,90_105_days,60+,AllVaccines,32893
2022.03_13-10-2022,г. Санкт-Петербург,90_105_days,60+,CoviVac,44
2022.03_13-10-2022,г. Санкт-Петербург,90_105_days,60+,EpiVacCorona,365
2022.03_13-10-2022,г. Санкт-Петербург,90_105_days,60+,SputnikLite,16253
2022.03_13-10-2022,г. Санкт-Петербург,90_105_days,60+,SputnikV,16231
2022.04_13-10-2022,Московская область,105_165_days,18+,AllVaccines,671142
2022.04_13-10-2022,Московская область,105_165_days,18+,CoviVac,6772
2022.04_13-10-2022,Московская область,105_165_days,18+,EpiVacCorona,11880
2022.04_13-10-2022,Московская область,105_165_days,18+,SputnikLite,260692
2022.04_13-10-2022,Московская область,105_165_days,18+,SputnikV,391798
2022.04_13-10-2022,Московская область,105_165_days,18-59,AllVaccines,454436
2022.04_13-10-2022,Московская область,105_165_days,18-59,CoviVac,4876
2022.04_13-10-2022,Московская область,105_165_days,18-59,EpiVacCorona,6548
2022.04_13-10-2022,Московская область,105_165_days,18-59,SputnikLite,157683
2022.04_13-10-2022,Московская область,105_165_days,18-59,SputnikV,285329
2022.04_13-10-2022,Московская область,105_165_days,60+,AllVaccines,216706
2022.04_13-10-2022,Московская область,105_165_days,60+,CoviVac,1896
2022.04_13-10-2022,Московская область,105_165_days,60+,EpiVacCorona,5332
2022.04_13-10-2022,Московская область,105_165_days,60+,SputnikLite,103009
2022.04_13-10-2022,Московская область,105_165_days,60+,SputnikV,106469
2022.04_13-10-2022,Московская область,165_195_days,18+,AllVaccines,485283
2022.04_13-10-2022,Московская область,165_195_days,18+,CoviVac,5230
2022.04_13-10-2022,Московская область,165_195_days,18+,EpiVacCorona,9509
2022.04_13-10-2022,Московская область,165_195_days,18+,SputnikLite,137552
2022.04_13-10-2022,Московская область,165_195_days,18+,SputnikV,332992
2022.04_13-10-2022,Московская область,165_195_days,18-59,AllVaccines,319557
2022.04_13-10-2022,Московская область,165_195_days,18-59,CoviVac,3648
2022.04_13-10-2022,Московская область,165_195_days,18-59,EpiVacCorona,5203
2022.04_13-10-2022,Московская область,165_195_days,18-59,SputnikLite,72292
2022.04_13-10-2022,Московская область,165_195_days,18-59,SputnikV,238414
2022.04_13-10-2022,Московская область,165_195_days,60+,AllVaccines,165726
2022.04_13-10-2022,Московская область,165_195_days,60+,CoviVac,1582
2022.04_13-10-2022,Московская область,165_195_days,60+,EpiVacCorona,4306
2022.04_13-10-2022,Московская область,165_195_days,60+,SputnikLite,65260
2022.04_13-10-2022,Московская область,165_195_days,60+,SputnikV,94578
2022.04_13-10-2022,Московская область,21_45_days,18+,AllVaccines,48751
2022.04_13-10-2022,Московская область,21_45_days,18+,CoviVac,505
2022.04_13-10-2022,Московская область,21_45_days,18+,EpiVacCorona,2019
2022.04_13-10-2022,Московская область,21_45_days,18+,SputnikLite,21708
2022.04_13-10-2022,Московская область,21_45_days,18+,SputnikV,24519
2022.04_13-10-2022,Московская область,21_45_days,18-59,AllVaccines,32253
2022.04_13-10-2022,Московская область,21_45_days,18-59,CoviVac,402
2022.04_13-10-2022,Московская область,21_45_days,18-59,EpiVacCorona,1212
2022.04_13-10-2022,Московская область,21_45_days,18-59,SputnikLite,13064
2022.04_13-10-2022,Московская область,21_45_days,18-59,SputnikV,17575
2022.04_13-10-2022,Московская область,21_45_days,60+,AllVaccines,16498
2022.04_13-10-2022,Московская область,21_45_days,60+,CoviVac,103
2022.04_13-10-2022,Московская область,21_45_days,60+,EpiVacCorona,807
2022.04_13-10-2022,Московская область,21_45_days,60+,SputnikLite,8644
2022.04_13-10-2022,Московская область,21_45_days,60+,SputnikV,6944
2022.04_13-10-2022,Московская область,45_75_days,18+,AllVaccines,100594
2022.04_13-10-2022,Московская область,45_75_days,18+,CoviVac,893
2022.04_13-10-2022,Московская область,45_75_days,18+,EpiVacCorona,2753
2022.04_13-10-2022,Московская область,45_75_days,18+,SputnikLite,40341
2022.04_13-10-2022,Московская область,45_75_days,18+,SputnikV,56607
2022.04_13-10-2022,Московская область,45_75_days,18-59,AllVaccines,71330
2022.04_13-10-2022,Московская область,45_75_days,18-59,CoviVac,684
2022.04_13-10-2022,Московская область,45_75_days,18-59,EpiVacCorona,1593
2022.04_13-10-2022,Московская область,45_75_days,18-59,SputnikLite,25425
2022.04_13-10-2022,Московская область,45_75_days,18-59,SputnikV,43628
2022.04_13-10-2022,Московская область,45_75_days,60+,AllVaccines,29264
2022.04_13-10-2022,Московская область,45_75_days,60+,CoviVac,209
2022.04_13-10-2022,Московская область,45_75_days,60+,EpiVacCorona,1160
2022.04_13-10-2022,Московская область,45_75_days,60+,SputnikLite,14916
2022.04_13-10-2022,Московская область,45_75_days,60+,SputnikV,12979
2022.04_13-10-2022,Московская область,75_90_days,18+,AllVaccines,98808
2022.04_13-10-2022,Московская область,75_90_days,18+,CoviVac,812
2022.04_13-10-2022,Московская область,75_90_days,18+,EpiVacCorona,2041
2022.04_13-10-2022,Московская область,75_90_days,18+,SputnikLite,42702
2022.04_13-10-2022,Московская область,75_90_days,18+,SputnikV,53253
2022.04_13-10-2022,Московская область,75_90_days,18-59,AllVaccines,72841
2022.04_13-10-2022,Московская область,75_90_days,18-59,CoviVac,646
2022.04_13-10-2022,Московская область,75_90_days,18-59,EpiVacCorona,1434
2022.04_13-10-2022,Московская область,75_90_days,18-59,SputnikLite,29408
2022.04_13-10-2022,Московская область,75_90_days,18-59,SputnikV,41353
2022.04_13-10-2022,Московская область,75_90_days,60+,AllVaccines,25967
2022.04_13-10-2022,Московская область,75_90_days,60+,CoviVac,166
2022.04_13-10-2022,Московская область,75_90_days,60+,EpiVacCorona,607
2022.04_13-10-2022,Московская область,75_90_days,60+,SputnikLite,13294
2022.04_13-10-2022,Московская область,75_90_days,60+,SputnikV,11900
2022.04_13-10-2022,Московская область,90_105_days,18+,AllVaccines,125824
2022.04_13-10-2022,Московская область,90_105_days,18+,CoviVac,1626
2022.04_13-10-2022,Московская область,90_105_days,18+,EpiVacCorona,2238
2022.04_13-10-2022,Московская область,90_105_days,18+,SputnikLite,60527
2022.04_13-10-2022,Московская область,90_105_days,18+,SputnikV,61433
2022.04_13-10-2022,Московская область,90_105_days,18-59,AllVaccines,90726
2022.04_13-10-2022,Московская область,90_105_days,18-59,CoviVac,1241
2022.04_13-10-2022,Московская область,90_105_days,18-59,EpiVacCorona,1340
2022.04_13-10-2022,Московская область,90_105_days,18-59,SputnikLite,42337
2022.04_13-10-2022,Московская область,90_105_days,18-59,SputnikV,45808
2022.04_13-10-2022,Московская область,90_105_days,60+,AllVaccines,35098
2022.04_13-10-2022,Московская область,90_105_days,60+,CoviVac,385
2022.04_13-10-2022,Московская область,90_105_days,60+,EpiVacCorona,898
2022.04_13-10-2022,Московская область,90_105_days,60+,SputnikLite,18190
2022.04_13-10-2022,Московская область,90_105_days,60+,SputnikV,15625
2022.04_13-10-2022,РФ,105_165_days,18+,AllVaccines,15807414
2022.04_13-10-2022,РФ,105_165_days,18+,CoviVac,158081
2022.04_13-10-2022,РФ,105_165_days,18+,EpiVacCorona,476274
2022.04_13-10-2022,РФ,105_165_days,18+,SputnikLite,6364532
2022.04_13-10-2022,РФ,105_165_days,18+,SputnikV,8808527
2022.04_13-10-2022,РФ,105_165_days,18-59,AllVaccines,10822432
2022.04_13-10-2022,РФ,105_165_days,18-59,CoviVac,128929
2022.04_13-10-2022,РФ,105_165_days,18-59,EpiVacCorona,318241
2022.04_13-10-2022,РФ,105_165_days,18-59,SputnikLite,4006532
2022.04_13-10-2022,РФ,105_165_days,18-59,SputnikV,6368730
2022.04_13-10-2022,РФ,105_165_days,60+,AllVaccines,4984982
2022.04_13-10-2022,РФ,105_165_days,60+,CoviVac,29152
2022.04_13-10-2022,РФ,105_165_days,60+,EpiVacCorona,158033
2022.04_13-10-2022,РФ,105_165_days,60+,SputnikLite,2358000
2022.04_13-10-2022,РФ,105_165_days,60+,SputnikV,2439797
2022.04_13-10-2022,РФ,165_195_days,18+,AllVaccines,11365232
2022.04_13-10-2022,РФ,165_195_days,18+,CoviVac,131395
2022.04_13-10-2022,РФ,165_195_days,18+,EpiVacCorona,297205
2022.04_13-10-2022,РФ,165_195_days,18+,SputnikLite,3431407
2022.04_13-10-2022,РФ,165_195_days,18+,SputnikV,7505225
2022.04_13-10-2022,РФ,165_195_days,18-59,AllVaccines,7977980
2022.04_13-10-2022,РФ,165_195_days,18-59,CoviVac,108207
2022.04_13-10-2022,РФ,165_195_days,18-59,EpiVacCorona,211569
2022.04_13-10-2022,РФ,165_195_days,18-59,SputnikLite,2091772
2022.04_13-10-2022,РФ,165_195_days,18-59,SputnikV,5566432
2022.04_13-10-2022,РФ,165_195_days,60+,AllVaccines,3387252
2022.04_13-10-2022,РФ,165_195_days,60+,CoviVac,23188
2022.04_13-10-2022,РФ,165_195_days,60+,EpiVacCorona,85636
2022.04_13-10-2022,РФ,165_195_days,60+,SputnikLite,1339635
2022.04_13-10-2022,РФ,165_195_days,60+,SputnikV,1938793
2022.04_13-10-2022,РФ,21_45_days,18+,AllVaccines,1021417
2022.04_13-10-2022,РФ,21_45_days,18+,CoviVac,36487
2022.04_13-10-2022,РФ,21_45_days,18+,EpiVacCorona,86596
2022.04_13-10-2022,РФ,21_45_days,18+,SputnikLite,198987
2022.04_13-10-2022,РФ,21_45_days,18+,SputnikV,699347
2022.04_13-10-2022,РФ,21_45_days,18-59,AllVaccines,624842
2022.04_13-10-2022,РФ,21_45_days,18-59,CoviVac,27664
2022.04_13-10-2022,РФ,21_45_days,18-59,EpiVacCorona,52289
2022.04_13-10-2022,РФ,21_45_days,18-59,SputnikLite,132077
2022.04_13-10-2022,РФ,21_45_days,18-59,SputnikV,412812
2022.04_13-10-2022,РФ,21_45_days,60+,AllVaccines,396575
2022.04_13-10-2022,РФ,21_45_days,60+,CoviVac,8823
2022.04_13-10-2022,РФ,21_45_days,60+,EpiVacCorona,34307
2022.04_13-10-2022,РФ,21_45_days,60+,SputnikLite,66910
2022.04_13-10-2022,РФ,21_45_days,60+,SputnikV,286535
2022.04_13-10-2022,РФ,45_75_days,18+,AllVaccines,1818215
2022.04_13-10-2022,РФ,45_75_days,18+,CoviVac,40835
2022.04_13-10-2022,РФ,45_75_days,18+,EpiVacCorona,132498
2022.04_13-10-2022,РФ,45_75_days,18+,SputnikLite,453164
2022.04_13-10-2022,РФ,45_75_days,18+,SputnikV,1191718
2022.04_13-10-2022,РФ,45_75_days,18-59,AllVaccines,1213425
2022.04_13-10-2022,РФ,45_75_days,18-59,CoviVac,31590
2022.04_13-10-2022,РФ,45_75_days,18-59,EpiVacCorona,82151
2022.04_13-10-2022,РФ,45_75_days,18-59,SputnikLite,308505
2022.04_13-10-2022,РФ,45_75_days,18-59,SputnikV,791179
2022.04_13-10-2022,РФ,45_75_days,60+,AllVaccines,604790
2022.04_13-10-2022,РФ,45_75_days,60+,CoviVac,9245
2022.04_13-10-2022,РФ,45_75_days,60+,EpiVacCorona,50347
2022.04_13-10-2022,РФ,45_75_days,60+,SputnikLite,144659
2022.04_13-10-2022,РФ,45_75_days,60+,SputnikV,400539
2022.04_13-10-2022,РФ,75_90_days,18+,AllVaccines,1844440
2022.04_13-10-2022,РФ,75_90_days,18+,CoviVac,21651
2022.04_13-10-2022,РФ,75_90_days,18+,EpiVacCorona,92585
2022.04_13-10-2022,РФ,75_90_days,18+,SputnikLite,699208
2022.04_13-10-2022,РФ,75_90_days,18+,SputnikV,1030996
2022.04_13-10-2022,РФ,75_90_days,18-59,AllVaccines,1291366
2022.04_13-10-2022,РФ,75_90_days,18-59,CoviVac,17784
2022.04_13-10-2022,РФ,75_90_days,18-59,EpiVacCorona,61449
2022.04_13-10-2022,РФ,75_90_days,18-59,SputnikLite,504437
2022.04_13-10-2022,РФ,75_90_days,18-59,SputnikV,707696
2022.04_13-10-2022,РФ,75_90_days,60+,AllVaccines,553074
2022.04_13-10-2022,РФ,75_90_days,60+,CoviVac,3867
2022.04_13-10-2022,РФ,75_90_days,60+,EpiVacCorona,31136
2022.04_13-10-2022,РФ,75_90_days,60+,SputnikLite,194771
2022.04_13-10-2022,РФ,75_90_days,60+,SputnikV,323300
2022.04_13-10-2022,РФ,90_105_days,18+,AllVaccines,2400824
2022.04_13-10-2022,РФ,90_105_days,18+,CoviVac,30037
2022.04_13-10-2022,РФ,90_105_days,18+,EpiVacCorona,98816
2022.04_13-10-2022,РФ,90_105_days,18+,SputnikLite,1174848
2022.04_13-10-2022,РФ,90_105_days,18+,SputnikV,1097123
2022.04_13-10-2022,РФ,90_105_days,18-59,AllVaccines,1671624
2022.04_13-10-2022,РФ,90_105_days,18-59,CoviVac,24015
2022.04_13-10-2022,РФ,90_105_days,18-59,EpiVacCorona,61186
2022.04_13-10-2022,РФ,90_105_days,18-59,SputnikLite,842891
2022.04_13-10-2022,РФ,90_105_days,18-59,SputnikV,743532
2022.04_13-10-2022,РФ,90_105_days,60+,AllVaccines,729200
2022.04_13-10-2022,РФ,90_105_days,60+,CoviVac,6022
2022.04_13-10-2022,РФ,90_105_days,60+,EpiVacCorona,37630
2022.04_13-10-2022,РФ,90_105_days,60+,SputnikLite,331957
2022.04_13-10-2022,РФ,90_105_days,60+,SputnikV,353591
2022.04_13-10-2022,г. Санкт-Петербург,105_165_days,18+,AllVaccines,753220
2022.04_13-10-2022,г. Санкт-Петербург,105_165_days,18+,CoviVac,3772
2022.04_13-10-2022,г. Санкт-Петербург,105_165_days,18+,EpiVacCorona,8874
2022.04_13-10-2022,г. Санкт-Петербург,105_165_days,18+,SputnikLite,306159
2022.04_13-10-2022,г. Санкт-Петербург,105_165_days,18+,SputnikV,434415
2022.04_13-10-2022,г. Санкт-Петербург,105_165_days,18-59,AllVaccines,549400
2022.04_13-10-2022,г. Санкт-Петербург,105_165_days,18-59,CoviVac,3488
2022.04_13-10-2022,г. Санкт-Петербург,105_165_days,18-59,EpiVacCorona,6161
2022.04_13-10-2022,г. Санкт-Петербург,105_165_days,18-59,SputnikLite,204499
2022.04_13-10-2022,г. Санкт-Петербург,105_165_days,18-59,SputnikV,335252
2022.04_13-10-2022,г. Санкт-Петербург,105_165_days,60+,AllVaccines,203820
2022.04_13-10-2022,г. Санкт-Петербург,105_165_days,60+,CoviVac,284
2022.04_13-10-2022,г. Санкт-Петербург,105_165_days,60+,EpiVacCorona,2713
2022.04_13-10-2022,г. Санкт-Петербург,105_165_days,60+,SputnikLite,101660
2022.04_13-10-2022,г. Санкт-Петербург,105_165_days,60+,SputnikV,99163
2022.04_13-10-2022,г. Санкт-Петербург,165_195_days,18+,AllVaccines,458565
2022.04_13-10-2022,г. Санкт-Петербург,165_195_days,18+,CoviVac,3912
2022.04_13-10-2022,г. Санкт-Петербург,165_195_days,18+,EpiVacCorona,4031
2022.04_13-10-2022,г. Санкт-Петербург,165_195_days,18+,SputnikLite,192006
2022.04_13-10-2022,г. Санкт-Петербург,165_195_days,18+,SputnikV,258616
2022.04_13-10-2022,г. Санкт-Петербург,165_195_days,18-59,AllVaccines,332836
2022.04_13-10-2022,г. Санкт-Петербург,165_195_days,18-59,CoviVac,3633
2022.04_13-10-2022,г. Санкт-Петербург,165_195_days,18-59,EpiVacCorona,2753
2022.04_13-10-2022,г. Санкт-Петербург,165_195_days,18-59,SputnikLite,134124
2022.04_13-10-2022,г. Санкт-Петербург,165_195_days,18-59,SputnikV,192326
2022.04_13-10-2022,г. Санкт-Петербург,165_195_days,60+,AllVaccines,125729
2022.04_13-10-2022,г. Санкт-Петербург,165_195_days,60+,CoviVac,279
2022.04_13-10-2022,г. Санкт-Петербург,165_195_days,60+,EpiVacCorona,1278
2022.04_13-10-2022,г. Санкт-Петербург,165_195_days,60+,SputnikLite,57882
2022.04_13-10-2022,г. Санкт-Петербург,165_195_days,60+,SputnikV,66290
2022.04_13-10-2022,г. Санкт-Петербург,21_45_days,18+,AllVaccines,21722
2022.04_13-10-2022,г. Санкт-Петербург,21_45_days,18+,CoviVac,709
2022.04_13-10-2022,г. Санкт-Петербург,21_45_days,18+,EpiVacCorona,536
2022.04_13-10-2022,г. Санкт-Петербург,21_45_days,18+,SputnikLite,5811
2022.04_13-10-2022,г. Санкт-Петербург,21_45_days,18+,SputnikV,14666
2022.04_13-10-2022,г. Санкт-Петербург,21_45_days,18-59,AllVaccines,14055
2022.04_13-10-2022,г. Санкт-Петербург,21_45_days,18-59,CoviVac,659
2022.04_13-10-2022,г. Санкт-Петербург,21_45_days,18-59,EpiVacCorona,347
2022.04_13-10-2022,г. Санкт-Петербург,21_45_days,18-59,SputnikLite,4151
2022.04_13-10-2022,г. Санкт-Петербург,21_45_days,18-59,SputnikV,8898
2022.04_13-10-2022,г. Санкт-Петербург,21_45_days,60+,AllVaccines,7667
2022.04_13-10-2022,г. Санкт-Петербург,21_45_days,60+,CoviVac,50
2022.04_13-10-2022,г. Санкт-Петербург,21_45_days,60+,EpiVacCorona,189
2022.04_13-10-2022,г. Санкт-Петербург,21_45_days,60+,SputnikLite,1660
2022.04_13-10-2022,г. Санкт-Петербург,21_45_days,60+,SputnikV,5768
2022.04_13-10-2022,г. Санкт-Петербург,45_75_days,18+,AllVaccines,52602
2022.04_13-10-2022,г. Санкт-Петербург,45_75_days,18+,CoviVac,653
2022.04_13-10-2022,г. Санкт-Петербург,45_75_days,18+,EpiVacCorona,682
2022.04_13-10-2022,г. Санкт-Петербург,45_75_days,18+,SputnikLite,19340
2022.04_13-10-2022,г. Санкт-Петербург,45_75_days,18+,SputnikV,31927
2022.04_13-10-2022,г. Санкт-Петербург,45_75_days,18-59,AllVaccines,36066
2022.04_13-10-2022,г. Санкт-Петербург,45_75_days,18-59,CoviVac,608
2022.04_13-10-2022,г. Санкт-Петербург,45_75_days,18-59,EpiVacCorona,407
2022.04_13-10-2022,г. Санкт-Петербург,45_75_days,18-59,SputnikLite,12065
2022.04_13-10-2022,г. Санкт-Петербург,45_75_days,18-59,SputnikV,22986
2022.04_13-10-2022,г. Санкт-Петербург,45_75_days,60+,AllVaccines,16536
2022.04_13-10-2022,г. Санкт-Петербург,45_75_days,60+,CoviVac,45
2022.04_13-10-2022,г. Санкт-Петербург,45_75_days,60+,EpiVacCorona,275
2022.04_13-10-2022,г. Санкт-Петербург,45_75_days,60+,SputnikLite,7275
2022.04_13-10-2022,г. Санкт-Петербург,45_75_days,60+,SputnikV,8941
2022.04_13-10-2022,г. Санкт-Петербург,75_90_days,18+,AllVaccines,60440
2022.04_13-10-2022,г. Санкт-Петербург,75_90_days,18+,CoviVac,673
2022.04_13-10-2022,г. Санкт-Петербург,75_90_days,18+,EpiVacCorona,891
2022.04_13-10-2022,г. Санкт-Петербург,75_90_days,18+,SputnikLite,23018
2022.04_13-10-2022,г. Санкт-Петербург,75_90_days,18+,SputnikV,35858
2022.04_13-10-2022,г. Санкт-Петербург,75_90_days,18-59,AllVaccines,45439
2022.04_13-10-2022,г. Санкт-Петербург,75_90_days,18-59,CoviVac,644
2022.04_13-10-2022,г. Санкт-Петербург,75_90_days,18-59,EpiVacCorona,652
2022.04_13-10-2022,г. Санкт-Петербург,75_90_days,18-59,SputnikLite,16504
2022.04_13-10-2022,г. Санкт-Петербург,75_90_days,18-59,SputnikV,27639
2022.04_13-10-2022,г. Санкт-Петербург,75_90_days,60+,AllVaccines,15001
2022.04_13-10-2022,г. Санкт-Петербург,75_90_days,60+,CoviVac,29
2022.04_13-10-2022,г. Санкт-Петербург,75_90_days,60+,EpiVacCorona,239
2022.04_13-10-2022,г. Санкт-Петербург,75_90_days,60+,SputnikLite,6514
2022.04_13-10-2022,г. Санкт-Петербург,75_90_days,60+,SputnikV,8219
2022.04_13-10-2022,г. Санкт-Петербург,90_105_days,18+,AllVaccines,89525
2022.04_13-10-2022,г. Санкт-Петербург,90_105_days,18+,CoviVac,1352
2022.04_13-10-2022,г. Санкт-Петербург,90_105_days,18+,EpiVacCorona,2157
2022.04_13-10-2022,г. Санкт-Петербург,90_105_days,18+,SputnikLite,36554
2022.04_13-10-2022,г. Санкт-Петербург,90_105_days,18+,SputnikV,49462
2022.04_13-10-2022,г. Санкт-Петербург,90_105_days,18-59,AllVaccines,67115
2022.04_13-10-2022,г. Санкт-Петербург,90_105_days,18-59,CoviVac,1296
2022.04_13-10-2022,г. Санкт-Петербург,90_105_days,18-59,EpiVacCorona,1506
2022.04_13-10-2022,г. Санкт-Петербург,90_105_days,18-59,SputnikLite,25881
2022.04_13-10-2022,г. Санкт-Петербург,90_105_days,18-59,SputnikV,38432
2022.04_13-10-2022,г. Санкт-Петербург,90_105_days,60+,AllVaccines,22410
2022.04_13-10-2022,г. Санкт-Петербург,90_105_days,60+,CoviVac,56
2022.04_13-10-2022,г. Санкт-Петербург,90_105_days,60+,EpiVacCorona,651
2022.04_13-10-2022,г. Санкт-Петербург,90_105_days,60+,SputnikLite,10673
2022.04_13-10-2022,г. Санкт-Петербург,90_105_days,60+,SputnikV,11030
2022.05_01-07-2022,Московская область,105_165_days,18+,AllVaccines,670902
2022.05_01-07-2022,Московская область,105_165_days,18+,CoviVac,6768
2022.05_01-07-2022,Московская область,105_165_days,18+,EpiVacCorona,11861
2022.05_01-07-2022,Московская область,105_165_days,18+,SputnikLite,260637
2022.05_01-07-2022,Московская область,105_165_days,18+,SputnikV,391636
2022.05_01-07-2022,Московская область,105_165_days,18-59,AllVaccines,454247
2022.05_01-07-2022,Московская область,105_165_days,18-59,CoviVac,4872
2022.05_01-07-2022,Московская область,105_165_days,18-59,EpiVacCorona,6538
2022.05_01-07-2022,Московская область,105_165_days,18-59,SputnikLite,157637
2022.05_01-07-2022,Московская область,105_165_days,18-59,SputnikV,285200
2022.05_01-07-2022,Московская область,105_165_days,60+,AllVaccines,216655
2022.05_01-07-2022,Московская область,105_165_days,60+,CoviVac,1896
2022.05_01-07-2022,Московская область,105_165_days,60+,EpiVacCorona,5323
2022.05_01-07-2022,Московская область,105_165_days,60+,SputnikLite,103000
2022.05_01-07-2022,Московская область,105_165_days,60+,SputnikV,106436
2022.05_01-07-2022,Московская область,165_195_days,18+,AllVaccines,485215
2022.05_01-07-2022,Московская область,165_195_days,18+,CoviVac,5227
2022.05_01-07-2022,Московская область,165_195_days,18+,EpiVacCorona,9509
2022.05_01-07-2022,Московская область,165_195_days,18+,SputnikLite,137520
2022.05_01-07-2022,Московская область,165_195_days,18+,SputnikV,332959
2022.05_01-07-2022,Московская область,165_195_days,18-59,AllVaccines,319489
2022.05_01-07-2022,Московская область,165_195_days,18-59,CoviVac,3645
2022.05_01-07-2022,Московская область,165_195_days,18-59,EpiVacCorona,5203
2022.05_01-07-2022,Московская область,165_195_days,18-59,SputnikLite,72260
2022.05_01-07-2022,Московская область,165_195_days,18-59,SputnikV,238381
2022.05_01-07-2022,Московская область,165_195_days,60+,AllVaccines,165726
2022.05_01-07-2022,Московская область,165_195_days,60+,CoviVac,1582
2022.05_01-07-2022,Московская область,165_195_days,60+,EpiVacCorona,4306
2022.05_01-07-2022,Московская область,165_195_days,60+,SputnikLite,65260
2022.05_01-07-2022,Московская область,165_195_days,60+,SputnikV,94578
2022.05_01-07-2022,Московская область,21_45_days,18+,AllVaccines,48553
2022.05_01-07-2022,Московская область,21_45_days,18+,CoviVac,501
2022.05_01-07-2022,Московская область,21_45_days,18+,EpiVacCorona,2012
2022.05_01-07-2022,Московская область,21_45_days,18+,SputnikLite,21547
2022.05_01-07-2022,Московская область,21_45_days,18+,SputnikV,24493
2022.05_01-07-2022,Московская область,21_45_days,18-59,AllVaccines,32165
2022.05_01-07-2022,Московская область,21_45_days,18-59,CoviVac,398
2022.05_01-07-2022,Московская область,21_45_days,18-59,EpiVacCorona,1206
2022.05_01-07-2022,Московская область,21_45_days,18-59,SputnikLite,13006
2022.05_01-07-2022,Московская область,21_45_days,18-59,SputnikV,17555
2022.05_01-07-2022,Московская область,21_45_days,60+,AllVaccines,16388
2022.05_01-07-2022,Московская область,21_45_days,60+,CoviVac,103
2022.05_01-07-2022,Московская область,21_45_days,60+,EpiVacCorona,806
2022.05_01-07-2022,Московская область,21_45_days,60+,SputnikLite,8541
2022.05_01-07-2022,Московская область,21_45_days,60+,SputnikV,6938
2022.05_01-07-2022,Московская область,45_75_days,18+,AllVaccines,100452
2022.05_01-07-2022,Московская область,45_75_days,18+,CoviVac,893
2022.05_01-07-2022,Московская область,45_75_days,18+,EpiVacCorona,2752
2022.05_01-07-2022,Московская область,45_75_days,18+,SputnikLite,40303
2022.05_01-07-2022,Московская область,45_75_days,18+,SputnikV,56504
2022.05_01-07-2022,Московская область,45_75_days,18-59,AllVaccines,71212
2022.05_01-07-2022,Московская область,45_75_days,18-59,CoviVac,684
2022.05_01-07-2022,Московская область,45_75_days,18-59,EpiVacCorona,1593
2022.05_01-07-2022,Московская область,45_75_days,18-59,SputnikLite,25390
2022.05_01-07-2022,Московская область,45_75_days,18-59,SputnikV,43545
2022.05_01-07-2022,Московская область,45_75_days,60+,AllVaccines,29240
2022.05_01-07-2022,Московская область,45_75_days,60+,CoviVac,209
2022.05_01-07-2022,Московская область,45_75_days,60+,EpiVacCorona,1159
2022.05_01-07-2022,Московская область,45_75_days,60+,SputnikLite,14913
2022.05_01-07-2022,Московская область,45_75_days,60+,SputnikV,12959
2022.05_01-07-2022,Московская область,75_90_days,18+,AllVaccines,98759
2022.05_01-07-2022,Московская область,75_90_days,18+,CoviVac,810
2022.05_01-07-2022,Московская область,75_90_days,18+,EpiVacCorona,2040
2022.05_01-07-2022,Московская область,75_90_days,18+,SputnikLite,42699
2022.05_01-07-2022,Московская область,75_90_days,18+,SputnikV,53210
2022.05_01-07-2022,Московская область,75_90_days,18-59,AllVaccines,72792
2022.05_01-07-2022,Московская область,75_90_days,18-59,CoviVac,645
2022.05_01-07-2022,Московская область,75_90_days,18-59,EpiVacCorona,1433
2022.05_01-07-2022,Московская область,75_90_days,18-59,SputnikLite,29397
2022.05_01-07-2022,Московская область,75_90_days,18-59,SputnikV,41317
2022.05_01-07-2022,Московская область,75_90_days,60+,AllVaccines,25967
2022.05_01-07-2022,Московская область,75_90_days,60+,CoviVac,165
2022.05_01-07-2022,Московская область,75_90_days,60+,EpiVacCorona,607
2022.05_01-07-2022,Московская область,75_90_days,60+,SputnikLite,13302
2022.05_01-07-2022,Московская область,75_90_days,60+,SputnikV,11893
2022.05_01-07-2022,Московская область,90_105_days,18+,AllVaccines,125755
2022.05_01-07-2022,Московская область,90_105_days,18+,CoviVac,1625
2022.05_01-07-2022,Московская область,90_105_days,18+,EpiVacCorona,2232
2022.05_01-07-2022,Московская область,90_105_days,18+,SputnikLite,60510
2022.05_01-07-2022,Московская область,90_105_days,18+,SputnikV,61388
2022.05_01-07-2022,Московская область,90_105_days,18-59,AllVaccines,90663
2022.05_01-07-2022,Московская область,90_105_days,18-59,CoviVac,1240
2022.05_01-07-2022,Московская область,90_105_days,18-59,EpiVacCorona,1335
2022.05_01-07-2022,Московская область,90_105_days,18-59,SputnikLite,42317
